candle_size,percentage,weekday,volume,target
0.014311676510676897,0.0287852020492568,3,0.0190866853626888,0
0.03771013175829159,0.0751878165537091,3,0.1215101921225566,0
0.007496592457973598,0.0152504086133629,4,0.0358084634381147,0
0.02612448886869599,0.0517224903995131,4,0.0534301619856849,0
0.036347114947750996,0.0717935680532231,0,0.0408522037587376,0
0.04815992730577009,0.096449551486634,1,0.0718262107069607,0
0.05179463880054518,0.1043719769381592,2,0.1485078062868862,1
0.023398455247614698,0.047687415687317,0,0.0650454145912686,0
0.036119945479327495,0.0730158250057898,1,0.0646687036959524,0
0.016810540663334796,0.0344438765877215,1,0.0385500816206939,0
0.013857337573829996,0.0285226485113507,4,0.0685823113306265,0
0.014766015447523796,0.030207220289502,1,0.0371688083378678,0
0.045888232621535595,0.0919882719909024,3,0.1087229500648779,0
