candle_size,percentage,weekday,volume,target
0.10582732410836093,0.15312962446897888,2,0.2387171115805646,1
0.10680179302280256,0.15393677548002055,2,0.16148133922284105,0
0.014617033716624438,0.01977724230310756,3,0.02576659624863965,0
0.16410056519197033,0.23218606061738,0,0.2742141988349018,0
0.08049113233287858,0.11271164519490508,2,0.14861404519557006,0
0.06762814266224908,0.09252225018570982,4,0.10533896677549452,1
0.0459949327616449,0.06223002362636913,1,0.03146405479802829,0
0.0339115182225687,0.04520784347281635,1,0.04093848025094424,0
0.11401286298967063,0.157896272215798,1,0.08101273926125087,0
0.05437536542584291,0.0740712663406655,3,0.015716023301965303,0
0.06587409861625414,0.09131270547185039,4,0.06043147045643685,0
0.03254726174235041,0.04569948730196993,4,0.05399782344280135,1
0.0452153576300916,0.06400076399558823,4,0.08955892708533383,1
0.033716624439680376,0.04722684700316172,4,0.0457397093655976,0
0.08029623854999025,0.11423322196196335,4,0.12355162921707957,0
0.03254726174235041,0.04580272916331987,4,0.00768196658344536,0
0.10914051841746249,0.15763279998265062,4,0.26233915882465914,1
0.04735918924186318,0.06755901327181887,4,0.012675244862684846,1
0.22900019489378284,0.33467818228738444,3,0.2372447346520709,1
0.3120249464042097,0.4507191616577794,3,0.40291914730170925,0
0.06899239914246735,0.09819974907174357,1,0.08242109980154919,0
0.2120444357824985,0.3039635894890732,1,0.3422316112924909,0
0.09744689144416292,0.1383181656992214,2,0.09823314768580756,0
0.04482557006431495,0.061345672304436924,3,0.10092183599001343,0
0.03741960631455857,0.05175969558966162,2,0.13228986620574867,0
0.12239329565386865,0.1719237325855037,4,0.2020677293387107,0
0.2886376924576106,0.40504075404908807,4,0.3051341143332693,0
0.01715065289417268,0.021929730221016297,0,0.0762755265347929,0
0.01227830832196453,0.015399121413724987,2,0.020229178669739452,0
0.05164685246540636,0.07111819680366922,2,0.1345304397925869,0
0.04989280841941142,0.06922409707920422,0,0.06420843735996415,0
0.054765152991619576,0.0767288395160242,3,0.02938352218167851,0
0.06684856753069576,0.09283568880750706,4,0.13494654631585684,1
0.041707269538101735,0.05713780479887967,4,0.031592087574419045,0
0.10641200545702592,0.14570179042016868,1,0.25180846296651943,0
0.026115766907035664,0.03296733181860841,4,0.03440880865501568,0
0.06587409861625414,0.08737455797861209,2,0.10556302413417834,1
0.05612940947183785,0.07803343779438932,2,0.07182638755521413,1
0.029428961216137205,0.039810862479232975,4,0.038281800140836056,0
0.13681543558760473,0.1921578624524587,1,0.18801613212982524,1
0.038394075229000194,0.05336791292300365,1,0.030407784392804556,1
0.19742740206587409,0.28078343625678964,4,0.34415210293835224,0
0.12102903917365036,0.1709559610228612,0,0.1866397797836246,0
0.03313194309101539,0.0454498960244696,1,0.09861724601497983,0
0.05612940947183785,0.07791763285230491,2,0.09640868062223928,0
0.06626388618203079,0.09258213175547532,0,0.1053709749695922,0
0.0354706684856753,0.04812036191922102,3,0.09628064784584853,1
0.08633794581952835,0.11993001802308666,4,0.11718199859163944,1
0.08945624634574156,0.12492180833325785,2,0.20091543435119388,1
0.06412005457025921,0.08822195845775847,3,0.0928877792714935,0
0.03488598713701033,0.046552585386779324,1,0.054381921771973624,0
0.054765152991619576,0.07533097092804744,3,0.09736892644516995,1
0.12044435782498537,0.16696016209705244,3,0.17460469880289353,0
0.028259598518807248,0.037281180427156974,3,0.06414442097176877,0
0.016565971545507697,0.020927285766084824,1,0.10591511426925292,0
0.11615669460144222,0.16111963442777144,1,0.3001728442481275,1
0.2239329565386864,0.30787183723930067,2,0.33448562832085016,0
0.012862989670629509,0.015171673131782429,3,0.08555790282312271,0
0.025141297992594038,0.03210427067346775,1,0.08584597657000191,0
0.04307152601832001,0.05926757291805777,4,0.03306446450291274,0
0.253556811537712,0.35611430922856924,3,0.47135266628256833,0
0.050867277333853045,0.06922084081854664,0,0.12854490749631906,1
0.022217891249269147,0.028526441370860058,1,0.1481339222841047,1
0.1101149873319041,0.14973488850016997,3,0.279751616413802,0
0.06782303644513739,0.0912610326050363,4,0.20347608987900903,1
0.4016760865328396,0.5144008134183159,3,0.33576595608475773,0
0.06645877996491913,0.0863142523672938,4,0.12278343255873503,1
0.1487039563437926,0.19537788045658266,0,0.15770437231931372,0
0.17579419216526992,0.229097745935886,1,0.23333973497215285,0
0.1469499122977977,0.18894795242237877,1,0.30058895077139747,0
0.13856947963359967,0.1775837006785168,4,0.2053005569425773,1
0.09686221009549795,0.11956142510649627,1,0.06833749439856603,1
0.5164685246540636,0.6400965524785942,1,0.4291978746559119,1
0.12999415318651333,0.1675862508302437,3,0.09848921323858907,1
0.04950302085363477,0.06205578524567679,2,0.07265860060175404,1
0.09764178522705125,0.12551774076156724,2,0.12092695730106906,1
0.12862989670629504,0.165587280439925,2,0.23778887395173162,0
0.23738062755798087,0.30522499763856253,3,0.16474617502080532,0
0.12453712726564022,0.16218652493427144,1,0.20347608987900903,1
0.07581368154355876,0.09584383432763545,4,0.041066513027334994,0
0.07912687585266029,0.1010018646360374,2,0.1546315856859356,0
0.23172870785421942,0.2976507921496208,0,0.19672236092439663,0
0.015591502631066071,0.01589492746712516,3,0.01869278535305038,1
0.09140518417462482,0.11875658598752449,1,0.0750912233531784,0
0.16117715844864547,0.21507974084580384,3,0.21964022789834198,1
0.055934515688949527,0.07203304843762186,3,0.12291146533512579,1
0.060611966478269344,0.07976561750379427,1,0.09496831188784328,0
0.09335412200350808,0.12461163543859351,1,0.07954036233275719,0
0.08848177743129994,0.11806588425985835,1,0.1473657256257602,0
