candle_size,gap_size,percentage,weekday,entry_weekday,volume,target
0.06748735985930975,0.0037313432835847783,0.07565342295264198,4,4,0.0375648807952846,1
0.0701253022642339,0.03704690831556187,0.07867590033004525,4,4,0.04977937056946933,0
0.11991646515717741,0.0029317697228179104,0.13502279406511844,4,0,0.07767174600528769,1
0.04176742141129919,0.0018656716417954195,0.048072535881697756,0,0,0.05474758418876433,1
0.0794680149483403,0.02931769722814275,0.08930011093631945,0,0,0.09046038162177679,1
0.0717740162673115,0.03331556503198316,0.08076886860437692,0,0,0.09263657957244655,1
0.09122884150362717,0.008795309168447674,0.1020301797766202,0,0,0.1318868562273988,1
0.10540778193009454,0.08102345415778206,0.11705660423704245,0,0,0.08934450139600783,1
0.19114091009012973,0.13592750533049489,0.2074346542583271,3,4,0.17233172665101654,1
0.1305781490437459,0.04824093816631016,0.14117417258175063,3,4,0.1259972311353734,1
0.06649813145746318,0.005063965884856834,0.07223367006728423,0,0,0.06048441240340228,1
0.07320290173664541,0.05010660980809952,0.07919359662292318,1,1,0.08121848564403883,1
0.03440316553088592,0.0029317697228179104,0.038345249501065236,2,2,0.028698031698406748,0
0.04979116289294351,0.0517057569296393,0.05565117173196561,3,3,0.04878850597065374,1
0.33743679929654874,0.13246268656716573,0.36240320373175133,3,3,0.174961685025443,1
0.058364475708947025,0.03171641791044943,0.0646981657566928,0,0,0.015233385654688318,1
0.02659925258298527,0.005597014925368079,0.031110656175544163,2,2,0.03385145365392896,1
0.3507364255880414,0.045575692963753925,0.3789912261597799,2,2,0.11969551749524246,1
0.36304682347768746,0.7057569296375316,0.3918167382393542,2,3,0.13324350729026313,1
0.023191910309958232,0.00852878464818599,0.02648675586322851,3,3,0.0637996416218694,1
0.10134095405583646,0.08235607675906018,0.10988812325451489,3,3,0.08545975654364202,1
0.0855132996262915,0.052771855010661804,0.09304115434575942,4,4,0.06733249063540349,1
0.16377225763904155,0.019189765458423023,0.17794715785700127,1,1,0.06332736036448999,1
0.025719938448010553,0.002665245202556227,0.030626780608396166,3,3,0.021354521166997723,1
0.046054077819300945,0.027718550106615072,0.053501857657671084,0,4,0.023743708704328778,1
0.05616619037151023,0.01119402985074222,0.06439193216245769,0,0,0.02717006292453223,1
0.031215651791602555,0.0114605543710039,0.03596885103870548,2,2,0.01938668259458358,1
0.0761705869421851,0.013592750533048885,0.08482683289092928,2,2,0.03583318285156015,1
0.0756210156078259,0.019189765458423023,0.08498137932168594,3,4,0.04363508401513152,1
0.07968784348208396,0.034914712153516894,0.08934462309975479,3,3,0.046042792386085295,1
0.13607386238733787,0.04211087420042476,0.15294217422983275,4,0,0.05635426650553541,1
0.06990547373049022,0.0303837953091713,0.07961549673098946,0,0,0.03780565163237997,1
0.10496812486260718,0.04477611940298706,0.11822462564456379,1,2,0.039879984998124764,1
0.11639920861727854,0.13619402985074444,0.1307500917246584,1,1,0.04772355803734726,1
0.05671576170586942,0.02265458422174612,0.06438029180690469,3,3,0.025012385807485195,1
0.13871180479226206,0.11353944562899834,0.15368755075670393,3,4,0.07074958443879559,1
0.05363816223345791,0.0015991471215397969,0.060408071633064,3,4,0.03270779217772592,1
0.07166410200043966,0.006396588486141008,0.08022016504488556,4,3,0.07153671986776124,0
0.07320290173664541,0.09514925373134218,0.08097272361894486,0,0,0.046228000722312514,1
0.10485821059573533,0.021321961620468004,0.11466782759473473,0,1,0.10919420483115944,1
0.09111892723675534,0.011194029850748279,0.09978153692131535,0,0,0.10058201719659401,1
0.05451747636843263,0.04690831556503204,0.06026637727905118,1,1,0.03743523495992555,1
0.07968784348208396,0.02265458422174612,0.08714651851036413,1,1,0.05577086024641969,1
0.12035612222466477,0.09061833688699661,0.13305025867254514,3,3,0.05328443833256935,1
0.03770059353704111,0.03598081023454544,0.04350719199677635,4,4,0.010380927245535321,1
0.042097164211914714,0.0189232409381674,0.048324100768896885,4,4,0.026771865001643726,1
0.028357880852934714,0.002132196162044982,0.03310420252264922,4,4,0.02904066712042709,1
0.08089690041767422,0.051972281449894936,0.09068067005154734,4,4,0.06074370407412038,1
0.058584304242690705,0.02158848614072969,0.06589036492831801,0,0,0.03962532353581235,0
0.02714882391734447,0.003997867803840401,0.03178587545825605,1,1,0.027605302514666183,1
0.14343811826775116,0.19829424307035912,0.15793414460785313,1,1,0.053650224796618094,1
0.13728291932292813,0.1319296375266545,0.14999982283455274,1,2,0.11605154347997203,1
0.06693778852495054,0.005863539445629762,0.07399852848851682,2,2,0.06731860001018646,1
0.0717740162673115,0.0053304904051185145,0.07948022315156227,3,4,0.04532974029161053,1
0.12739063530446254,0.10367803837953424,0.1387820023803223,3,3,0.05784982382057017,1
0.12859969224005277,0.024253731343279857,0.14004704820204789,3,3,0.07694480328559587,0
0.0624313035832051,0.0005330490405112455,0.07048931983167381,4,0,0.04364434443194288,1
0.09969224005275885,0.035447761194028135,0.11067863065874262,0,0,0.08212600649155218,1
0.03418333699714224,0.018390191897656154,0.03887709188758774,2,2,0.030063943178082447,1
0.036381622334579033,0.016524520255860733,0.04123080113161751,2,2,0.029077708787672532,1
0.09276764123983294,0.06902985074626691,0.10178681710238716,3,3,0.05431697480703607,1
0.1063970103319411,0.1154051172707877,0.11547155216561567,3,0,0.08055636584202654,1
0.16069465816663003,0.143656716417914,0.17155855830218097,4,4,0.05964634468197414,1
0.1743240272587382,0.09861407249467136,0.18445450477653866,4,1,0.10156362137859824,1
0.19729610903495276,0.024253731343285918,0.20762933710597556,4,4,0.0986049182073685,1
0.07474170147285118,0.06396588486140402,0.07889641706801205,0,0,0.04661230801998398,1
0.02044405363816223,0.004530916844351646,0.02255131111113714,1,1,0.018641219041269044,1
0.12222466476148605,0.09861407249466529,0.1284534847933275,1,1,0.06385520412273755,1
0.14211914706528908,0.11673773987207188,0.15072526282484364,2,2,0.1059067568631264,1
0.09309738404044846,0.028784648187631497,0.09984280288887698,2,3,0.03919934436248976,1
0.03176522312596175,0.021321961620468004,0.03479929478195062,3,3,0.013497057502558188,1
0.1036491536601451,0.03358208955223878,0.1105923593936092,3,3,0.07087923027415463,0
0.06122224664761487,0.007729211087425182,0.06704996509230161,1,1,0.03942159436596241,1
0.09320729830732029,0.08475479744136684,0.10113845830402803,1,3,0.04568626633884791,1
0.05462739063530446,0.03971215351812416,0.059685642846305814,2,3,0.044801896533362966,1
0.039129479006375034,0.02292110874200174,0.04298301088950096,2,2,0.03491177137882976,1
0.061112332380743026,0.029584221748398372,0.06615067902093033,2,2,0.04822825075356642,1
0.0646295889206419,0.002398720682300604,0.06995200158020431,2,2,0.040384677714343925,1
0.08155638601890525,0.023454157782519046,0.08815761288857049,4,4,0.034120005741458424,1
0.059133875577049896,0.02158848614072969,0.06422353611331962,4,4,0.04117181314330958,1
0.046273906353044625,0.03438166311300564,0.050567351422639156,4,4,0.03985220374769068,1
0.06759727412618158,0.003198294243067473,0.07266576801456777,0,0,0.038930792274960296,0
0.05759507584084414,0.03598081023454544,0.06226795147453956,1,1,0.04127830793664023,1
0.12629149263574413,0.04077825159914666,0.13496151576045837,1,1,0.12769651762025808,1
0.10496812486260718,0.024253731343279857,0.11234878750550847,1,1,0.11702851745357057,0
0.03418333699714224,0.0021321961620510426,0.03743307424104814,2,2,0.016210359628286868,1
0.041657507144427355,0.04504264392323662,0.04630892869470354,3,3,0.02127580762410116,1
0.0882611562980875,0.03678038379531231,0.0972076251156614,3,4,0.11986220499784694,1
0.03868982193888766,0.008262260127930366,0.04337292057542942,3,4,0.055085589402379,1
0.02099362497252143,0.004797441364607268,0.02420336053302221,4,4,0.014770364814120281,1
0.043526049681248624,0.04610874200426517,0.048425290574744345,4,4,0.016863219013487793,1
0.040118707408221585,0.024253731343279857,0.04490246471144709,0,0,0.05007570390743287,0
0.04363596394812047,0.030117270788909623,0.04891953229982475,0,0,0.03192065674876026,1
0.11837766542097167,0.045575692963753925,0.13205556136154245,3,3,0.050710042459011076,1
0.07254341613541437,0.011727078891259525,0.0835659162039254,0,4,0.03228644321280901,1
0.05154979116289295,0.06849680170575567,0.05994754312659763,0,0,0.0332310057275678,1
0.04242690701253024,0.001599147121533736,0.04957308321673359,1,1,0.037250026623698335,1
0.035722136733347995,0.0114605543710039,0.041774371862350265,2,2,0.03335139114611549,0
0.31182677511541,0.6228678038379601,0.34295013179356326,4,1,0.11910285081931538,1
0.33051220048362284,0.017324093816633662,0.3627308615220498,4,1,0.16326577859269445,1
0.03385359419652671,0.027985074626864635,0.03861127906563357,4,0,0.025054057683136316,1
0.04132776434381183,0.011727078891259525,0.04659156238682649,0,0,0.028031281687988775,0
0.04473510661683887,0.00852878464818599,0.05042846919878423,0,0,0.04584832363304672,1
0.0701253022642339,0.03678038379530626,0.07834203602788907,1,1,0.07431021470276376,1
0.049241591558584305,0.013059701492537639,0.05490528618650256,2,3,0.04344987567890431,1
0.048801934491096946,0.010660980810230973,0.054179329812875154,2,4,0.05114991225755071,1
0.11551989448230382,0.0517057569296393,0.12548664281606542,2,3,0.0851819440393012,1
0.11848757968784349,0.05010660980809952,0.128102141528082,3,2,0.08778412116329355,1
0.11244229500989228,0.02905117270789319,0.12149706620251652,3,4,0.08505229820394215,1
0.09298746977357662,0.013326226012793261,0.1002603228757787,4,4,0.07212938654368832,1
0.10101121125522095,0.09061833688699661,0.10856065506066645,4,4,0.09053909516467336,1
0.03341393712903935,0.022121535181240933,0.03674107337978036,0,0,0.022169437846397466,1
0.021872939107496155,0.0005330490405112455,0.024286458402597938,0,1,0.014900010649479331,1
0.06957573092987471,0.018390191897656154,0.07458562869639708,1,1,0.05160367268130738,1
0.08122664321828973,0.0053304904051185145,0.08661837946041341,1,1,0.07958865228523936,1
0.0822158716201363,0.04717484008528766,0.08681564273581203,3,3,0.04785320387270631,0
0.08397449989008574,0.05490405117271285,0.0877353364940932,3,3,0.0892333763942715,1
0.04891184875796879,0.029850746268653996,0.05258924623472597,4,4,0.03383293282030624,1
0.10156078258958012,0.014658848614077437,0.10748233539218455,4,0,0.06359128224361378,1
0.05891404704330623,0.07542643923240792,0.06254196741374216,4,0,0.025021646224296555,0
0.04858210595735327,0.0053304904051185145,0.05325868300091431,2,2,0.011529218930144044,1
0.04748296328863487,0.03304904051172753,0.05219577466549488,2,2,0.04240807878762623,1
0.2493954715322049,0.13432835820895508,0.26701716644265683,4,2,0.0959934806665648,1
1.0,0.283049040511732,1.0,4,1,0.2117394303917619,1
0.20103319410859533,0.2657249466950984,0.2049992639342471,0,0,0.07532423034360776,1
0.08012750054957134,0.021588486140723628,0.08218932791252183,0,0,0.08495043361901718,1
0.07792921521213454,0.026652452025586523,0.0803270469786865,0,0,0.14118894491441059,1
0.04825236315673774,0.006929637526652253,0.05061245020672572,2,3,0.020326614900936693,1
0.05869421850956254,0.016791044776116357,0.061160307576864914,2,3,0.06803628231306691,1
0.07034513079797758,0.04024520255864147,0.07303251546247658,2,2,0.08769614720358562,1
0.0756210156078259,0.012526652452026393,0.07824144889053676,3,2,0.08972880869367929,1
0.14761486040888108,0.0373134328358175,0.14804769081073546,1,3,0.18243021118380537,1
0.08979995603429325,0.03304904051172753,0.0895974236882348,2,3,0.03927805790538632,0
0.08023741481644318,0.027185501066097767,0.08007162392583235,2,2,0.053821542507628266,1
0.07144427346669598,0.012793176972282017,0.0708609914074615,2,2,0.09301162645330666,1
0.0855132996262915,0.004264392324096023,0.08456153521481838,2,2,0.08790450658184124,1
0.033523851395911186,0.03598081023453938,0.03378118137932251,4,4,0.06274395410537427,1
0.09639481204660366,0.05916844349679675,0.0962863665785228,4,0,0.08570978779754876,1
0.10452846779511982,0.015458422174844303,0.10407844118032886,4,0,0.08277423566834742,1
0.07748955814464718,0.021321961620468004,0.07715757242938434,4,0,0.057687766526371344,1
0.13002857770938667,0.009061833688697235,0.128542562686551,0,0,0.03907895894394207,1
0.12684106397010333,0.0567697228145022,0.12899749121123863,2,3,0.11685256953415472,1
0.0629808749175643,0.0002665245202556227,0.06409031173474376,2,2,0.10818018919031544,0
0.10892503846999341,0.06369936034115446,0.11169795918785139,3,4,0.2003444875053826,1
0.1166190371510222,0.07142857142857358,0.11914270511111733,0,0,0.12692790302491513,1
0.05045064849417455,0.003198294243067473,0.05252955223714416,3,3,0.08837215763081495,1
0.06012310397889646,0.016524520255860733,0.06238485978428382,3,3,0.11496344450463715,1
0.16520114310837547,0.05996801705756968,0.1691554882563461,3,4,0.1399156376028485,1
0.1455264893383161,0.09275053304904159,0.14895482152750125,3,3,0.12821973117009997,1
0.08771158496372829,0.10847547974413545,0.09079511583172363,0,0,0.11018043922156935,1
0.07595075840844141,0.041844349680169146,0.07869393504782306,1,1,0.047390183032138274,0
0.09441635524291055,0.029850746268660057,0.09710403391364476,2,2,0.10312400161131252,1
0.09463618377665423,0.03757995735607312,0.09730081828206284,2,2,0.12405717381339332,1
0.22059793361178284,0.0956823027718595,0.2236294998773585,2,3,0.11920471540424032,1
0.03407342273027039,0.0010660980810224907,0.03492962215421205,3,3,0.07746801683543775,1
0.053857990767201575,0.04104477611940227,0.05479600803552018,3,3,0.08370027734948349,1
0.03198505165970543,0.01039445628998141,0.03295005416640125,4,4,0.052413959152301445,1
0.04275664981314575,0.006929637526652253,0.04403649491183684,4,0,0.06639255832905039,1
0.1487140030775995,0.10181236673773882,0.15011858507073672,4,4,0.14135563241701507,1
0.061332160914486705,0.03598081023454544,0.061854669976381435,0,0,0.09764646506739268,1
0.018685425368212796,0.007995735607680805,0.019186398603088843,1,1,0.038787255814384206,1
0.09980215431963069,0.02851812366737588,0.09998913151072977,1,3,0.0996189338482125,1
0.09342712684106397,0.09381663113006408,0.09350687577187823,1,1,0.11708407995443874,1
0.07573092987469773,0.058368869936035926,0.07558485106828479,1,2,0.11383367365365114,1
0.05253901956473951,0.01039445628997535,0.05238275042480467,1,1,0.11684330911734336,1
0.14178940426467357,0.12500000000000222,0.14128161821466018,3,4,0.1176350747547147,0
0.03176522312596175,0.016524520255866794,0.031842670687193604,4,4,0.04405180277164275,1
0.02330182457683008,0.00959488272921454,0.02341909327958424,4,4,0.048056933042556246,1
0.05374807650032974,0.01039445628998141,0.05509883443507908,0,0,0.07229607404629282,1
0.05363816223345791,0.02372068230276861,0.055035253749750435,0,1,0.06611474582470957,1
0.11321169487799518,0.1407249466950961,0.11498335863914191,1,1,0.13131734059350011,1
0.02692899538360079,0.003198294243067473,0.027746798762072512,1,1,0.06640644895426742,1
0.07595075840844141,0.015458422174844303,0.07685955828839659,2,2,0.08651544406013714,1
0.049461420092327985,0.021321961620468004,0.04998486996894336,2,2,0.06510536039227124,1
0.046054077819300945,0.029584221748398372,0.04684419548229723,3,3,0.0775050585026832,1
0.028907452187293913,0.012793176972282017,0.029857059434693196,0,0,0.023465896199987957,1
0.03198505165970543,0.001599147121533736,0.03284342818268253,0,0,0.046052052802896655,1
0.019454825236315674,0.012793176972282017,0.0201765006260256,1,2,0.01240895852722331,1
0.05847438997581887,0.013859275053304507,0.05892898094341299,1,1,0.05337241229227727,0
0.051769619696636626,0.04744136460554935,0.05240054928689583,3,3,0.03173544841253305,1
0.05847438997581887,0.0429104477611977,0.05905042971651556,3,3,0.025109620184004484,1
0.0503407342273027,0.012526652452026393,0.05079303110265643,3,3,0.046186328846661386,1
0.03132556605847439,0.005597014925374137,0.03233514333613247,0,0,0.044769485074523205,1
0.02681908111672895,0.006929637526652253,0.027715319369422453,1,1,0.060276053025146666,1
0.054297647834688934,0.0013326226012781136,0.05528862131566989,1,1,0.057919276946655364,1
0.012530226423389756,0.001599147121533736,0.013492465522982002,3,3,0.016201099211475507,1
0.11519015168168828,0.03971215351812416,0.11981606124204558,3,4,0.15313025239266018,1
0.10167069685645197,0.049307036247332646,0.10577953645905408,3,4,0.1522319919619582,1
0.05154979116289295,0.030650319829420864,0.05359690420116496,4,0,0.047705037203724536,1
0.03868982193888766,0.0034648187633291557,0.040289507552835425,4,0,0.032592036967583914,1
0.02681908111672895,0.012526652452026393,0.028092562162082946,0,0,0.041824672528510506,1
0.027258738184216317,0.006396588486141008,0.02846161887220943,1,4,0.046024271552462574,1
0.040118707408221585,0.03464818763326127,0.04144211476994732,1,4,0.05043222995467026,1
0.1281600351725654,0.13272921108742136,0.12903776360197092,1,2,0.08154260023243645,1
0.018465596834469116,0.001599147121533736,0.01923795920496106,4,4,0.046024271552462574,1
0.025719938448010553,0.005597014925374137,0.026873964898440718,1,1,0.024452130590397872,1
0.03440316553088592,0.010927505330492655,0.03611111587103361,2,2,0.047510568450685964,1
0.02055396790503408,0.002665245202562288,0.021727940010387713,3,3,0.04262106837428753,0
0.03506265113211694,0.010660980810230973,0.03692900516682559,4,4,0.0152843179471508,1
0.014288854693339195,0.003198294243067473,0.015538126367722968,4,4,0.02293342223333472,1
0.06880633106177182,0.07675906183369209,0.07171723185350017,0,0,0.052247271649696954,1
0.01802593976698175,0.006929637526652253,0.019372111354435236,1,1,0.03682867765878142,1
0.11793800835348428,0.09621535181237074,0.12180200424489265,2,2,0.09748440777319387,1
0.09276764123983294,0.0716950959488292,0.0953647793430758,2,2,0.06848078232001222,1
0.030116509122884157,0.006929637526652253,0.031063588789399306,4,4,0.042764604834863613,1
0.03418333699714224,0.008262260127930366,0.0352470385085274,0,0,0.06682779791918433,1
0.03539239393273247,0.009861407249470164,0.03642683666475303,0,0,0.0726757511355586,1
0.027918223785447355,0.0010660980810224907,0.02923828305027379,2,2,0.03142985465775815,1
0.03451307979775775,0.0029317697228179104,0.036021504587669645,3,3,0.04294518296268515,1
0.07595075840844141,0.05810234541578032,0.07856832724696851,3,3,0.0981094859079607,1
0.02044405363816223,0.01705756929637804,0.02164143165347287,4,4,0.06586008436239714,1
0.030995823257858875,0.004797441364607268,0.03237599196813117,4,4,0.10198034013510947,1
0.037370850736425584,0.004797441364607268,0.03886804789236769,4,4,0.09962356405661818,1
0.03517256539898879,0.013059701492537639,0.036938321674620835,0,0,0.03534238076055803,0
0.046713563420531984,0.004530916844345588,0.051186598923067594,2,2,0.05473369356354729,1
0.045284677951198074,0.005063965884862891,0.049583460664223936,2,2,0.04850606325790724,1
0.02418113871180479,0.01039445628998141,0.02705665671772941,2,2,0.04216267774212517,1
0.030116509122884157,0.002398720682300604,0.03357392456502642,3,3,0.01227931269186426,0
0.04110793581006815,0.0034648187633230946,0.045840728458329864,4,4,0.05309459978793645,1
0.05319850516597055,0.053304904051173045,0.0589197074000318,0,0,0.02726729730105152,1
0.07957792921521213,0.025852878464819654,0.08710575686793633,0,0,0.016302963796400477,1
0.03484282259837328,0.025319829424308406,0.03894712516474321,0,0,0.022942682650146082,1
0.04022862167509343,0.0002665245202556227,0.04472720547987848,1,1,0.06368851662013307,0
0.03385359419652671,0.04317697228144726,0.03807015911140238,2,2,0.04390826631106666,1
0.08067707188393054,0.06423240938165964,0.08827569824098332,3,3,0.07428706366073536,1
0.015278083095185753,0.004264392324096023,0.018044599032927863,0,0,0.04366749547397128,0
0.06990547373049022,0.051172707889128075,0.07647618307424014,1,1,0.07216179800252809,1
0.08859089909870302,0.03065031982942693,0.09599878258290294,2,4,0.07609284493895069,1
0.08694218509562542,0.130863539445632,0.09419939426907645,2,2,0.07309246989206983,1
0.03803033633765664,0.0013326226012841742,0.04187680494795676,3,3,0.05183055289318572,1
0.024620795779292156,0.014392324093815754,0.027756573235000193,4,4,0.044496302778588064,1
0.018905253901956475,0.013326226012793261,0.021686752591532743,0,0,0.03208734425136475,1
0.009452626950978236,0.0007995735607668681,0.011521154762975274,1,2,0.0379167766341163,1
0.06418993185315454,0.03651385927505063,0.06971079768528497,1,2,0.10981928296592629,1
0.04044845020883711,0.0031982942430735335,0.04429194191842121,1,1,0.0690966000379677,1
0.020224225104418552,0.016791044776122418,0.023006948683736803,3,3,0.04533437050001621,1
0.11672895141789405,0.10047974413646071,0.12572295495444338,4,4,0.12892815305616906,1
0.168938228182018,0.15298507462686686,0.17981577177236963,4,4,0.13745236673102657,1
0.046713563420531984,0.015724946695093864,0.05080933137951127,0,0,0.032795766137433846,1
0.06913607386238735,0.030117270788915677,0.0746490357554818,0,1,0.05923888634227426,1
0.03341393712903935,0.027985074626864635,0.03664055747919927,1,1,0.04682529760664528,1
0.05440756210156078,0.05730277185501345,0.05866135686774998,1,0,0.050913771628861015,1
0.08067707188393054,0.022654584221752178,0.08618065054144859,1,0,0.0593963134280674,1
0.05209936249725215,0.005063965884862891,0.05603469839170086,1,0,0.07391664698828093,1
0.05440756210156078,0.016791044776122418,0.05796018457727321,2,2,0.061757719714964375,1
0.03693119366893824,0.0037313432835847783,0.039666027248136525,2,2,0.06546188643950863,1
0.07759947241151902,0.03118336886993817,0.08168259017185422,2,2,0.12251068420589609,0
0.03770059353704111,0.006663113006396631,0.04030795213411332,3,3,0.056632079009876234,0
0.12925917784128382,0.031449893390193794,0.13596511331002398,3,4,0.11726465808226028,1
0.08628269949439438,0.05597014925372928,0.09104729666928613,3,3,0.10453158496663933,1
0.07298307320290173,0.01812366737740053,0.07701803380017846,4,4,0.06743435522032847,1
0.03440316553088592,0.0029317697228179104,0.036710128936990355,4,0,0.0441582975649734,0
0.014508683227082875,0.0034648187633291557,0.016492675241935213,1,1,0.03977349020479412,1
0.473290833150143,0.04504264392323662,0.49022507228649165,2,2,0.22890824316002462,1
0.5723235876016708,0.43496801705757643,0.5882169139767954,2,2,0.2717237802873507,1
0.14387777533523854,0.1580490405117237,0.15271698205405349,3,3,0.05441883939196103,1
