candle_size,gap_size,percentage,weekday,target
0.06429124709527498,0.023865110246440873,0.1613733858790916,2,1
0.0774593338497289,0.05706874189365142,0.1930314016516459,2,1
0.05020773184986972,0.018158236057069836,0.13279714180131336,4,1
0.11759735229913386,0.06018158236058055,0.29956009081945206,1,1
0.028941623829307796,0.02308690012970417,0.07806573042636628,2,1
0.06429124709527498,0.07626459143969566,0.16610539109389272,3,1
0.06957256531230195,0.05162127107652988,0.1776745186208133,1,0
0.06584043377226956,0.04669260700389553,0.166772019074182,2,1
0.10252799098655024,0.1071335927367079,0.25493980858142645,3,1
0.0887261460460531,0.05162127107652988,0.21485156800322625,3,1
0.05316527005140484,0.035797665369658366,0.13065526503330882,4,1
0.1042884303922259,0.019714656290537345,0.2524788652188754,0,1
0.08957115696077743,0.10972762645914981,0.21456711128364703,1,0
0.1101330892190691,0.08586251621272074,0.26328843303173505,0,1
0.06126329131751285,0.02853437094682571,0.15161364994362847,4,1
0.06520667558622632,0.02464332036317168,0.16049387780934116,0,1
0.05351735793253996,0.0007782101167367045,0.13125451246668368,1,1
0.11759735229913386,0.054215304798965906,0.2816448639208664,1,1
0.09351454122949089,0.05810635538262583,0.22479271150623298,3,1
0.0918949369762693,0.01919584954605014,0.22022965207374134,3,1
0.04894021547778325,0.007003891050589051,0.11669526319886588,0,1
0.03957467783958876,0.0049286640726402325,0.09422478519690046,1,1
0.08203647630448561,0.010376134889761775,0.1916841036359968,2,1
0.09935920005633407,0.07911802853437527,0.23433976530921802,2,1
0.02795577776212943,0.02438391699092218,0.06701828959866891,3,1
0.09104992606154497,0.20259403372244192,0.2112943229927487,3,1
0.04541933666643194,0.010894941634243082,0.10545358563180275,4,1
0.06175621435110204,0.1198443579766562,0.14248278225333033,4,1
0.06288289557073445,0.0015564202334675098,0.15318496455164,4,1
0.028096612914583485,0.02542153047990249,0.07009230278824352,2,1
0.17604394056756567,0.3717250324254238,0.41676506179966083,3,1
0.16900218294486308,0.05006485084306826,0.3994826663584639,3,1
0.0345750299274699,0.06952010376135022,0.0826214597318355,0,1
0.07027674107457223,0.03605706874189607,0.16531660512040908,1,1
0.11851278079008522,0.1750972762645965,0.27549152247185055,1,1
0.04577142454756708,0.03476005188067806,0.10703508538632582,4,1
0.07576931202028027,0.07522697795072125,0.1748772516253449,0,1
0.06098162101260475,0.019455252918293742,0.14081277658381064,0,1
0.031617491725934796,0.0137483787289345,0.07398292570384185,2,1
0.06386874163791283,0.0134889753566909,0.1477332999825241,1,1
0.029504964439124003,0.005447470817127437,0.06852501160725481,1,0
0.08985282726568553,0.12814526588846326,0.20700998848983382,3,1
0.11097810013379343,0.042023346303504815,0.2519894691359925,1,1
0.11801985775649605,0.22049286640726815,0.2676127953888416,1,1
0.09147243151890713,0.19662775616083317,0.2052387648887175,3,1
0.07929019083163158,0.06614785992218929,0.1765696211202386,0,1
0.05351735793253996,0.03086900129701813,0.12149810072740931,0,1
0.02288571227378354,0.009079118028543765,0.05626732908385419,3,1
0.020069009224702485,0.008560311284050662,0.0491214261793283,4,0
0.0332370959791564,0.0031128404669291216,0.07982892186404374,4,1
0.020139426800929512,0.026977950713364094,0.048872305787352036,1,0
0.11837194563763116,0.17872892347601282,0.2720098373326961,2,1
0.10830223223716641,0.10972762645914981,0.24876181185443058,2,1
0.04267305119357793,0.015045395590146612,0.09869748091646736,0,1
0.037884656010140134,0.0072632944228385515,0.08756465838242782,0,1
0.06231955496091825,0.016861219195857723,0.14312073274755738,4,1
0.07914935567917754,0.13073929961089928,0.1808823737433467,4,1
0.038236743891275266,0.02827496757458211,0.08788440037663349,2,1
0.05908034645447505,0.015304798962396112,0.1344100813423778,2,1
0.11886486867122036,0.25447470817120954,0.26857539142523024,4,1
0.04584184212379411,0.010376134889761775,0.10364153059468993,0,1
0.030913315963664534,0.007003891050589051,0.06972270366458215,1,0
0.05513696218576157,0.07730220492867007,0.12349017709459943,1,1
0.07337511442856137,0.07367055771725375,0.16368196337324586,1,1
0.06612210407717768,0.010894941634248978,0.14716923938015108,1,1
0.016829800718259277,0.015564202334633815,0.0403800719140221,1,1
0.017252306175621436,0.019714656290537345,0.04140514582211659,2,1
0.048869797901556225,0.08819714656291315,0.11370106391801972,3,1
0.04358847968452926,0.004150453955909427,0.10145679769438827,3,1
0.04668685303851841,0.08171206225681131,0.10810091121542366,4,1
0.06612210407717768,0.008041504539563458,0.15350814728547768,1,1
0.027814942609675382,0.016601815823608222,0.06736563963788128,2,0
0.061122456165058806,0.01115434500649258,0.14550504175357631,3,1
0.02527990986550243,0.021530479896248456,0.062099855856631817,2,1
0.026899514118724037,0.018936446173806538,0.06558678797496041,3,1
0.10879515527075558,0.0409857328145304,0.2565474584273778,4,1
0.09830293641292868,0.1878080415045448,0.23195436031638944,4,1
0.017604394056756567,0.026977950713364094,0.04316805089835285,0,1
0.02985705232025914,0.030609597924780425,0.0715199577479956,0,1
0.02556158017041054,0.0012970168612298069,0.06126753000457118,1,0
0.04633476515738329,0.026977950713364094,0.10900223289299878,1,1
0.0182381522427998,0.003372243839172723,0.043588616401015884,4,1
0.04429265544679952,0.02568093385214609,0.10336702451079986,4,1
0.04661643546229138,0.015304798962396112,0.10851711387736919,4,1
0.04548975424265897,0.02957198443580602,0.10571914926828001,4,1
0.0721075980564749,0.044098573281459524,0.16450038187790067,4,1
0.07231885078515599,0.02568093385214609,0.16490986726446982,4,1
0.05267234701781566,0.051880674448773485,0.12044767772590624,3,0
0.014506020702767408,0.005188067444883835,0.034220956079045003,1,1
0.05393986338990213,0.010894941634248978,0.12145000689350759,3,1
0.06253080768959933,0.07885862516213168,0.14030979684270228,3,1
0.10928807830434477,0.19143968871595524,0.24551113022854476,3,1
0.08696570664037745,0.03657587548638917,0.19476405990098994,3,1
0.037532568129005,0.015564202334633815,0.084096067728715,3,1
0.06710795014435604,0.1499351491569435,0.14909954268796677,4,1
0.035208788113513134,0.0018158236057111122,0.07898450003994635,0,1
0.017463558904302512,0.0023346303501983155,0.038945542076105344,0,1
0.02675867896626998,0.03709468223087638,0.05929949664325469,0,1
0.09450038729666926,0.19403372243839714,0.20730053997167558,0,1
0.17562143511020356,0.15693904020752666,0.38170238404719026,1,1
0.11407647348778256,0.11569390402075856,0.2478350662029598,3,1
0.12661080205619324,0.19766536964980758,0.27205988468310877,0,1
0.10999225406661504,0.07081712062257413,0.23466894544761802,1,1
0.0887261460460531,0.06225680933852937,0.18847576876459204,3,1
0.05478487430462643,0.010635538262005377,0.11471130991710883,4,0
0.04161678755017253,0.04461738002594673,0.08898924353859501,2,1
0.072389268361383,0.09286640726330388,0.1554191914722332,4,1
0.13224420815435534,0.2900129701686125,0.2903174908616558,0,1
0.02253362439264841,0.02827496757458211,0.051528325604295364,2,1
0.024575734103232175,0.012710765239954194,0.05593652115408605,3,0
0.05485529188085346,0.05214007782101709,0.12341761775274347,0,1
0.03471586507992395,0.035797665369652475,0.07786274394977608,1,1
0.0549257094570805,0.008819714656300165,0.12264712069402552,1,1
0.024998239560594326,0.01115434500649258,0.055541881285832054,3,0
0.018026899514118726,0.016861219195851825,0.03953486129765332,0,1
0.07499471868178298,0.029312581063562416,0.16794846557075072,3,1
0.02133652559678896,0.0028534370946855197,0.04849386513383917,3,1
0.053728610661221046,0.03891050583658159,0.12234666440652657,4,1
0.07041757622702627,0.0402075226977996,0.15912226604970203,2,1
0.06210830223223718,0.02049286640726815,0.13945837640992903,2,1
0.019928174072248436,0.011413748378736184,0.04505674611753388,3,1
0.0302795577776213,0.014267185473415806,0.06838926352379507,4,1
0.07147383987043167,0.004669260700396631,0.159459345919565,4,0
0.09119076121399902,0.21660181582361412,0.20282262045786753,4,1
0.02415322864587001,0.02464332036317168,0.05488362532386405,1,1
0.037884656010140134,0.017898832684832132,0.08520357675978749,2,1
0.06760087317794522,0.09987029831388114,0.15067713748799383,2,1
0.02753327230476727,0.003631647211422224,0.061518564450405544,0,0
0.052954017322723757,0.03294422827497284,0.11756423432091935,0,1
0.018449404971480884,0.011673151750979787,0.04274173680626385,2,1
0.09717625519329626,0.10946822308690621,0.22376403208794848,3,1
0.016336877684670098,0.005706874189371041,0.03862382796431832,4,1
0.03809590873882122,0.015045395590146612,0.08812310869615315,4,1
0.019364833462432222,0.028793774319069314,0.04556120378784473,0,1
0.028237448067037534,0.023605706874197274,0.06573609432079608,0,1
0.01668896556580523,0.014785992217903011,0.03899069567249548,1,1
0.02323780015491867,0.007003891050589051,0.053929891607882766,2,1
0.008379691571016125,0.008819714656294265,0.019850707479806544,4,0
0.05393986338990213,0.02308690012971007,0.12220587869227113,1,1
0.03689880994296177,0.04202334630351071,0.08350250649781583,1,1
0.025843250475318644,0.03164721141375483,0.058488213075330614,1,1
0.027674107457221327,0.019455252918293742,0.0625590561585141,1,1
0.017956481937891698,0.005447470817121541,0.040562755230815484,2,1
0.029012041405534823,0.056031128404671116,0.06480334626865117,3,1
0.02873037110062672,0.02127107652399896,0.06402154519689092,3,0
0.0,0.002075226977960613,0.0,4,1
0.0635166537567777,0.051102464332042685,0.14000145630777455,4,1
0.06175621435110204,0.049546044098581064,0.1359243921531222,4,1
0.07429054291951273,0.06225680933852937,0.16284186151649804,1,1
0.06929089500739385,0.06614785992218337,0.15155591899453713,1,1
0.05717907189634533,0.061478599221792656,0.12411362257108298,2,1
0.10104922188578272,0.025162127107652987,0.21899548915543754,3,1
0.037884656010140134,0.006225680933858245,0.08179796147772625,3,0
0.05823533553975073,0.0407263294422868,0.1250566328415766,4,1
0.0908386733328639,0.09597924773022712,0.19432377609490947,0,1
0.06577001619604254,0.07782101167315728,0.13985633970467454,2,1
0.061897049503556095,0.012451361867710592,0.13227477231964624,4,1
0.059925357369199364,0.009597924773030968,0.12749255578902607,2,1
0.08034645447503698,0.16731517509728255,0.16959275830248383,2,1
0.08436025631997748,0.04461738002594673,0.17786012420011393,2,1
0.06591085134849659,0.04980544747082468,0.13982032751928886,1,1
0.07971269628899375,0.0031128404669350206,0.16866323930890237,3,0
0.05048940215477783,0.06121919584954905,0.10760222818758629,0,1
0.05591155552425886,0.05447470817121543,0.1194779124438639,2,1
0.25202450531652704,0.43294422827497286,0.5346505830455472,2,1
0.04844729244419407,0.052918287937747895,0.10080818244992266,4,1
0.06041828040278854,0.03994811932555599,0.12983060330412055,3,1
0.053306105203858895,0.07003891050584332,0.1144109117993427,3,1
0.08407858601506937,0.06822308690013221,0.17958901215671175,0,1
0.029645799591578065,0.02490272373541528,0.06378027025539532,1,1
0.10956974860925288,0.13696498054475162,0.23493693692080858,1,1
0.04675727061474545,0.02594033722438969,0.10106164007788594,0,1
0.05020773184986972,0.06303501945526017,0.10840503499733777,1,1
0.030983733539891554,0.014007782101172204,0.06698352722035356,4,0
0.01908316315752412,0.003631647211422224,0.041348731804441596,2,1
0.07943102598408563,0.014267185473415806,0.1718477191717892,2,1
0.06830504894021548,0.027756160830100803,0.14461296891681624,4,1
0.06886838955003169,0.054734111543453104,0.14561384090022167,4,1
0.041828040278853604,0.004669260700396631,0.08972649082803576,0,1
0.03682839236673474,0.023605706874197274,0.07869658303007959,0,1
0.04464474332793466,0.025162127107658885,0.09531976124141033,0,1
0.06682627983944793,0.002594033722441918,0.142574851041128,0,1
0.07858601506936132,0.09105058365759278,0.16718761711380525,0,1
0.09795084853179355,0.15408560311284114,0.20810441108443756,2,1
0.06119287374128583,0.03398184176395315,0.13074520183703398,0,1
0.09182451940004226,0.02542153047990249,0.19380011665240243,2,1
0.1509048658545173,0.11232166018158583,0.3169311098971985,2,1
0.0538694458136751,0.04695201037613915,0.11385061175667126,1,1
0.07738891627350188,0.035797665369658366,0.16300320777802474,2,1
0.04809520456305895,0.049286640726331564,0.1030668797539256,1,1
0.04239138088866981,0.029312581063562416,0.09157902434272046,4,0
0.053446940356312936,0.009338521400781468,0.11635186421195053,0,1
0.0249278219843673,0.023346303501953675,0.05386886791781628,0,0
0.07527638898669109,0.007003891050589051,0.16421315055845226,2,1
0.06823463136398845,0.021789883268492058,0.14802755852126864,3,0
0.04858812759664813,0.038651102464337984,0.10847055711558416,0,1
0.028589535948172665,0.0409857328145304,0.06383967317932691,1,1
0.0806985423561721,0.01115434500649258,0.17785131988117192,3,1
0.02513907471304838,0.0038910505836658262,0.055126818755616314,4,1
0.03689880994296177,0.001037613488980306,0.08147651633120286,3,1
0.03344834870783748,0.0031128404669350206,0.0741917899983585,2,1
0.06612210407717768,0.07418936446174096,0.14529484259909414,3,1
0.03232166748820506,0.011673151750979787,0.07296777218089837,1,1
0.04478557848038871,0.01504539559015251,0.10248961914194797,3,1
0.11703401168931767,0.09001297016861837,0.26977480017324146,1,1
0.04330680937962116,0.03839169909209438,0.10017925379985611,2,1
0.021195690444334905,0.0023346303502042145,0.04965220583685591,0,0
0.03415252447010774,0.04254215304799202,0.07907366241614777,0,1
0.05464403915217239,0.04721141374838864,0.1254218027438075,0,1
0.027885360185902403,0.030090791180287322,0.06756008759697867,2,1
0.06126329131751285,0.06536964980545258,0.1453914807554762,4,1
0.05288359974649673,0.024902723735409388,0.12563924055842207,2,1
0.0927399478909936,0.14811932555123242,0.22162909317639173,4,1
0.04196887543130765,0.04850843060960665,0.10203203569687828,1,1
0.028096612914583485,0.001037613488980306,0.06925845901328441,3,1
0.033166678402929375,0.006225680933858245,0.08379085148286437,0,1
0.05168650095063729,0.006225680933858245,0.12804146373031855,1,1
0.039504260263361735,0.03657587548638917,0.09851489072569485,1,1
0.054221533694810226,0.05810635538262583,0.13367989710711436,2,1
0.03816632631504824,0.004150453955909427,0.09576774792658803,4,1
0.04901063305401028,0.03709468223087638,0.12163121447760165,4,1
0.1309766917822689,0.05317769130999148,0.31536078597661477,4,1
0.05513696218576157,0.07133592736706133,0.1343027657675852,4,1
0.09224702485740442,0.1613488975356738,0.2229317758807619,2,1
0.03380043658897261,0.037613488975363575,0.08341251265473267,4,1
0.027744525033448347,0.007782101167319856,0.06971516887652049,0,1
0.05689740159143723,0.036835278858632775,0.13908894365256314,0,1
0.029786634744032113,0.051880674448773485,0.07419928800410085,2,1
0.0694317301598479,0.12295719844358531,0.1709753436981944,4,1
0.02556158017041054,0.029312581063556522,0.06492152392721953,1,1
0.03182874445461587,0.030869001297024034,0.0787325213677404,2,1
0.04330680937962116,0.012970168612197797,0.10643156669937166,4,0
0.03274417294556722,0.0012970168612239084,0.08255511095372406,1,1
0.04548975424265897,0.06874189364462531,0.11298779038640104,3,1
0.11766776987536091,0.09079118028534917,0.283103168898244,3,1
0.1867474121540737,0.1719844357976674,0.44360567040450577,3,1
0.1857615660868953,0.24072632944229275,0.4390963976380048,3,1
0.07414970776705866,0.1600518806744558,0.17536184545424016,0,1
0.08541651996338287,0.009597924773030968,0.201139409025891,1,1
0.1061192873741286,0.23735408560311408,0.24863107037706056,1,1
0.05724948947257236,0.037613488975363575,0.13518591922087186,3,0
0.08513484965847476,0.09468223086900324,0.20147693177542014,3,1
0.12118864868671221,0.06070038910506185,0.28431192194666277,3,1
0.034293359622561796,0.059922178988336953,0.08187931246605223,1,0
0.017886064361664678,0.0015564202334675098,0.04566362848747629,1,1
0.06168579677487501,0.0404669260700432,0.14740866796226998,4,1
0.032039997183296955,0.009079118028543765,0.07744794793361832,2,1
0.02450531652700514,0.001815823605717011,0.05965107306863161,0,1
0.029927469896486168,0.046692607003901446,0.07247547657543503,3,1
0.05872825857333991,0.021011673151755356,0.1381628373090859,1,1
0.04732061122456166,0.029053177691312916,0.11094123042959715,4,1
0.05675656643898318,0.012970168612197797,0.1323673035043363,4,1
0.040560523906767135,0.012710765239954194,0.09493875604782119,0,1
0.023730723188507857,0.004669260700396631,0.05635556603458447,1,0
0.0528131821702697,0.08482490272374044,0.12351518312407882,0,1
0.07422012534328569,0.05914396887160025,0.16993327358367072,3,1
0.05647489613407507,0.08223086900130443,0.12980030777428014,0,1
0.05668614886275615,0.09675745784695793,0.12955833866885536,0,1
0.061474544046193944,0.04383916990921593,0.13991276596766933,2,1
0.034363777198788824,0.04643320363165194,0.07840040372142461,2,1
0.058094500387296674,0.06536964980545258,0.13025015666792356,2,1
0.06464333497641012,0.0669260700389142,0.14469173200911528,3,1
0.06584043377226956,0.035797665369658366,0.146186069951594,4,1
0.08083937750862616,0.10428015564202828,0.1802799770640412,2,1
0.04098302936412929,0.016861219195851825,0.0913924509959957,4,1
0.04218012815998874,0.03916990920882519,0.09397285822058975,4,1
0.11358355045419337,0.08923476005188755,0.25184169656055383,4,1
0.1330188014928526,0.19559014267185873,0.29403641372891937,4,1
0.04309555665094007,0.05992217898833105,0.09435093347281119,1,1
0.02633617350890783,0.015564202334633815,0.057211940663751154,2,1
0.035560875994648265,0.010376134889761775,0.07788475949051885,3,1
0.03703964509541582,0.044098573281459524,0.0806703188500041,4,1
0.03577212872332935,0.05706874189365142,0.07795327575957815,1,1
0.037884656010140134,0.06744487678340733,0.08217772707788833,4,1
0.11062601225265829,0.04643320363165194,0.23670675162889493,1,0
0.07865643264558835,0.16939040207523137,0.16780181169845215,1,1
0.036617139638053665,0.0031128404669350206,0.077015156544562,2,1
0.04753186395324273,0.023865110246440873,0.10241768383321871,3,0
0.06302373072318851,0.07418936446174096,0.14030627041382504,4,1
0.07471304837687487,0.019974059662780947,0.16582168927595614,4,1
0.028448700795718616,0.01219195849546699,0.06321484490364307,1,1
0.04471516090416168,0.05810635538262583,0.09860277143208955,2,1
0.03534962326596719,0.04280155642023562,0.07780869066769291,2,1
0.059573269488064226,0.018417639429319337,0.13144605233074275,4,0
0.040842194211675245,0.09857328145266903,0.0898548694313235,0,1
0.02415322864587001,0.046692607003901446,0.052936081158115655,1,1
0.12203365960143651,0.19844357976654428,0.266376407808999,3,1
0.10316174917259348,0.008819714656294265,0.22494682634909846,3,1
0.03985634814449687,0.03009079118029322,0.08613395039578542,0,1
0.042532216041123866,0.015823605706883313,0.09181835262719164,0,1
0.024364481374551092,0.012710765239954194,0.05416119000887355,0,1
0.029364129286669954,0.05395590142672819,0.06520252654462393,0,1
0.04703894091965355,0.022568093385216967,0.10359049844662603,1,1
0.05084149003591297,0.0526588845655043,0.11148749523767355,2,1
0.02556158017041054,0.016342412451370518,0.057842283481329415,4,1
0.02049151468206465,0.001815823605717011,0.04638672465616814,1,1
0.038659249348637424,0.03450064850843445,0.0870069200363442,1,1
0.1149919019787339,0.1613488975356738,0.2548915789435441,0,1
0.1136539680304204,0.16498054474708423,0.2518019348273229,0,1
0.05999577494542638,0.022308690012973365,0.13517541825794127,3,1
0.08450109147243152,0.0679636835278945,0.18960810305559966,3,1
0.028096612914583485,0.012451361867710592,0.06335646793064449,2,1
0.05217942398422647,0.016601815823608222,0.11353638658009564,0,1
0.11421730864023662,0.13203631647211728,0.24377903279440716,2,1
0.061404126469966916,0.07185473411154854,0.1311551897645764,3,1
0.10978100133793396,0.06485084306096538,0.23341274104174264,4,0
0.04570100697134005,0.059403372243843844,0.09828384124938426,1,1
0.06231955496091825,0.036835278858632775,0.13228199227770143,4,1
0.09555665094007465,0.049546044098581064,0.2018534860163121,1,1
0.10386592493486375,0.004669260700396631,0.20923411123341173,0,1
0.10316174917259348,0.08664072632945154,0.20601873963407968,0,1
0.160833744102528,0.03839169909209438,0.31859067763458293,1,1
0.11280895711569609,0.11906614785992539,0.22500621458234016,4,1
0.0581649179635237,0.002075226977960613,0.117658432941068,1,1
0.2023096965002465,0.21971465629053732,0.40735875204225913,1,1
0.30617562143511023,0.3512321660181616,0.6114251743825714,2,1
0.2270966833321597,0.008560311284050662,0.4518993801759136,2,1
0.1466798112808957,0.214785992217903,0.29629529552397543,2,1
0.14562354763749036,0.14111543450065514,0.2911364980246277,3,1
0.10696429828885291,0.045395590142677536,0.21273779977249757,3,1
0.09013449757059364,0.030869001297024034,0.17983956322968925,0,1
0.1713259629603549,0.3291828793774376,0.34291510690982496,2,1
0.21899866206605167,0.06459143968872177,0.43227202577876217,3,1
0.24209562706851628,0.23787289234760128,0.47655744908446035,4,1
0.044503908175480604,0.0012970168612298069,0.08614845087061501,1,1
0.1458348003661714,0.16549935149157732,0.28392946483164355,0,1
0.0774593338497289,0.023605706874197274,0.14698339988882742,1,1
0.13682135060911205,0.0031128404669350206,0.2599399167941831,2,1
0.11703401168931767,0.03839169909209438,0.2214411597591996,2,1
0.18794451094993314,0.09027237354086197,0.35358728867057376,2,1
0.1694246884022252,0.08534370946822764,0.3152374059284188,2,1
0.08323357510034506,0.05577172503242751,0.15383215843882042,1,1
0.23632138581790013,0.11335927367056614,0.43993498563605826,4,1
0.23315259488768397,0.5258106355382649,0.4337244337586248,4,1
0.3602563199774664,0.3626459143968918,0.6618845435259002,0,1
0.07633265263009648,0.07808041504540088,0.1375788196103937,1,0
0.14639814097598763,0.13774319066148244,0.26489211194859463,2,1
0.2221674529962679,0.13540856031129,0.4148123130778696,3,1
0.045560171818886,0.061738002594042156,0.08193840459535093,4,1
0.04922188578269136,0.009597924773030968,0.08866626932833453,3,1
0.1825223575804521,0.15382619974060344,0.3451485504286601,2,1
0.15104570100697134,0.1335927367055848,0.28424867423412925,2,1
0.12344201112597707,0.10817120622568821,0.2310351080061746,1,1
0.07703682839236674,0.04357976653696642,0.14336300662458473,0,1
0.0940778818393071,0.13904020752270044,0.17521550088545723,3,1
0.07943102598408563,0.023605706874197274,0.1458480768533451,4,1
0.09231744243363144,0.1338521400778284,0.17073142631284866,3,1
