candle_size,gap_size,percentage,weekday,entry_weekday,entry_session,target
0.0800937064708117,0.0400828279840232,0.130394728312655,0,2,1,0
0.1251108015702165,0.0817926342257026,0.2098835431933415,0,1,2,0
0.0732556667088767,0.0462949267859733,0.1212071996314018,1,1,1,1
0.050145624920856,0.0352018932110617,0.0778026174194586,0,0,2,1
0.1020007597821957,0.0183404821771895,0.1662606913338932,3,4,1,1
0.1589844244649866,0.0862298476556679,0.265632745611036,4,4,3,0
0.0895909839179435,0.1473154858748679,0.1459384828130143,0,0,3,1
0.1448018234772698,0.1063452152048455,0.2399141038739787,1,1,2,0
0.1385969355451437,0.0735098358231002,0.231209929068341,1,2,3,0
0.0457135621121945,0.0201153675491776,0.0731659466933176,4,4,1,1
0.0233633025199442,0.0208549031208379,0.0350444707510197,2,3,3,0
0.0115233633025199,0.0273628161514555,0.0141259782334757,0,0,1,1
0.0059516272002026,0.0011832569146531,0.0024670725567585,0,0,2,0
0.2432569330125363,0.0122762904895714,0.3836260643488531,2,0,3,0
0.1801316955806002,0.0850465907410114,0.285060580678697,2,4,3,1
0.0869317462327466,0.099097766602571,0.1334775230545477,1,1,2,1
0.0421679118652652,0.0004437213429928,0.0601920374605044,3,3,2,0
0.0921235912371786,0.0190800177488532,0.1391671152353062,0,0,1,1
0.0871850069646701,0.0085786126312665,0.1322774269330202,1,4,2,1
0.1364442193237938,0.0504363259872779,0.2138159903924,1,2,1,1
0.0364695453969862,0.0181925750628574,0.050058780355211,1,1,1,1
0.0193744459921489,0.0031060494009733,0.0223337352993078,1,1,1,1
0.2369887298974294,0.1647685253660684,0.3529681729577196,1,1,0,1
0.4164239584652399,0.3699156929448277,0.656826939328389,4,0,3,0
0.1654425731290363,0.0057683774589539,0.2408395325860788,1,2,1,1
0.2166012409775864,0.1810383079426091,0.3243942114326366,2,3,3,1
0.5116499936684817,0.3469900902233373,0.800199825493096,3,1,1,1
0.6041534760035456,0.0326874722674132,1.0,0,1,2,1
0.3291756363175889,0.1526401419908257,0.5447144562134514,2,2,1,1
0.2531341015575535,0.2237834639846163,0.3988526098952448,2,2,0,0
0.1976700012663036,0.0272149090371201,0.2841923936988454,4,4,2,1
0.1646827909332658,0.0057683774589539,0.2374854181899547,0,0,0,1
0.1161833607699126,0.0255879307794674,0.160943465465885,1,1,1,1
0.2301506901354944,0.0300251442094327,0.330921764588049,3,0,1,1
0.2177409142712422,0.0427451560420038,0.3160517946886654,3,4,2,0
0.1445485627453463,0.0346102647537335,0.2047480102711245,2,3,1,1
0.2120425478029631,0.1079721934625016,0.2951591001148806,0,2,1,1
0.0756616436621501,0.0001479071143287,0.0971417016168279,3,0,3,0
0.0853488666582246,0.019523739091846,0.1114730558923612,3,0,1,1
0.0410282385716094,0.0502884188729458,0.0474920709055074,0,0,1,1
0.0711662656705078,0.0133116402898925,0.0919336031785833,1,4,1,1
0.1040901608205647,0.0853424049696755,0.1421461160320187,1,2,0,1
0.2107129289603646,0.0211507173495021,0.3013011298988355,2,3,1,1
0.2455995947828289,0.2311788197012262,0.3580923484766976,4,0,1,0
0.0947195137393947,0.0105014051175833,0.1267019468877676,0,1,0,1
0.1584779030011396,0.0553172607602394,0.2216661694742875,0,0,2,0
0.1631632265417247,0.045555391214313,0.2197024521764191,2,0,1,0
0.0607825756616436,0.0326874722674132,0.072949612260714,1,1,2,0
0.0737621881727238,0.0133116402898959,0.0900150312885535,1,1,1,1
0.0623654552361656,0.0230735098358189,0.0737380793138656,3,4,1,0
0.1272002026085855,0.0323916580387491,0.1477354246301497,3,4,0,0
0.1375205774344687,0.0362372430113862,0.1617702117181793,3,3,2,1
0.2808028365201975,0.0670019227924826,0.3326985244145191,4,0,2,1
0.4249715081676585,0.2511462801360718,0.5243044126527019,1,1,1,0
0.4875902241357477,0.2910812010057664,0.6155941109973826,1,3,3,1
0.5840825629986071,0.1274959325543511,0.7485916073594641,1,2,1,1
0.4326959604913258,0.1048661440615249,0.5411081711532357,2,3,2,1
0.2155881980498923,0.1493861854755169,0.267179500681835,0,1,0,1
0.1534760035456502,0.1345954740422969,0.1803909010063604,1,0,3,0
0.0812966949474484,0.0105014051175833,0.0903332567389289,0,0,2,1
0.2036849436494871,0.1671350391953815,0.25070441632355,0,3,2,0
0.4302266683550715,0.160922940393428,0.5533024396669706,0,4,2,1
0.1781689249081929,0.112557314006799,0.224090933642605,2,2,1,1
0.2229960744586551,0.1434699009022309,0.2885559024033327,2,3,0,1
0.1185260225402051,0.0032539565153054,0.1461700112699826,4,4,3,1
0.0801570216537925,0.0357935216683866,0.0917408410829039,2,2,1,1
0.1082689628973027,0.0365330572400503,0.1287414675981716,4,4,1,0
0.2675699632771938,0.2918207365774267,0.3466466463725387,2,2,0,0
0.2195770545776877,0.0204111817778417,0.2765460364601989,1,2,2,1
0.1377738381663923,0.0807572844253781,0.1675411677767893,3,4,1,0
0.2369254147144485,0.2233397426416166,0.3044643983574462,2,3,1,1
0.6877295175383056,1.0,0.9136737997077198,0,1,1,1
0.1512599721413194,0.0993935808312351,0.1906483171625328,2,3,3,0
0.0751551221983031,0.02100281023517,0.0856295731797676,2,2,1,1
0.0776877295175383,0.0078390770596028,0.0897365939083725,3,4,2,1
0.0942129922755476,0.0415618991273439,0.1129636870403478,3,3,3,1
0.0992148917310371,0.0934772962579492,0.1232137227137572,1,1,1,1
0.1808281625933898,0.2220085786126281,0.2402605384734601,1,1,3,1
0.2092566797518044,0.2688951338559364,0.2840158155852255,4,0,3,1
0.0856021273901481,0.009909776660255,0.1009660713581615,2,3,0,0
0.2192604786627833,0.14006803727259,0.2881657507408209,2,3,0,1
0.0359630239331391,0.0036976778583016,0.0346441541465746,0,0,2,1
0.2045080410282385,0.1767490016269758,0.2589000645093675,4,1,2,0
0.3936304925921235,0.3972785090962832,0.5272021073255093,4,0,3,1
0.185956692414841,0.0177488537198612,0.2415108471789281,4,1,1,1
0.1509433962264151,0.0103534980032512,0.1913341145488221,4,0,3,1
0.1494238318348739,0.0619730809051857,0.1916746036927438,1,2,3,0
0.1030138027098898,0.069368436621799,0.1286952168374837,3,0,1,0
0.2419906293529188,0.0241088596361434,0.3264526680367511,3,4,1,1
0.0515385589464353,0.028546073066112,0.0561825033441893,3,3,1,0
0.1408762821324553,0.1789676083419568,0.1815065854887234,3,4,3,1
0.1868431049765733,0.028546073066112,0.2600150780688607,0,2,3,0
0.1518931239711282,0.0496967904156142,0.2112328996564603,0,1,3,1
0.1898822337596555,0.0076911699452741,0.2677397722951562,2,2,3,1
0.1808281625933898,0.0638958733915059,0.2580974277026215,3,4,2,1
0.1611371406863365,0.123650347581714,0.2299999447327617,0,0,2,1
0.03026465746486,0.0022186067149809,0.032345111822817,2,2,1,1
0.1561352412308471,0.0451116698713168,0.2189329995721888,4,4,2,0
0.2033683677345827,0.1442094364738912,0.285202167427896,3,4,1,1
0.1994428263897682,0.0548735394172432,0.2865975048380313,1,2,2,0
0.1108015702165379,0.0368288714687144,0.148104775271685,4,1,2,1
0.0850322907433202,0.0573879603608883,0.111931568804416,0,1,0,1
0.0833860959858174,0.0005916284573248,0.1046363829905563,3,4,0,1
0.071546156768393,0.0070995414879424,0.0886161824959442,2,2,3,0
0.0592630112701025,0.0334270078390736,0.0712665035465782,2,2,2,1
0.0870583765987083,0.0332791007247415,0.1104838729726355,3,0,1,1
0.0328605799670761,0.0031060494009733,0.0324825897349614,1,1,2,1
0.0503355704697986,0.0186362964058536,0.0522002046328859,1,1,1,0
0.1132075471698113,0.0084307055169344,0.1351813563995866,2,3,1,1
0.0419146511333417,0.0204111817778417,0.0400619448851818,4,4,1,1
0.1484741040901608,0.0792782132820541,0.1830343812125635,3,0,3,1
0.2191338482968216,0.102795444460876,0.2804748751525976,3,4,1,0
0.149930353298721,0.102795444460876,0.1864187493500849,4,3,1,0
0.1108648853995188,0.0677414583641429,0.1343789771325698,4,1,0,1
0.0927567430669874,0.039639106641027,0.1104440830730443,0,1,1,1
0.118589337723186,0.0658186658778261,0.1462184459283214,0,0,2,1
0.2870710396353045,0.1107824286348142,0.3900613707720347,3,1,1,1
0.3177155881980499,0.1795592367992884,0.4381099413436334,3,4,1,1
0.2034949981005444,0.0070995414879424,0.2783673393001509,4,0,0,1
0.0651513232873243,0.0232214169501543,0.0793875621837621,3,4,0,1
0.0441939977206534,0.027067001922788,0.0466138501994264,4,3,1,1
0.0749651766493605,0.003845584972637,0.0896980755760127,4,4,2,1
0.1083955932632645,0.0136074545185567,0.1379712164995905,0,0,2,1
0.0597062175509687,0.0171572252625296,0.0700737697124948,0,1,1,1
0.0984551095352665,0.0783907705960617,0.123355051632111,4,0,0,1
0.0269089527668735,0.014938618547552,0.023513281365497,4,0,2,0
0.249208560212739,0.3061677266676504,0.3436905154721189,4,4,2,0
0.0705964290236798,0.0715870433367834,0.085663367765999,2,3,2,1
0.0286184627073572,0.0245525809791429,0.0265349913659042,3,3,1,1
0.037609218690642,0.0446679485283206,0.0382063364697571,0,1,3,0
0.0933898948967962,0.0925898535719534,0.1163929300961668,1,1,2,1
0.0416613904014182,0.0130158260612318,0.0451072254842085,0,0,0,1
0.0766113714068633,0.0093181482029268,0.0944728940028518,2,3,3,1
0.200075978219577,0.0743972785090926,0.2716490827998996,3,2,3,1
0.2724452323667215,0.2941872504067397,0.3802988887243995,3,4,1,1
0.2218564011649993,0.1418429226445748,0.3091213931113661,3,4,1,1
0.1411928580473597,0.0489572548439572,0.1931195847160769,1,2,1,1
0.1249841712042547,0.1530838633338219,0.1716189968193665,2,3,3,0
0.0632518677978979,0.0696642508504631,0.0778867691840012,1,1,1,1
0.0467266050398885,0.0056204703446218,0.0541054200769741,2,2,1,1
0.0643282259085728,0.0363851501257182,0.0799067557689373,2,2,1,0
0.1738001772825123,0.0940689247152741,0.2336724618489521,4,2,1,1
0.0428643788780549,0.0016269782576493,0.0466638703402329,2,2,1,1
0.0315942763074585,0.0383079426120385,0.0309854428845007,2,2,1,1
0.033936938077751,0.0031060494009733,0.0323040147949151,2,2,1,0
0.0262758009370647,0.0004437213429928,0.0203153655784154,4,4,2,0
0.0510320374825883,0.0028102351723092,0.0541364134825959,0,0,1,1
0.1486007344561225,0.1612187546220955,0.1887252335669819,1,2,3,0
0.2288210712928959,0.0239609525218147,0.302046133919652,0,2,2,0
0.2494618209446625,0.3910664102943332,0.3370363703450887,0,1,3,1
0.1464480182347727,0.1093033574914902,0.1930565841842069,1,4,0,0
0.0896542991009244,0.0159739683478731,0.1138011878038179,0,1,3,0
0.0749651766493605,0.0087265197455952,0.0933727576259306,3,3,1,1
0.0964923388628593,0.0508800473302741,0.1251947641045409,3,4,3,0
0.1138406989996201,0.0557609821032356,0.1491685967115324,1,2,3,0
0.0698999620108902,0.0563526105605672,0.0836607252956054,1,3,2,0
0.0657211599341522,0.0329832864960774,0.078078781654438,2,2,0,1
0.0895909839179435,0.0301730513237648,0.1121484904797513,2,2,2,0
0.0430543244269975,0.0042893063156298,0.0450541126482778,0,0,1,1
0.116499936684817,0.1306019819553311,0.1492295910526487,3,1,2,0
0.0869950614157274,0.0473302765862978,0.1083796212253428,3,3,1,1
0.0567304039508674,0.0076911699452707,0.0646311866951998,4,0,0,0
0.1836773458275294,0.1368140807572812,0.2402646939326292,2,2,2,1
0.1328352538938837,0.0139032687472242,0.1740337546887138,3,4,3,0
0.0951627200202608,0.0640437805058379,0.1209915136932871,4,4,2,1
0.0305812333797644,0.004733027658626,0.0285835735899824,3,3,2,1
0.5852222362922628,0.3481733471379939,0.7574627981263691,3,1,2,0
0.2176775990882613,0.2190504363259834,0.2767783654152281,4,0,3,0
0.4446625300747118,0.2780653749445312,0.5422960017403875,2,1,2,1
0.457642142585792,0.1377015234432736,0.563574401016051,2,3,1,1
0.1798784348486767,0.0754326283094204,0.2184954005279223,1,3,1,1
0.1607572495884513,0.0600502884188688,0.1947057458510565,1,3,0,1
0.1723439280739521,0.1702410885963582,0.2089202928124088,0,0,1,1
0.2231860200075978,0.0726223931371078,0.2802346647502582,1,1,2,0
0.1140306445485627,0.0034018636296374,0.1283157594970992,0,4,3,1
0.1106749398505761,0.058275403046884,0.1247749317861525,1,1,1,1
0.2159047739647967,0.1016121875462195,0.2637263759786524,1,2,3,1
0.1005445105736355,0.0187842035201857,0.1142182635814328,3,3,2,1
0.1072559199696087,0.0449637627569847,0.1249079757243966,0,0,0,1
0.1130176016208687,0.0741014642804285,0.133174387173134,0,4,3,0
0.0723059389641636,0.0048809347729581,0.0816787814884468,3,3,1,1
0.1360643282259085,0.0391953852980308,0.1661736734139929,0,3,0,1
0.1492338862859313,0.0261795592367956,0.1847385600648087,0,3,3,0
0.1030138027098898,0.0199674604348422,0.1229337608800331,0,2,3,1
0.1771558819804989,0.0230735098358223,0.2238623212087035,0,2,3,0
0.1835507154615676,0.1106345215204822,0.2340872176961469,0,1,2,1
0.0798404457388881,0.0016269782576527,0.0935931674143142,1,1,1,0
0.1095985817399012,0.0573879603608916,0.1331827309936223,0,4,3,1
0.1330251994428263,0.056648424789228,0.1656223760467392,0,0,2,1
0.1578447511713308,0.1377015234432736,0.2024715498338442,1,2,1,1
0.1800050652146384,0.0176009466055291,0.2340964495538092,2,2,1,1
0.1669621375205774,0.1978997189764779,0.2180084743569095,3,4,0,1
0.2187539571989362,0.0025144209436417,0.2908197227670998,4,4,0,1
0.1621501836140306,0.0285460730661087,0.2124869865863068,4,0,3,0
0.1209319994934785,0.0619730809051857,0.1542970134118798,1,2,2,1
0.0555274154742307,0.0221860671498299,0.0602278007631529,2,0,1,1
0.0654678992022286,0.0044372134299653,0.0740982541942295,2,4,1,1
0.1090287450930733,0.0116846620322398,0.1343310375980319,2,2,3,1
0.0465366594909459,0.0212986244638341,0.0485999638105543,3,3,2,1
0.1078890717994175,0.0178967608341933,0.1343579340922682,2,2,1,0
0.103963530454603,0.075284721195085,0.1276296824329183,4,0,3,1
0.0828162593389895,0.101316373317552,0.099136309142769,0,1,0,0
0.1350512852982145,0.075284721195085,0.1685852329348147,0,4,3,0
0.1662023553248068,0.0187842035201857,0.212293316568535,0,2,1,1
0.2514245916170697,0.1104866144061501,0.3318815954035642,0,3,2,0
0.226731670254527,0.1674308534240456,0.3006219632429358,0,1,1,1
0.1140939597315436,0.0275107232657876,0.1447110427360524,1,2,1,0
0.1052931492972014,0.0374204999260427,0.1332547462227115,1,2,0,0
0.0950994048372799,0.0394911995266916,0.1163065087636237,4,0,0,1
0.0806002279346587,0.000147907114332,0.0969622494384095,2,2,1,0
0.1235279219956945,0.0587191243898802,0.1575439125181407,4,4,0,1
0.0679371913384829,0.0075432628309386,0.0815102429062311,4,4,2,1
0.1165632518677979,0.0566484247892313,0.1509387784810597,4,4,2,0
0.0741420792706091,0.0323916580387491,0.09010418239588,1,2,1,1
0.2710522983411422,0.0031060494009733,0.3693485763234765,1,1,2,1
0.2357224262378118,0.4023073509835802,0.3258717243750728,1,2,3,1
0.0678105609725212,0.0141990829758849,0.0869295594074186,1,2,1,1
0.1366341648727364,0.1189173199230845,0.1901112987056794,3,0,0,1
0.1722806128909712,0.0093181482029268,0.2435262544780951,3,4,0,1
0.1163733063188552,0.060346102647533,0.1625512529964776,3,3,1,0
0.1716474610611624,0.1640289897944081,0.2346539523174712,2,2,0,0
0.1501202988476636,0.0946605531726057,0.2010707462355178,4,0,1,0
0.1038369000886412,0.0600502884188688,0.1331220478380194,0,3,2,0
0.1563251867797898,0.1056056796331886,0.2088859825007303,0,1,1,1
0.0820564771432189,0.0606419168762004,0.1050923397041322,3,3,1,1
0.1089021147271115,0.0798698417393857,0.1465134432612193,0,0,2,0
0.0906040268456375,0.0082827984026023,0.120061618130831,0,0,1,0
0.0890844624540965,0.1011684662032233,0.1186858254903628,0,0,1,0
0.0628086615170317,0.0319479366957496,0.0812792308722574,3,3,1,1
0.0818665315942763,0.0050288418872902,0.1090254300119752,1,2,2,1
0.09870837026719,0.0152344327762127,0.134412173356723,1,2,2,0
0.0700265923768519,0.0462949267859767,0.092360882524129,1,2,3,1
0.0538812207167278,0.0792782132820541,0.0691746624449273,3,3,1,1
0.1030771178928707,0.0600502884188688,0.1457622119847953,0,0,2,0
0.0544510573635557,0.0427451560420038,0.0714641592081385,1,2,1,0
0.1934278840065847,0.0761721638810807,0.2850714741786429,4,3,2,1
0.0896542991009244,0.0053246561159577,0.1270936725537799,3,3,1,1
0.0990249461820944,0.0511758615589382,0.1373497810635776,0,1,2,0
0.1142205900975053,0.0073953557166066,0.1608941298554487,0,1,2,0
0.1240977586425225,0.0204111817778384,0.1766369282057928,0,1,2,1
0.0800937064708117,0.047034462357637,0.1128170138780659,2,4,2,0
0.1196023806508801,0.0504363259872779,0.1747154027531306,2,3,2,1
0.0661643662150183,0.0007395355716603,0.0927851431305872,2,3,0,1
0.0800303912878308,0.0181925750628574,0.1128982856200292,1,1,2,0
0.1431556287197669,0.119213134151752,0.2095619881115009,4,1,1,1
0.1161833607699126,0.1591480550214432,0.1717212658053785,3,3,2,0
0.0502089401038369,0.0124241976039001,0.0648945703285418,1,1,1,0
0.0674939850576168,0.0141990829758883,0.0833435982796251,3,3,1,1
0.0891477776370773,0.0777991421387334,0.1161535697113516,4,0,3,1
0.0542611118146131,0.0340186362964018,0.066222658385632,1,2,3,1
0.0702798531087754,0.0193758319775139,0.0885839306731216,4,4,2,1
0.1268836266936811,0.1082680076911658,0.172307605232979,0,1,3,0
0.094529568190452,0.108859636148494,0.119543377101272,0,4,1,1
0.2199569456755729,0.0245525809791396,0.2983503457637716,0,3,2,1
0.1805749018614663,0.3042449341813303,0.2461728803439435,0,1,3,0
0.0666075724958845,0.0576837745895524,0.080511566662994,0,0,1,0
0.0874382676965936,0.0585712172755482,0.1108547840870203,0,1,3,0
0.1947575028491832,0.0103534980032512,0.2619889013069703,3,0,0,1
0.197480055717361,0.1767490016269758,0.2660897349465817,3,4,3,0
0.0617323034063568,0.0346102647537335,0.0724158020469419,2,2,2,1
0.1675319741674053,0.0871172903416603,0.2171541696642402,3,4,0,0
0.0974420666075725,0.0176009466055291,0.1161676286822374,2,3,3,0
0.0573002405976953,0.0119804762609039,0.0597581719284384,1,1,1,1
0.1312523743193617,0.0554651678745714,0.1577961777998878,1,1,1,0
0.2768139799924021,0.0597544741902047,0.3451889896245888,3,4,1,0
0.2651006711409396,0.3659222008578586,0.3355332246693187,3,2,1,0
0.3255033557046979,0.3456589261943488,0.4236814902724152,4,3,1,1
0.326516398632392,0.2328057979588789,0.4301011484407581,4,0,3,0
0.1531594276307458,0.0928856678006175,0.1970773227420631,2,3,3,1
0.109155375459035,0.0779470492530689,0.1369173680894228,4,4,2,0
0.0865518551348613,0.0103534980032512,0.105638815505505,4,4,1,1
0.054324426997594,0.0036976778583016,0.0599891819295294,1,1,2,1
0.0750284918323413,0.0275107232657876,0.0895198028382087,3,3,0,1
0.0842725085475497,0.0551693536459073,0.1034937970635796,4,0,1,0
0.2020387488919842,0.1156633634077791,0.2654320542963843,1,3,2,0
0.1743700139293402,0.2257062564709331,0.2296631723449246,1,2,2,0
0.1272635177915664,0.0176009466055291,0.1640380703024982,2,2,1,1
0.2525009497277447,0.0125721047182322,0.3071365916617892,0,0,3,1
0.1844371280232999,0.1445052507025553,0.221119123507709,1,2,3,0
0.2692794732176775,0.1169945274367677,0.3337829636963899,1,2,3,0
0.1894390274787893,0.1448010649312195,0.2315121279637939,1,2,3,0
0.1501836140306445,0.1280875610116793,0.175568440199732,4,3,2,1
0.1914651133341775,0.0504363259872779,0.2303251171410948,0,1,2,0
0.1633531720906673,0.0959917172015943,0.1950756816500073,0,1,3,1
0.0728757756109915,0.0338707291820698,0.0768030840475992,2,2,1,1
0.1474610611624667,0.1107824286348142,0.1734921585218046,0,0,1,0
0.1481575281752564,0.0349060789823976,0.1747163435108994,0,0,1,0
0.071039635304546,0.0279544446087804,0.0713394488872691,3,3,1,1
0.1244143345574268,0.0748409998520888,0.1403729171141969,0,0,1,1
0.3034063568443712,0.0547256323029111,0.3628117659660501,4,2,3,0
0.188552614917057,0.0220381600354945,0.2219032207969947,0,1,1,1
0.2211599341522097,0.3172607602425654,0.2668761590729163,2,2,2,0
0.1235279219956945,0.0091702410885947,0.1392032670528097,4,1,3,1
0.0512219830315309,0.0164176896908726,0.0478020495437988,0,0,1,1
0.260668608332278,0.0764679781097449,0.3069361912089118,4,2,1,1
0.2915664176269469,0.2968495784647204,0.3497770437322216,4,4,3,0
0.0497657338229707,0.0159739683478764,0.0437023210879675,2,2,1,1
0.0497657338229707,0.0322437509244137,0.0446646029394073,4,4,1,1
0.1622134987970115,0.1458364147315439,0.1896847007085172,1,2,3,1
0.0451437254653666,0.0137553616328887,0.0398833625020227,2,4,2,1
0.0992148917310371,0.0076911699452707,0.1100085038519869,3,4,2,1
0.1614537166012409,0.058127495932552,0.1915090392905502,3,4,1,1
0.0927567430669874,0.0440763200709923,0.1024936885723964,1,1,2,0
0.089844244649867,0.0316521224670888,0.0990250319942461,1,1,2,0
0.017728251234646,0.0020706996006489,0.0060269259709011,0,1,3,1
0.1876028871723439,0.2189025292116547,0.2274274230837452,4,0,2,0
0.1699379511206787,0.030616772666761,0.2048582305907237,0,0,2,0
0.0284285171584145,0.0010353498003244,0.0194966595319386,0,0,1,0
0.1708876788653918,0.0883005472563202,0.2065572727212707,1,2,0,0
0.1204254780296315,0.1424345511019065,0.1406010827279929,3,3,2,0
0.1224515638850196,0.0048809347729581,0.1438593721185703,3,3,1,1
0.1451183993921742,0.0255879307794674,0.1729763934698037,1,2,1,1
0.0369127516778523,0.0020706996006489,0.0317237878086422,3,4,2,1
0.0931366341648727,0.0973228812305862,0.1071497652696503,3,4,0,0
0.0452703558313283,0.02100281023517,0.043717106338252,2,2,2,1
0.0171584145878181,0.0032539565153054,0.0058099394610265,1,2,3,1
0.0547043180954793,0.0122762904895714,0.0532314552555889,4,2,1,0
0.065277953653286,0.0208549031208346,0.0676812957478152,1,1,0,0
0.2252121058629859,0.2014494897204508,0.2754076048027326,3,4,1,1
0.0573635557806762,0.0034018636296374,0.0569028608047389,1,3,3,0
0.0473597568696973,0.0406744564413515,0.0440978499904029,1,2,2,1
0.0881980498923641,0.0164176896908726,0.0974058653470227,1,2,2,1
0.0930100037989109,0.0069516343736104,0.103976451185189,1,2,1,1
0.0785108268962897,0.0053246561159577,0.0856392081257634,1,2,3,0
0.0514119285804736,0.0471823694719691,0.0504712441002181,0,0,2,1
0.0238698239837913,0.0001479071143287,0.0143824899704654,1,1,1,1
0.0650880081043434,0.0613814524478608,0.0697653154746706,2,3,0,0
0.0714195264024313,0.0039934920869657,0.0794266423219819,2,3,1,1
0.0718627326832974,0.0576837745895558,0.0803497132149822,3,3,1,0
0.0341901988096745,0.03579352166839,0.0277720930856548,0,2,2,1
0.0753450677472458,0.004585120544294,0.083257355481166,1,4,1,1
0.0675573002405977,0.0528028398165943,0.0732374256801732,1,2,2,1
0.0226035203241737,0.0084307055169344,0.0127831012170696,1,2,1,1
0.1211219450424211,0.0053246561159543,0.1431715509024588,3,3,1,1
0.0676839306065594,0.0423014346990076,0.0742384731486828,1,2,3,1
0.1235912371786754,0.0425972489276683,0.1502449725920066,2,4,1,0
0.1267569963277193,0.1684662032243734,0.156041887455181,2,3,1,1
0.1942509813853362,0.0489572548439539,0.2524028514445,0,0,3,0
0.077307838419653,0.0252921165507999,0.0917752284105052,0,0,3,0
0.0952893503862226,0.0106493122319154,0.1168842662232346,0,0,3,0
0.0902874509307332,0.0341665434107339,0.1111204085053399,1,1,1,0
0.0766113714068633,0.0236651382931505,0.09210430795927,3,4,0,1
0.0517918196783588,0.0174530394911937,0.0553293783256512,1,1,2,1
0.083069520070913,0.0479219050436294,0.0972240177387931,3,4,3,0
0.0648980625554007,0.0488093477296218,0.0691645372848483,0,0,1,1
0.0974420666075725,0.0134595474042246,0.1125881065312444,0,0,1,1
0.0398885652779536,0.0035497707439695,0.0362820354159617,1,1,1,0
0.1474610611624667,0.0190800177488498,0.1728953026712351,1,1,2,1
0.0593896416360643,0.0235172311788185,0.0587300990902233,1,3,2,0
0.0548942636444219,0.0181925750628574,0.0530506443045377,1,3,2,0
0.0636317588957832,0.0116846620322398,0.0644535104145598,1,2,1,1
0.0973154362416107,0.0437805058423282,0.1084404098830556,1,1,3,1
0.096112447764974,0.0708475077651197,0.1079573545201431,2,3,2,0
0.0841458781815879,0.0288418872947728,0.0923740219795731,4,1,1,0
0.1114347220463467,0.0869693832273282,0.1285965418734389,4,0,2,0
0.1092186906420159,0.0634521520485097,0.1265028616735625,4,0,3,1
0.0979485880714195,0.001035349800321,0.1083342293539305,0,1,3,0
0.0785741420792706,0.0606419168762004,0.0824907998094442,2,3,3,0
0.1922882107129289,0.145244786274219,0.2173250963219353,0,2,2,0
0.0776877295175383,0.0180446679485253,0.0808377508556221,0,2,3,0
0.1066227681397999,0.1041266084898679,0.1191974884409089,0,1,3,0
0.0836393567177409,0.0757284425380812,0.0831241591811014,3,3,2,1
0.1208053691275167,0.0131637331755605,0.1294435856187124,1,4,2,0
0.1479042674433329,0.0621209880195177,0.1642187419176523,2,4,2,1
0.1955172850449537,0.0795740275107149,0.224361999797611,2,3,1,1
0.1230214005318475,0.0143469900902204,0.1347555412511577,4,4,2,1
0.1016841838672913,0.1391805945865976,0.108795405770759,0,0,2,1
0.1011143472204634,0.0705516935364589,0.1087265344768918,2,3,3,0
0.1034570089907559,0.032095843810085,0.1100739236146927,1,1,2,1
0.1072559199696087,0.0144948972045524,0.116036437648693,1,2,3,1
0.1475876915284285,0.1740866735689953,0.1691812437308344,2,3,3,0
0.1369507407876408,0.1379973376719411,0.1543791128696798,2,3,1,0
0.1118146131442319,0.0282502588374479,0.1216484681136489,0,1,2,0
0.1254906926681017,0.0050288418872902,0.1391033649127956,0,1,3,1
0.0367228061289097,0.0059162845732859,0.0279070948051137,0,1,3,1
0.0473597568696973,0.0025144209436451,0.0409554432704345,2,3,3,1
0.0705964290236798,0.0227776956071548,0.0702099033024822,3,4,3,1
0.0450170950994048,0.0115367549179044,0.031784935370553,1,1,1,1
0.0345700899075598,0.0147907114332165,0.019792728443884,3,4,1,1
0.096112447764974,0.0363851501257182,0.092506154205156,3,4,3,1
0.0638217044447258,0.0282502588374446,0.0550411115667633,0,0,1,0
0.1166898822337596,0.023369324064483,0.1086065021117291,2,2,2,0
0.1123844497910599,0.0344623576394047,0.1024303394426428,3,3,2,1
0.2311637330631885,0.0016269782576527,0.2274518484624329,2,3,3,0
0.2285044953779916,0.0349060789823976,0.2208717505177941,0,2,2,0
0.2164112954286438,0.1572252625351264,0.2094476237487131,0,4,1,1
0.2366088387995441,0.1144801064931226,0.2343860211843026,0,3,2,1
0.1356844371280232,0.0712912291081192,0.1258716894759418,1,2,3,1
0.1738634924654932,0.1026475373465439,0.168546105751815,1,2,3,0
0.1825376725338736,0.1047182369471996,0.1801345001305332,1,2,1,0
0.1824110421679118,0.1764531873983151,0.1792057414601078,3,3,2,0
0.0999113587438267,0.0338707291820698,0.0872371555866701,1,1,2,1
0.1183993921742433,0.0692205295074636,0.1050366180916356,0,1,2,0
0.1363809041408129,0.066410294335151,0.1248981003698225,0,1,1,1
0.1228947701658857,0.0105014051175833,0.1079594550567459,3,4,1,1
0.2544637204001519,0.1538233989054855,0.2473583192322498,2,3,1,0
0.1553121438520957,0.0772075136814085,0.1435032623990932,3,3,0,1
0.1449917690262124,0.1087117290341687,0.1353380102146531,1,1,2,1
0.5096872229960745,0.2205295074693108,0.5353904553299131,4,2,1,1
0.3620995314676459,0.0144948972045524,0.3766481458531849,4,0,2,1
0.0671140939597315,0.0144948972045524,0.0515737777942969,1,1,1,1
0.0839559326326453,0.0232214169501543,0.0693495141765384,0,0,2,1
