candle_size,gap_size,percentage,weekday,volume,target
0.0313407550822846,0.0354423733263413,0.0564023214755681,4,0.0257616638021258,1
0.0240803484995159,0.0094512995536977,0.0436286691458514,0,0.0158621947823749,1
0.0393272023233301,0.0194276713048103,0.0682422876059334,1,0.042516827176971,1
0.0486447241045498,0.0007876082961459,0.0830847705242337,1,0.0402988084150287,0
0.0347289448209099,0.0147020215279643,0.0605024652886792,1,0.0484411456883059,1
0.0429574056147144,0.0477815699658798,0.0736510485410451,1,0.0307258010312346,1
0.0406582768635043,0.0112890522446911,0.0697617349352908,1,0.064236127780925,1
0.0532429816069699,0.0018377526909992,0.0901341269535759,2,0.0770545478986432,0
0.0411423039690222,0.0341296928327687,0.0710394434590225,2,0.0338559920112917,1
0.0325508228460793,0.0249409293777962,0.0574873938235602,4,0.0282389315102691,1
0.0331558567279767,0.0191651352060969,0.0587683787543141,4,0.0458486562262955,1
0.0237173281703775,0.0094512995536977,0.0435285802111744,0,0.041854302092235,1
0.0030251694094869,0.0049881858755652,0.0094998997996537,0,0.0178017609724716,1
0.034486931268151,0.0254660015752228,0.0612308621968957,0,0.0363428615322573,1
0.0280735721200387,0.0139144132318244,0.0508353529367002,1,0.0255408221072138,1
0.0223862536302032,0.0094512995536918,0.0415698898628471,1,0.0273171574793321,0
0.0383591481122942,0.0076135468627044,0.0680516483248027,1,0.0596080540005953,0
0.0429574056147144,0.0068259385665585,0.0755188343516294,1,0.0636600190115894,1
0.0389641819941916,0.0270412181675028,0.0688230341560693,1,0.0399339395277828,1
0.0361810261374637,0.0291415069572094,0.0641793509978104,1,0.0436786465284645,1
0.0383591481122942,5.970050842574182e-15,0.067685936423895,1,0.0484411456883059,1
0.0122216844143272,0.0028878970858585,0.0246431063534508,2,0.0180802135443171,1
0.0181510164569215,0.0065634024678451,0.0343954083829256,2,0.0251567495943234,1
0.1656582768635043,0.2522971908637491,0.2749940529489534,2,0.1246987431227015,1
0.0095595353339787,0.0031504331845719,0.020608280955984,4,0.0295351762412743,1
0.0124636979670861,0.0107639800472644,0.0254105335672929,4,0.0253871931020576,1
0.0152468538238141,0.0018377526909992,0.0301968925607104,0,0.0228331108913362,1
0.0181510164569215,0.0060383302704185,0.0352846440987383,1,0.0288150402796047,1
0.0152468538238141,0.0036755053819985,0.0304636066311487,1,0.036995784804171,1
0.0211761858664085,0.0273037542662161,0.0404055259906875,2,0.009976283522329,1
0.0056873184898354,0.0034129692832792,0.0143637429993669,2,0.0222858075604674,1
0.0473136495643756,0.0097138356524111,0.0841286442290552,2,0.0660604722171546,1
0.0262584704743465,0.0010501443948592,0.0486307420834271,3,0.0311482807954141,1
0.0369070667957405,0.0013126804935785,0.0663115139444867,3,0.0395306633892478,1
0.0281945788964182,0.0215279600945169,0.0517597443055206,3,0.0406924827407414,1
0.023838334946757,0.0018377526909992,0.0444141646554188,3,0.026616225143307,1
0.0387221684414327,0.0018377526909992,0.0692568114920716,3,0.0867811842875935,1
0.0354549854791868,0.0094512995536918,0.0640286988520539,3,0.0361700289014566,0
0.0160939012584704,0.0189025991073836,0.0316212934643814,4,0.0103891614736862,1
0.02081316553727,0.0215279600945169,0.0394796780443065,4,0.00692290704485,1
0.0118586640851887,0.0015752165922859,0.0245483279027378,4,0.025031926027634,1
0.010406582768635,0.0065634024678451,0.0221038890070844,4,0.0195876981574121,1
0.0108906098741529,0.0031504331845659,0.0228698014333549,4,0.0242925864403199,0
0.0124636979670861,0.0034129692832792,0.0254852823131252,4,0.0276244154896444,1
0.0484027105517909,0.0089262273562651,0.0850935487071343,4,0.0372934410016611,1
0.0281945788964182,0.0309792596482087,0.0514977128997561,0,0.0093041566247707,1
0.0931752178121974,0.032029404043062,0.1612322841209004,0,0.0742508185545431,1
0.0158518877057115,0.0078760829614118,0.0314737857219182,0,0.0207975265730169,1
0.015730880929332,0.0081386190601311,0.0313088338432581,1,0.030149692261899,0
0.0278315585672797,0.0141769493305437,0.0515935828613956,1,0.0275956100511776,0
0.0179090029041626,0.0178524547125303,0.0349187346157678,1,0.0218633277962879,1
0.0171829622458857,0.0018377526910052,0.0336729348013585,1,0.0220265586142663,1
0.0757502420135527,0.0995011814124476,0.13121087379966,1,0.0457814435365397,1
0.0473136495643756,0.0115515883434044,0.0838518491860541,1,0.0557481252460464,1
0.0160939012584704,0.0073510107639851,0.0317078951975944,2,0.0246190480762768,1
0.0158518877057115,0.0091887634549844,0.0312921610352949,2,0.0316763805006385,1
0.0446515004840271,0.0157521659228177,0.0792257347742354,2,0.0407404918048527,1
0.0211761858664085,5.970050842574182e-15,0.0400346564824466,2,0.0314171315544374,1
0.0494917715392062,0.0021002887897126,0.0871743618290309,2,0.0611923531162683,1
0.0177879961277831,0.0060383302704185,0.0343760482069054,2,0.0437746646566871,1
0.0082284607938044,0.0086636912575578,0.0185060791214659,3,0.0218633277962879,1
0.0354549854791868,0.0393804148070413,0.0638644378372966,3,0.0440051081644214,1
0.0197241045498547,0.0007876082961519,0.0378735879838511,4,0.0138842213409891,1
0.0273475314617618,0.0254660015752228,0.0506231298465608,4,0.0499294266757563,1
0.0229912875121006,0.0010501443948592,0.0445003401258859,0,0.0253679894764131,1
0.0140367860600193,0.0094512995536977,0.0291378128184036,1,0.0281429133820465,1
0.0196030977734753,5.970050842574182e-15,0.0386187788723856,1,0.0368901648631261,0
0.0163359148112294,0.0123391966395444,0.0330118067606976,1,0.0361028162117007,0
0.0181510164569215,0.0112890522446911,0.0361609843541652,1,0.0301016831977877,1
0.0417473378509196,0.0215279600945169,0.0762927066037143,1,0.039463450699492,1
0.0215392061955469,0.0291415069572094,0.0418814127484981,2,0.0135673615178545,1
0.0279525653436592,0.0141769493305377,0.0526377797835752,2,0.0347393587909397,1
0.0652226524685382,0.014439485429257,0.1165117852528438,2,0.0674047260122711,1
0.0139157792836398,0.0042005775794252,0.0290214281749402,4,0.0184738878700298,1
0.0219022265246853,0.0094512995536977,0.0426320267042898,4,0.0291415019155616,1
0.021055179090029,0.0021002887897185,0.0411299357306465,4,0.025291174973835,1
0.0281945788964182,0.0091887634549844,0.0539477834157969,4,0.0212488117756632,1
0.0242013552758954,0.012864268836971,0.047049246410852,4,0.0193380510240333,1
0.0500968054211035,0.0005250721974385,0.0917361464791687,0,0.0208551374499505,1
0.0860358180058083,0.0661590968758248,0.1532464248383425,0,0.0340384264549146,1
0.0258954501452081,0.0194276713048103,0.0498702883304898,0,0.0258576819303484,1
0.0237173281703775,5.970050842574182e-15,0.0462105096407248,1,0.0303129230798774,0
0.0321878025169409,0.013651877133111,0.0602665753078204,3,0.0311194753569473,1
0.0320667957405614,0.017589918613811,0.0600438558133189,3,0.0264529943253286,1
0.0225072604065827,0.0202152796009503,0.0436033237188553,3,0.0221897894322448,1
0.0142787996127783,0.0081386190601251,0.0297216300239473,3,0.0298040270002976,1
0.0199661181026137,0.0191651352060969,0.0394753960190328,4,0.0220361604270886,1
0.0133107454017424,0.0094512995536918,0.0276399712278336,0,0.0257232565508368,1
0.0430784123910939,0.0065634024678451,0.0778980929499638,0,0.0384552603531546,1
0.0445304937076476,0.015227093725391,0.0803297739554219,0,0.0401739848483393,1
0.0511858664085188,0.0217904961932362,0.0913804691005807,1,0.0369477757400597,0
0.0142787996127783,0.0107639800472644,0.0290453618539274,1,0.0432369631386405,1
0.0642545982575024,0.0018377526909992,0.1129827847758354,1,0.0743180312442989,1
0.0233543078412391,0.0091887634549844,0.0440756469027335,1,0.0300056650695651,1
0.0173039690222652,0.0021002887897185,0.0341153052248678,2,0.0337791775087136,1
0.0110116166505324,0.0084011551588385,0.0234729971535,2,0.0238413012376736,1
0.0290416263310745,0.0294040430559287,0.0537293587345225,2,0.0442451534849779,1
0.0536060019361084,0.0220530322919495,0.0950998872698921,3,0.1068873803374077,1
0.0136737657308809,0.0141769493305377,0.027738635799751,4,0.0341824536472486,1
0.0290416263310745,0.0015752165922919,0.0533230109779773,4,0.0529059886506572,0
0.0249273959341723,0.0133893410343977,0.0462213777415499,4,0.036150825275812,1
0.0312197483059051,0.0380677343134686,0.0565772385044121,0,0.0391177854378906,1
0.0301306873184898,0.0094512995536977,0.0548655226434315,0,0.0411821751946767,1
0.0454985479186834,0.0191651352060969,0.0802656977201027,0,0.0400683649072945,1
0.0200871248789932,0.0105014439485451,0.0381287662208424,1,0.050025444803979,1
0.0197241045498547,0.0089262273562651,0.0374413896188013,1,0.0303225248926997,0
0.0192400774443368,0.0081386190601251,0.0369867409498734,2,0.038762518363467,1
0.0162149080348499,0.0068259385665585,0.0319607458682936,2,0.0331646614880889,1
0.03702807357212,0.0249409293777962,0.0665832337824612,2,0.0406732791150969,1
0.1720716360116166,0.0081386190601251,0.2892505200550848,2,0.14503538268025,1
0.018272023233301,0.0007876082961459,0.0348116629503388,3,0.0350658204268966,1
0.0617134559535334,0.0010501443948592,0.1069592969991237,3,0.0780915436834474,1
0.0407792836398838,0.0086636912575518,0.0721127686407301,4,0.0467800320700548,1
0.0940222652468538,0.0498818587555804,0.1596346293807591,4,0.0993211518334661,1
0.0411423039690222,0.0086636912575518,0.0724336217277009,4,0.0833629389228686,1
0.0497337850919651,0.012076660540831,0.0863098802357424,4,0.1228167878095384,1
0.0203291384317521,0.0107639800472584,0.0379071581163882,4,0.0432465649514628,1
0.0159728944820909,0.0021002887897185,0.030795718883027,0,0.0262513562560611,1
0.0231122942884801,0.0078760829614118,0.0425218959155626,0,0.03121549348517,1
0.0243223620522749,0.0252034654765095,0.0445026648736699,0,0.0310138554159025,1
0.0216602129719264,0.0147020215279643,0.0401063899598764,1,0.0342784717754712,1
0.0855517909002904,0.0561827251247123,0.144783879245598,1,0.0991099119513764,1
0.0279525653436592,0.0068259385665585,0.0506017474709781,2,0.0336735575676687,1
0.0177879961277831,0.0013126804935726,0.033978292120557,3,0.0414606277665223,1
0.0641335914811229,0.0199527435022369,0.1102307634279837,3,0.0509376170220937,0
0.0665537270087124,0.0643213441848315,0.1141880822359798,3,0.0655515761375747,1
0.0422313649564375,0.0278288264636428,0.0740130741266363,3,0.0760079503010168,1
0.0225072604065827,0.0312417957469221,0.0419224538872239,1,0.0343936935293383,1
0.0428363988383349,0.0349173011289087,0.0753245395882213,1,0.040529251922763,1
0.0206921587608906,0.0076135468626985,0.0388471535739931,2,0.0199429652318357,1
0.0430784123910939,0.0073510107639851,0.0754497502430108,2,0.0665309610454453,1
0.1041868344627299,0.016014702021537,0.1750514197544101,2,0.0683361018560304,1
0.0469506292352371,0.0112890522446851,0.0813071735959726,2,0.0488060145755518,1
0.0565101645692158,0.0220530322919436,0.0967373449171287,2,0.0643609513476144,1
0.0281945788964182,0.0097138356524111,0.0503940965406041,3,0.0386568984224221,1
0.0286786060019361,0.0325544762404887,0.0510779940218811,3,0.0343264808395825,1
0.0442884801548886,0.0141769493305377,0.0763339849061375,3,0.0904394749728748,1
0.0514278799612778,0.0475190338671605,0.0878810699443514,3,0.1130901514205882,1
0.0173039690222652,0.0217904961932302,0.0322922449462043,4,0.0359971962706558,0
0.0232333010648596,0.0097138356524111,0.0419661109285398,4,0.0549991838459101,1
0.0267424975798644,0.0021002887897126,0.047584928797064,4,0.0465015794982092,1
0.0222652468538238,0.0162772381202443,0.0402508433627671,4,0.0477978242292144,1
0.0320667957405614,0.0005250721974326,0.0560701819801789,4,0.0586574745311914,0
0.0203291384317521,0.0010501443948592,0.0372194879887759,0,0.0322812947084409,0
0.0567521781219748,0.0036755053819925,0.0966585155330142,0,0.05028469375018,1
0.0425943852855759,0.0073510107639911,0.0744691663110559,1,0.0843807310820282,1
0.0228702807357212,0.0178524547125303,0.0419484350239711,2,0.0232555906555157,1
0.0659486931268151,0.0364925177211887,0.1122381159314236,2,0.0712742565796422,1
0.015488867376573,0.0170648464163903,0.029502895994569,3,0.0201157978626364,1
0.0099225556631171,0.0086636912575518,0.0204330871329329,3,0.0089008804862358,0
0.0287996127783155,0.0002625360987193,0.0510829271140934,3,0.0325117382161752,1
0.0644966118102613,0.0212654239958095,0.1088098430362583,3,0.0442547552978002,1
0.0630445304937076,0.0396429509057546,0.1064185998120082,3,0.0632279374345876,1
0.0324298160696999,0.0055132580729918,0.056790190371238,3,0.0392234053789355,1
0.0863988383349467,0.0254660015752228,0.143612385789131,4,0.0614516020624694,1
0.0508228460793804,0.014439485429251,0.0859444091361439,4,0.0614612038752916,1
0.0490077444336882,0.0091887634549784,0.0839512386908045,0,0.0298328324387644,1
0.0400532429816069,0.013651877133111,0.0693587672340643,0,0.0356995400731658,1
0.0197241045498547,0.0094512995536918,0.0362197249154295,0,0.0546727222099532,1
0.0271055179090029,0.0023628248884319,0.0480272602106197,0,0.0390985818122461,1
0.0272265246853823,0.0021002887897126,0.0484754923162331,2,0.0297848233746531,1
0.0364230396902226,0.0288789708584961,0.0631914880198287,2,0.0471641045829452,1
0.0216602129719264,0.0131268049356844,0.0392975711024813,2,0.0300344705080319,1
0.0140367860600193,0.0110265161459777,0.0269394249963913,3,0.0208647392627728,1
0.0127057115198451,0.0007876082961519,0.0248755909163547,4,0.0227658982015804,1
0.0300096805421103,0.0086636912575518,0.052655842210508,0,0.0127704110536069,1
0.021055179090029,0.0015752165922859,0.0381368965286683,0,0.033020634295755,1
0.0458615682478218,0.0464688894723071,0.0779037311266733,0,0.0383496404121098,1
0.0160939012584704,0.0042005775794252,0.0299850325797556,0,0.0242157719377418,1
0.0234753146176185,0.0115515883433984,0.0413247769094303,0,0.040125975784228,1
0.0543320425943852,0.037542662116042,0.0896799944905536,1,0.0828444410304665,1
0.0655856727976766,0.0286164347597828,0.1071068443556659,1,0.122029439158113,0
0.0404162633107454,0.0044631136781325,0.0684636804441508,1,0.0457622399108951,1
0.0298886737657308,0.0194276713048103,0.0515443716072283,2,0.0194244673394336,1
0.0267424975798644,0.0063008663691318,0.0465159895313261,2,0.0161022401029314,0
0.0399322362052274,0.0173273825150977,0.0674882406011197,2,0.0455702036544499,1
0.0444094869312681,0.0039380414807118,0.0749949525823932,3,0.052310676255677,0
0.0510648596321394,0.0244158571803695,0.0855492500341256,3,0.0596464612518843,1
0.0763552758954501,0.0700971383565248,0.124968051100893,3,0.1249771956945471,1
0.036786060019361,0.0170648464163903,0.0620381919745367,3,0.0464631722469202,1
0.0479186834462729,0.0015752165922919,0.0794732585457782,3,0.0452629456441376,0
0.0513068731848983,0.0170648464163903,0.0847757827079508,3,0.0425360308026155,1
0.0020571151984511,0.0007876082961519,0.0070468436343226,4,0.0202598250549703,1
0.0791384317521781,0.0065634024678451,0.1287019628931997,4,0.1293076132773867,1
0.0163359148112294,0.0002625360987193,0.0291637480990521,0,0.018003399041739,1
0.0347289448209099,0.017589918613817,0.0578654284677387,0,0.0262513562560611,1
0.0273475314617618,0.0078760829614178,0.0463836427006169,0,0.0332990868676006,1
0.0568731848983543,0.0228406405880836,0.0923669524578731,1,0.0608466878546669,1
0.026379477250726,0.0018377526909992,0.0449467887304323,1,0.0445236060568235,0
0.0338818973862536,0.0097138356524051,0.0567861039712301,1,0.0835933824306029,1
0.0701839303000968,0.0225781044893702,0.1133558446288852,1,0.1159706952672664,1
0.0694578896418199,0.012864268836971,0.1120518482335225,1,0.128251413866938,1
0.0304937076476282,0.0191651352060969,0.050998412241262,2,0.0181090189827839,1
0.0148838334946757,0.0010501443948592,0.0267653910817765,2,0.0223338166245787,1
0.0232333010648596,0.0070884746652718,0.0397704060584001,2,0.0466264030648986,1
0.0326718296224588,0.0252034654765095,0.0545921579748818,3,0.0679232239046732,1
0.0204501452081316,0.0036755053819925,0.035449318615881,3,0.0353922820628534,1
0.0179090029041626,0.0068259385665585,0.0314640841145374,3,0.0358147618270329,1
0.0718780251694094,0.0322919401417754,0.114963407191495,3,0.1286834954439398,1
0.0471926427879961,0.0265161459700761,0.0765144038779864,3,0.0384936676044437,1
0.0631655372700871,0.0496193226568731,0.100899516929729,4,0.0562762249512708,1
0.0545740561471442,0.0118141244421177,0.0873496794713284,4,0.0621813398369612,1
0.0444094869312681,0.0280913625623561,0.0718288651202443,4,0.0517249656735191,1
0.0360600193610842,0.0220530322919436,0.0604881617108218,1,0.0634871863807887,1
0.0631655372700871,0.0294040430559287,0.1030126967109572,1,0.1146840523490835,1
0.0332768635043562,0.0005250721974326,0.0560345763274153,1,0.1617425369909839,1
0.0273475314617618,0.0018377526909992,0.0465061340729618,2,0.0680384456585403,0
0.0301306873184898,0.0021002887897126,0.0508569126871397,2,0.065561177950397,1
0.0382381413359148,0.035179837227628,0.0639524298584457,3,0.0353538748115644,0
0.0595353339787028,0.0013126804935726,0.0972033961411373,3,0.0395114597636033,1
0.0390851887705711,0.0354423733263413,0.0650036649682671,4,0.0281525151948687,1
0.0525169409486931,0.0131268049356844,0.0859471921461601,4,0.0349602004858517,1
0.0258954501452081,0.0055132580729918,0.0448296436507135,0,0.0280564970666461,1
0.034244917715392,0.0086636912575578,0.0585372278507274,1,0.0736843115980297,1
0.0303727008712487,0.0086636912575578,0.052407014329953,1,0.0344609062190941,0
0.0310987415295256,0.0052507219742785,0.0535381319306464,1,0.0319740366981286,0
0.028920619554695,0.0349173011289087,0.049931602445371,2,0.0403276138534955,1
0.0118586640851887,0.0031504331845719,0.0227407091144888,2,0.0273651665434434,1
0.0142787996127783,0.0065634024678451,0.0265828541017063,2,0.0360836125860562,0
0.0594143272023233,0.0042005775794192,0.1000559947741423,3,0.0649082546784833,1
0.0544530493707647,0.0021002887897126,0.0920224141185262,3,0.0574284424899421,1
0.0591723136495643,0.0296665791546361,0.0994652040611789,4,0.0594448231826168,1
0.0468296224588576,5.970050842574182e-15,0.0794742098946016,4,0.0688257943099657,0
0.0274685382381413,0.0078760829614118,0.0484847733636488,0,0.0311962898595254,1
0.0265004840271055,0.0002625360987193,0.0469231464978049,0,0.0436402392771755,1
0.0435624394966118,0.0212654239958036,0.0743491673299604,0,0.05359731917386,1
0.0764762826718296,0.0480441060645871,0.125936618334379,0,0.0875973383774856,1
0.0467086156824782,0.0078760829614118,0.0794399923057416,2,0.0377831334555964,1
0.0359390125847047,0.0023628248884319,0.0625586131381948,3,0.0406252700509856,1
0.0284365924491771,0.0013126804935726,0.0503394067045715,3,0.021719300603954,0
0.0332768635043562,0.0002625360987193,0.0589775963398995,0,0.0406060664253411,1
0.0360600193610842,0.0073510107639851,0.0634790371416401,0,0.0410765552536318,1
0.0266214908034849,0.0131268049356844,0.0480149229939947,0,0.0349025896089181,1
0.0042352371732817,0.0031504331845719,0.011411203016058,1,0.0108884557404437,1
0.0281945788964182,0.0015752165922919,0.0507670705165449,1,0.0317916022545056,1
0.0119796708615682,0.0021002887897126,0.0241536681434391,1,0.0228043054528695,1
0.0278315585672797,0.0026253609871392,0.0501656406722936,1,0.0396938942072263,1
0.0127057115198451,0.0013126804935785,0.0253157683457456,2,0.0067500744140493,1
0.0205711519845111,0.0021002887897126,0.0381548325721695,2,0.0271347230357091,1
0.0321878025169409,0.035179837227622,0.0571540103787502,2,0.0328285980393098,1
0.0252904162633107,0.0073510107639911,0.0457255677066594,2,0.0239565229915408,1
0.0490077444336882,0.0154896298241043,0.0843476425814458,2,0.0293719454232959,1
0.0146418199419167,0.0102389078498318,0.0283714760964611,2,0.0267410487099964,1
0.0159728944820909,0.0049881858755592,0.0305883516821841,3,0.0270387049074865,1
0.0070183930300096,0.0094512995536918,0.0159002921818396,3,0.0175521138390928,1
0.034244917715392,0.0042005775794192,0.0603363249419222,3,0.0277972481204451,1
0.0346079380445304,0.0063008663691318,0.0609157688285665,3,0.028421365953892,1
0.0139157792836398,0.0028878970858526,0.0272271481998093,4,0.0242253737505641,1
0.0519119070667957,0.0805985823050699,0.0890820337415242,0,0.0702756680461271,1
0.0575992255566311,0.0588080861118456,0.0979721278405247,0,0.0614900093137584,1
0.0175459825750241,0.016802310317671,0.0328052918108085,0,0.0298136288131199,1
0.0621974830590513,0.0682593856655375,0.105158655556386,1,0.0555464871767789,1
0.0226282671829622,0.0126017327382577,0.0408907816185219,1,0.0422575782307699,1
0.0519119070667957,0.0170648464163843,0.0880494825892288,1,0.0847359981564519,1
0.0106485963213939,0.0078760829614118,0.0214621697176935,2,0.0130296599998079,1
0.0052032913843175,0.0021002887897126,0.0126323009258814,2,0.0197893362266795,0
0.0137947725072604,0.0034129692832852,0.026510257822982,2,0.029967257818276,1
0.0209341723136495,0.0042005775794252,0.0381194490799575,2,0.0329054125418879,1
0.0660696999031945,0.0800735101076433,0.11117216219054,2,0.066703793676246,1
0.023596321393998,0.012864268836971,0.04220202322213,3,0.0421999673538364,1
0.0047192642787996,0.0023628248884259,0.0117651389372593,4,0.0156029458361738,1
0.0054453049370764,0.0049881858755592,0.0129313739700207,4,0.0119734605893592,1
0.0170619554695062,0.0015752165922859,0.0313692568599048,4,0.0600785428288861,1
0.0206921587608906,0.0191651352060969,0.0371609243247025,0,0.0413262023870106,1
0.015488867376573,0.0078760829614118,0.0290927529266379,1,0.02820052425898,1
0.0444094869312681,0.0070884746652718,0.0767581779484178,2,0.1758379982140628,1
0.0094385285575992,0.0013126804935726,0.019775801109959,3,0.0497565940449556,0
0.0484027105517909,0.0099763717511244,0.0832659432648516,3,0.1239305980969207,1
0.0519119070667957,0.0131268049356844,0.0889074220886171,3,0.145256224375162,1
0.0778073572120038,0.0026253609871392,0.1307775271448772,3,0.1666682669688037,0
0.0624394966118102,0.0052507219742785,0.1057321223959754,3,0.2089450488252182,1
