candle_size,gap_size,noisy_day,percentage,day_of_week,session,entry_day_of_week,entry_session,highest_of_day,highest_of_week,total_volume,success
1.71,0.25,False,0.0009559107145851851,3,Sydney,3,Sydney,True,False,1266,True
5.32,0.8399999999999181,False,0.002988730463702655,3,Sydney,3,Sydney,False,False,2408,True
6.04,1.8799999999998818,False,0.003389107722003389,3,Tokyo,3,Tokyo,False,False,3974,True
5.01,0.029999999999972715,False,0.0027992580010727693,3,Tokyo,3,London,True,False,3911,True
5.01,2.4400000000000546,False,0.0028124578973368662,3,New York,3,New York,False,False,2013,True
3.38,0.25,False,0.0018957133322490003,4,Sydney,4,Tokyo,True,False,1987,True
4.27,0.9700000000000273,False,0.002393041684880684,4,Sydney,4,Sydney,True,False,2558,True
4.29,0.4600000000000364,False,0.002403145936498689,4,Sydney,4,Sydney,True,False,3168,True
2.98,0.6099999999999,False,0.0016683368696849754,4,Sydney,4,Tokyo,True,False,1424,True
2.3,0.2300000000000182,False,0.0012874047040648403,4,Sydney,4,Sydney,True,False,1494,True
4.61,0.33999999999991815,False,0.002583486978889381,4,Tokyo,4,London,False,False,1921,True
4.72,0.4099999999998545,False,0.0026441095736933506,4,Tokyo,4,London,False,False,1792,True
9.82,0.41000000000008185,False,0.005497519957900866,0,Sydney,3,Tokyo,True,True,4602,True
9.86,6.089999999999918,False,0.005518399328389534,0,Sydney,0,Sydney,True,True,4517,True
3.06,1.0499999999999545,False,0.0017085713328531466,0,London,0,London,True,True,2257,True
2.94,0.4800000000000182,False,0.0016397648554887503,0,London,0,London,True,True,2361,True
9.82,1.3700000000001182,False,0.005456859138571993,0,London,2,Sydney,True,True,4534,True
8.91,4.079999999999927,False,0.004949972500152777,0,London,0,London,True,True,4850,True
11.06,0.25,False,0.006129155606293191,0,London,0,London,True,True,5811,True
8.63,3.3099999999999454,False,0.004777405033159509,0,London,0,London,True,True,5402,True
9.84,3.019999999999982,False,0.005450466668513031,0,London,0,London,False,False,6023,True
1.93,0.029999999999972715,False,0.0010695542784942005,0,New York,0,New York,False,False,1993,True
1.04,0.2400000000000091,False,0.0005758933268360753,1,New York,1,New York,True,False,459,True
3.4,0.2300000000000182,False,0.001884021832488294,1,Sydney,1,Sydney,False,False,2377,False
1.89,0.2699999999999818,False,0.0010459151203909176,1,New York,1,New York,False,False,1918,True
2.79,0.17000000000007276,False,0.0015531840272558746,2,Sydney,2,Sydney,False,False,2093,False
2.01,0.009999999999990905,False,0.0011194965050544431,2,Tokyo,2,Tokyo,False,False,1342,True
4.99,0.5199999999999818,False,0.0027795881307687595,2,London,2,London,False,False,2342,True
7.32,0.4399999999998272,False,0.004071779011425456,2,London,2,London,False,False,5962,True
4.77,1.0900000000001455,False,0.0026635991534556987,2,London,2,New York,False,False,2977,True
4.62,2.259999999999991,False,0.0025766871165644172,2,New York,2,New York,False,False,1151,True
0.55,0.03999999999996362,False,0.00030701387144491896,3,Sydney,3,Sydney,True,False,380,True
3.45,0.1799999999998363,False,0.0019262228723612145,3,Sydney,3,Sydney,False,False,1757,True
3.55,0.2999999999999545,False,0.001983373187029298,3,London,3,London,False,False,1526,True
3.48,0.6300000000001091,False,0.00194397117559981,3,London,3,London,False,False,1602,True
9.39,0.6099999999999,False,0.00523140178168508,3,London,3,London,True,False,6793,True
1.77,0.8400000000001455,False,0.0009871613255847676,4,New York,4,New York,True,False,330,True
2.86,0.38000000000010914,False,0.0015914528963329809,4,Sydney,4,Tokyo,True,False,1297,True
4.18,0.12000000000011823,False,0.0023236293088592535,4,Sydney,4,Sydney,True,False,1461,True
2.13,0.21000000000003638,False,0.0011834451031486307,4,Sydney,4,Tokyo,True,False,647,True
3.21,0.6199999999998909,False,0.0017808006390910706,4,Tokyo,4,Tokyo,True,False,1840,True
3.13,0.42000000000007276,False,0.0017363518858556663,4,Tokyo,4,Tokyo,True,False,2004,True
3.37,0.40000000000009095,False,0.001866953265229242,4,Tokyo,4,Tokyo,True,False,2733,True
2.52,0.4700000000000273,False,0.001401954948289003,4,Tokyo,4,Tokyo,False,False,1920,True
3.95,0.19000000000005457,False,0.0021987809290545243,4,London,4,London,False,False,1760,True
3.78,0.13999999999987267,False,0.0021039390414275615,4,London,4,London,False,False,1714,True
6.66,0.38999999999987267,False,0.00367286163348591,4,London,0,New York,True,True,3472,True
7.75,3.6299999999998818,False,0.004270419492949675,4,London,0,London,True,True,3359,True
3.93,0.8600000000001273,False,0.002162763053623316,4,London,4,New York,True,True,2607,True
3.87,0.2999999999999545,False,0.002124844205544361,0,Sydney,0,Sydney,True,True,1191,True
3.89,0.19000000000005457,False,0.002133564423773063,0,Sydney,0,Sydney,True,True,2309,False
2.03,0.3200000000001637,False,0.0011175644801673594,0,Sydney,0,Tokyo,False,False,681,True
3.19,1.3500000000001364,False,0.0017615063916728787,0,New York,0,New York,False,False,1033,True
1.86,0.16000000000008185,False,0.0010239696993052422,1,Tokyo,1,Tokyo,True,False,470,True
2.3,0.2699999999999818,False,0.0012658367180706446,1,Tokyo,1,Tokyo,True,False,987,True
2.94,0.6599999999998545,False,0.0016180517336268575,1,Tokyo,1,Tokyo,False,False,1428,False
3.58,0.8300000000001546,False,0.0019771249951676412,1,London,2,Tokyo,False,False,2299,True
4.8,1.259999999999991,False,0.002645735955551636,1,London,2,Sydney,False,False,1989,True
6.21,0.31999999999993634,False,0.003419226957383548,1,New York,2,Sydney,False,False,2389,True
2.59,0.16000000000008185,False,0.0014276501099676434,2,Sydney,2,Tokyo,False,False,1717,True
2.4,0.6600000000000819,False,0.0013218770654329147,2,Sydney,2,Sydney,True,False,1042,True
2.19,0.16000000000008185,False,0.001206020188447538,2,Sydney,2,Sydney,True,False,822,True
4.46,0.41000000000008185,False,0.002454527943644919,2,Tokyo,2,Tokyo,True,False,2514,True
3.9,0.6400000000001,False,0.0021493405933282264,2,Tokyo,2,London,False,False,2239,True
6.13,0.029999999999972715,False,0.0033717629975138063,2,London,2,London,True,False,5765,True
7.49,0.7599999999999909,False,0.00411531678049263,2,London,2,London,True,False,6949,True
6.51,1.5199999999999818,False,0.00358632239440732,2,London,2,New York,False,False,3673,True
4.37,1.1100000000001273,False,0.002407103433840459,2,London,2,London,False,False,2913,True
2.67,0.6100000000001273,False,0.001471017646702331,2,New York,2,New York,False,False,898,True
2.39,0.41000000000008185,False,0.0013166593212869107,3,Sydney,3,Sydney,True,False,909,True
2.87,1.2300000000000182,False,0.0015816942315005154,3,Tokyo,3,Tokyo,False,False,657,True
3.15,0.37999999999988177,False,0.0017352408128639186,3,Tokyo,3,Tokyo,False,False,1260,True
2.11,0.5499999999999545,False,0.0011650506879872782,4,Sydney,1,Tokyo,True,False,569,True
3.39,0.7899999999999636,False,0.0018698702674079957,4,Sydney,4,Sydney,True,False,897,True
3.18,0.9700000000000273,False,0.0017532929377581008,4,Sydney,4,Sydney,True,False,1614,True
2.35,0.7599999999999909,False,0.0012962585015251723,4,Tokyo,4,Tokyo,False,False,806,True
2.74,0.12999999999988177,False,0.0015109488648583072,4,Tokyo,4,Tokyo,False,False,1272,True
2.13,0.029999999999972715,False,0.0011745373535964002,4,Tokyo,1,Tokyo,False,False,1269,True
2.08,0.5600000000001728,False,0.0011467700229905336,4,Tokyo,4,Tokyo,False,False,1233,True
2.47,1.0,False,0.00136068662340381,4,London,4,London,True,False,1207,True
9.11,0.19000000000005457,False,0.004975287403402419,4,London,0,Sydney,True,True,6848,True
