candle_size,noisy_day,percentage,day_of_week,session,highest_of_day,highest_of_week,volume,success
2.36,False,0.0013452352451634234,4,Tokyo,True,False,987,False
0.63,False,0.00036059962566324573,4,New York,False,False,344,False
2.8,False,0.0015972709484937163,0,London,False,False,1362,False
0.82,False,0.00047289776757651424,1,New York,False,False,622,False
1.77,False,0.0010180956434709585,2,Sydney,True,False,632,True
2.74,False,0.00157194818308033,2,Tokyo,True,False,1035,False
1.09,False,0.0006289707384347285,3,Sydney,True,False,356,False
4.49,False,0.0025935916912643905,3,Tokyo,False,False,1342,False
3.59,False,0.0020765248575642767,3,London,False,False,1495,True
4.12,False,0.0023779977489827133,3,London,False,False,2685,True
1.18,False,0.0006697049325470921,0,New York,True,True,409,True
1.36,False,0.0007726965404785038,0,Sydney,False,False,363,True
2.88,False,0.0016440514451098033,0,Tokyo,False,False,1379,False
2.11,False,0.0011940670148890536,0,New York,False,False,529,True
1.85,False,0.0010459009164353436,0,New York,False,False,896,False
0.42,False,0.00023749611241482652,0,New York,False,False,194,False
3.49,False,0.0019809623276591157,2,London,False,False,1363,False
1.17,False,0.0006651355284700745,3,Sydney,False,False,472,False
2.87,False,0.0016313213703099511,3,London,False,False,1472,False
1.28,False,0.0007276779115643939,3,New York,False,False,648,False
0.84,False,0.00047797067308513,4,Tokyo,False,False,588,False
2.39,False,0.0013585643555914303,4,New York,False,False,889,False
2.76,False,0.0015673269125931308,0,Sydney,True,True,1420,False
4.61,False,0.0026206284960662153,0,London,False,False,2431,False
1.19,False,0.0006783409717946964,1,Sydney,True,False,103,False
1.38,False,0.0007849204272697281,1,Sydney,True,False,617,False
0.77,False,0.00043805254354924964,1,Sydney,False,False,225,True
2.58,False,0.0014656592626256888,1,Tokyo,True,False,608,False
2.1,False,0.0011918409970601257,1,Tokyo,True,True,1095,False
9.78,False,0.0055297350476642805,1,London,True,True,3631,False
1.44,False,0.0008175315090269104,1,New York,False,False,492,False
1.57,False,0.0008909115670964228,2,Sydney,False,False,677,False
3.22,False,0.0018235877106045591,2,Tokyo,True,False,1103,True
2.86,False,0.0016177843142800576,2,Tokyo,True,False,1442,True
3.05,False,0.0017198601556332467,2,Tokyo,True,True,909,False
1.17,False,0.0006603044172672426,2,London,False,False,851,False
6.86,False,0.003825307251355029,2,London,True,True,3090,False
2.75,False,0.0015319139454304399,2,New York,False,False,1467,False
1.49,False,0.0008319699820763513,3,Sydney,False,False,441,True
0.28,False,0.000155902004454343,4,Sydney,False,False,108,False
1.47,False,0.0008309356787953129,4,New York,False,False,524,False
1.14,False,0.0006446869875021207,0,Sydney,False,False,276,False
2.78,False,0.001575418931095256,0,London,False,False,1086,False
2.66,False,0.0014962986297054656,1,Tokyo,True,True,823,True
2.78,False,0.0015610698382215035,1,London,False,False,1261,False
1.37,False,0.000774181881883579,1,London,False,False,785,False
1.53,False,0.0008623605005072709,2,Sydney,True,False,649,False
1.82,False,0.0010185807029326171,2,London,False,False,1341,False
2.6,False,0.0014563949743170348,3,Sydney,True,False,851,True
1.45,False,0.0008126345050215208,3,Tokyo,False,False,1054,True
1.91,False,0.0010696984122539274,4,Sydney,True,False,245,False
4.52,False,0.00252122402079452,4,Tokyo,True,True,2026,False
6.68,False,0.0037113791551612063,4,London,True,True,2718,True
5.56,False,0.003099392385305758,4,London,False,False,2141,False
1.93,False,0.0010740122426265999,0,Sydney,False,False,845,True
1.92,False,0.0010656720394298653,0,London,False,False,878,True
0.41,False,0.00022676740301545335,1,New York,True,False,146,False
0.53,False,0.00029317402367518534,1,Sydney,False,False,124,False
1.76,False,0.000981710072010665,1,New York,False,False,552,True
0.65,False,0.00036232893893363806,1,New York,False,False,458,False
0.81,False,0.0004526353435558139,2,Sydney,False,False,604,False
3.39,False,0.0018941510403862056,2,Tokyo,False,False,948,True
2.43,False,0.0013512461492265091,2,New York,False,False,567,False
1.24,False,0.000688651686641268,3,Sydney,False,False,438,True
1.91,False,0.0010598393039463754,3,Tokyo,False,False,1015,True
2.38,False,0.001319861137298832,3,Tokyo,True,False,1300,False
5.25,False,0.0029194888392112374,4,Tokyo,False,False,1750,False
3.31,False,0.0018582038859478243,4,New York,False,False,1176,False
1.51,False,0.0008467780376059174,4,New York,False,False,897,False
1.64,False,0.0009181656841174132,0,Sydney,True,True,948,False
2.09,False,0.0011701210431433145,0,Sydney,False,False,747,False
4.43,False,0.002471767174039191,0,London,True,True,2844,False
1.93,False,0.0010754066207157862,0,London,False,False,1166,False
1.13,False,0.0006308690360544445,1,Sydney,False,False,372,False
2.46,False,0.0013929469321193179,2,London,False,False,782,False
2.16,False,0.001217971851317214,3,New York,True,False,237,True
2.37,False,0.0013334833736566704,3,New York,True,False,583,False
1.8,False,0.0010143245162235572,3,Tokyo,False,False,957,False
4.8,False,0.002677152179369196,3,London,True,False,3003,True
0.63,False,0.00035119601754865184,3,New York,False,False,487,False
0.61,False,0.0003405157977001228,4,New York,True,False,155,False
3.58,False,0.001994528973597562,4,Sydney,True,False,1514,False
2.61,False,0.0014372642418568793,4,New York,True,True,1044,False
2.91,False,0.0015932633976478833,0,New York,True,True,1380,False
1.8,False,0.0009855507312238898,1,Tokyo,False,False,622,False
2.99,False,0.0016400186490414942,1,Tokyo,False,False,1361,True
2.39,False,0.0013094598888876714,1,Tokyo,False,False,1103,False
1.96,False,0.0010608241954514458,2,New York,False,False,1107,False
3.99,False,0.0021535322786962225,2,New York,False,False,1045,False
2.5,False,0.001347069853654331,3,Tokyo,True,False,801,True
3.04,False,0.0016330740470153423,3,Tokyo,True,False,1094,False
2.73,False,0.0014742810854597003,4,London,False,False,1082,True
3.83,False,0.0020569943177546,0,Tokyo,False,False,1060,False
2.74,False,0.0014722634169407013,0,Tokyo,False,False,931,True
1.21,False,0.0006489466683828893,0,Tokyo,False,False,680,False
2.63,False,0.0014122549361800384,0,London,False,False,1218,True
0.95,False,0.0005091895310632413,0,New York,False,False,524,False
3.22,False,0.0017256625311503524,1,Sydney,True,False,854,False
6.26,False,0.003335535710479763,1,London,True,True,1965,False
1.41,False,0.0007580156118960067,2,Tokyo,True,False,909,False
1.62,False,0.0008706120079967326,2,Tokyo,False,False,763,False
1.09,False,0.0005837148900848798,3,New York,True,False,259,True
1.51,False,0.0008083511777301928,3,Sydney,True,False,421,True
1.61,False,0.0008622259353276995,3,Sydney,False,False,493,False
1.85,False,0.0009945701843986883,3,New York,False,False,585,False
0.97,False,0.0005216175521617553,4,New York,True,False,297,False
1.86,False,0.0009994680250834233,4,Sydney,True,False,699,True
1.0,False,0.0005366246310705661,4,Sydney,False,False,334,False
3.55,False,0.0019226498989931811,0,New York,True,True,349,False
1.44,False,0.0007800269759329177,0,Sydney,False,False,920,False
2.03,False,0.0010989129964055259,0,Sydney,False,False,428,False
1.97,False,0.0010911286257871912,0,New York,False,False,1095,True
1.85,False,0.0010223310252598656,1,New York,False,False,332,False
4.55,False,0.002530392516711713,1,Tokyo,False,False,1486,False
3.06,False,0.0017030181265687524,1,London,False,False,1311,False
2.94,False,0.0016411470166291732,1,New York,False,False,793,False
1.76,False,0.000980900310432655,2,Tokyo,False,False,882,False
3.1,False,0.001734294841312022,2,London,False,False,1691,False
1.52,False,0.0008474670770191461,3,Tokyo,False,False,888,False
0.95,False,0.0005282708305529606,4,Tokyo,False,False,783,True
5.5,False,0.003038909086890699,4,Tokyo,True,False,1303,True
5.05,False,0.0028199529821700793,0,New York,True,True,1028,True
5.32,False,0.002962797950545779,0,New York,True,True,765,False
1.62,False,0.0009074562656494194,0,New York,False,False,410,False
2.32,False,0.001299268601382153,0,New York,False,False,517,False
2.44,False,0.0013650044194815222,1,Sydney,False,False,738,True
1.43,False,0.0007991550193082558,1,Sydney,True,False,455,False
2.06,False,0.0011527571040055513,2,London,False,False,1011,False
2.36,False,0.0013286418015482054,3,Tokyo,False,False,889,True
3.16,False,0.0017817974727796606,4,Tokyo,False,False,1102,False
1.72,False,0.0009652943025187447,0,London,False,False,1307,False
1.73,False,0.0009708138562634328,1,New York,True,False,396,False
0.76,False,0.0004274682070521005,1,Sydney,False,False,356,False
1.21,False,0.0006799586405322784,1,Sydney,False,False,615,True
2.32,False,0.001300893242644626,1,Tokyo,True,False,752,False
1.59,False,0.0008914055054101026,1,Tokyo,False,False,980,False
1.63,False,0.0009135849521909223,1,New York,False,False,668,True
0.8,False,0.0004477227700607784,2,New York,False,False,452,False
1.26,False,0.0007060326568120945,3,Sydney,False,False,363,True
1.23,False,0.0006894928023678191,0,New York,True,True,228,False
1.19,False,0.0006657305413676007,0,New York,False,False,446,False
1.43,False,0.0008064970954824883,1,New York,False,False,623,False
2.45,False,0.001382602905159084,2,London,False,False,1456,False
1.16,False,0.000651890482398957,3,New York,True,False,262,False
4.08,False,0.0022909764725700488,3,Sydney,False,False,1508,False
1.1,False,0.0006166852606616473,3,Sydney,False,False,600,True
2.26,False,0.0012558695229362895,3,New York,True,True,993,False
1.79,False,0.0009920305035524667,4,Sydney,True,True,764,False
2.31,False,0.0012845036588892103,4,New York,False,False,598,True
1.75,False,0.0009709869110964385,0,Sydney,True,True,777,False
1.9,False,0.0010579418020646568,0,London,False,False,1397,False
1.02,False,0.0005698387691482587,0,New York,False,False,286,True
1.24,False,0.0006925942682238867,0,New York,False,False,324,True
1.52,False,0.0008485125909220318,1,Sydney,False,False,948,False
1.33,False,0.0007396778786260901,1,Tokyo,False,False,816,False
2.31,False,0.0012841751815078776,1,London,True,False,769,False
1.53,False,0.0008548918813208918,1,New York,False,False,589,False
1.49,False,0.000833212172726561,2,Tokyo,False,False,721,True
1.31,False,0.0007304235341347548,2,London,True,False,918,False
2.36,False,0.0013149830055162422,2,London,True,False,1567,False
2.15,False,0.001197237999777258,2,London,True,False,1614,True
0.87,False,0.0004826576126755875,2,New York,False,False,582,True
1.31,False,0.0007252474699382156,3,Sydney,False,False,327,False
2.59,False,0.0014364469291094028,3,London,False,False,2145,True
2.34,False,0.001292382125361066,3,New York,True,True,1065,False
2.18,False,0.0012056521859359014,0,New York,True,True,330,True
3.68,False,0.0020325090993444056,0,Sydney,True,True,1348,False
1.32,False,0.0007306947135344589,0,Tokyo,False,False,499,False
1.87,False,0.001035139384009034,0,Tokyo,False,False,466,False
2.65,False,0.0014630214429256013,0,London,False,False,1762,False
1.94,False,0.0010710184612666726,0,New York,False,False,440,False
1.27,False,0.0007006548640343377,0,New York,False,False,852,False
1.53,False,0.000842687346471178,1,Tokyo,False,False,562,True
0.58,False,0.00032134566266462034,2,New York,False,False,296,False
0.59,False,0.00032686799519116233,3,New York,True,False,314,False
1.49,False,0.0008274881569228547,3,Tokyo,False,False,465,True
1.16,False,0.0006427589875437741,3,London,False,False,802,False
1.03,False,0.0005665473067001095,4,Sydney,False,False,195,True
1.1,False,0.0006047976951709654,4,Tokyo,False,False,537,True
1.34,False,0.0007362880094948185,4,Tokyo,False,False,568,False
0.99,False,0.0005439859332930381,4,Tokyo,False,False,471,False
0.6,False,0.00033291903409090907,0,New York,False,False,520,False
1.69,False,0.0009368434473621481,0,New York,False,False,700,False
1.09,False,0.0006004417929522457,2,Sydney,False,False,412,True
2.47,False,0.001360529229345569,2,Tokyo,False,False,774,False
0.85,False,0.00046754418292528643,2,London,False,False,722,False
6.24,False,0.0034147249066970196,2,London,True,False,2770,False
2.28,False,0.001261334026698237,3,Sydney,False,False,556,False
1.21,False,0.0006760834096953713,3,New York,False,False,302,True
1.53,False,0.0008531852248394005,4,Sydney,True,False,558,False
5.22,False,0.0029091476531760982,4,London,False,False,2877,False
0.82,False,0.0004566235472967329,4,New York,False,False,176,False
2.36,False,0.0013085086328302599,1,Sydney,True,True,642,True
1.14,False,0.0006311348801674168,1,Sydney,True,True,579,False
1.94,False,0.0010731038144968581,1,Sydney,True,True,1040,False
0.48,False,0.00026578220255926114,1,Sydney,False,False,285,True
2.13,False,0.001178214645263356,1,Sydney,False,False,975,False
1.32,False,0.0007251472268612112,2,Sydney,False,False,766,False
1.28,False,0.0007035479704289994,2,Sydney,False,False,314,False
2.02,False,0.0011056316057383375,2,London,True,True,995,False
1.08,False,0.000591162126213114,3,Sydney,True,False,342,False
1.17,False,0.0006415915858279548,3,Tokyo,False,False,742,False
1.98,False,0.0010853716027320666,4,Sydney,False,False,1475,True
2.65,False,0.00145816711145349,4,New York,False,False,788,False
0.62,False,0.0003408691062631949,0,Sydney,False,False,410,False
0.73,False,0.00040089845187296457,0,Tokyo,False,False,468,False
0.91,False,0.0004995224345954966,0,Tokyo,False,False,503,False
2.18,False,0.0012010622238383306,1,London,False,False,1663,False
0.74,False,0.00040802598133005445,1,New York,False,False,845,True
0.49,False,0.0002701600008821551,1,New York,False,False,271,False
0.46,False,0.00025351336456324057,2,New York,True,False,258,False
1.12,False,0.0006174711249552059,2,Sydney,False,False,629,False
1.44,False,0.0007938958232258633,2,Sydney,False,False,1073,False
5.17,False,0.0028339015753642413,2,London,True,True,3136,True
10.97,False,0.00597078289645563,2,London,True,True,3638,False
1.94,False,0.001053632043448744,2,London,True,True,2128,False
2.22,False,0.0012068431267022197,3,London,False,False,1419,True
1.63,False,0.0008842212614528351,3,London,False,False,1314,False
2.16,False,0.001178196813413989,4,Tokyo,False,False,1188,True
2.72,False,0.0014810942672939538,4,London,False,False,1243,True
2.48,False,0.0013525231646860565,4,New York,False,False,315,True
1.4,False,0.0007632422530911311,0,New York,True,True,462,False
3.77,False,0.0020529296449575255,0,Sydney,False,False,1342,False
1.55,False,0.0008438129457237737,0,Sydney,False,False,574,False
1.51,False,0.0008190274726764842,1,New York,True,False,383,False
2.3,False,0.0012502310209495232,1,Tokyo,False,False,1327,False
1.73,False,0.0009340143179535908,1,New York,False,False,1153,False
1.58,False,0.0008625113272848362,2,New York,False,False,1155,False
1.27,False,0.000706584027862778,4,Sydney,False,False,495,True
0.82,False,0.0004558695990571282,4,Sydney,False,False,550,False
3.76,False,0.0021075524365772452,4,Tokyo,False,False,1699,True
2.65,False,0.0014844025699769776,4,London,False,False,1715,False
3.08,False,0.0017234336617929305,4,New York,False,False,1496,False
2.36,False,0.0013204717889035607,4,New York,False,False,942,True
1.2,False,0.0006699830829271561,4,New York,False,False,327,False
1.92,False,0.0010679244443455623,0,New York,False,False,1177,True
1.1,False,0.0006115765888481789,1,Sydney,True,False,531,False
1.48,False,0.000821847824879777,1,Sydney,True,True,652,True
1.35,False,0.0007494296008038327,2,Sydney,True,False,503,False
0.75,False,0.00041703736654804266,2,Sydney,False,False,425,False
1.48,False,0.0008216060177089405,2,Tokyo,False,False,784,True
1.92,False,0.0010617648522653748,2,London,False,False,2213,True
2.52,False,0.0013940289095042899,2,New York,False,False,1251,False
1.95,False,0.001078176057856586,3,Sydney,True,False,532,False
0.66,False,0.00036506443940483436,4,Sydney,True,False,557,False
2.44,False,0.0013455239271652458,4,Tokyo,True,True,1289,False
1.88,False,0.0010378655301671073,0,Tokyo,False,False,1165,True
1.99,False,0.0010976221863089558,0,Tokyo,False,False,1064,False
1.43,False,0.0007851836396281633,0,New York,True,True,972,True
0.77,False,0.000422737803739857,1,New York,True,False,237,False
0.88,False,0.0004828267310435642,1,Sydney,False,False,843,False
2.0,False,0.0010950263901360023,1,London,False,False,1601,False
1.34,False,0.0007331659088795147,1,London,False,False,851,False
2.22,False,0.0012127502663134033,2,London,False,False,1185,True
2.47,False,0.001347480974332397,2,London,True,True,1267,True
4.86,False,0.0026405150634321267,3,London,True,True,3206,False
3.43,False,0.0018728636795492023,4,London,True,False,1822,False
2.81,False,0.0015327718624541806,4,London,True,False,1940,False
3.69,False,0.002008983258472846,4,London,True,False,3126,False
10.81,False,0.005840370412391742,4,New York,True,True,4473,True
5.18,False,0.002787433946425304,0,Tokyo,False,False,2127,False
4.43,False,0.0023658210947930572,0,New York,False,False,1546,False
1.6,False,0.0008640755202004656,1,London,False,False,1002,True
0.83,False,0.0004440711155815459,2,New York,False,False,225,True
1.27,False,0.0006794277827115053,3,Sydney,False,False,661,True
5.52,False,0.0029441884280593956,3,Sydney,True,False,2193,False
2.27,False,0.0011932484217055568,4,Sydney,True,True,867,False
1.62,False,0.0008531075231444911,0,Sydney,False,False,695,False
4.91,False,0.0025774413513981703,0,New York,False,False,866,True
4.2,False,0.002194747238276392,1,Sydney,False,False,1459,False
3.78,False,0.001989253819314707,1,Tokyo,False,False,2283,False
2.21,False,0.0011621914408018596,1,London,False,False,1907,True
0.82,False,0.0004314608633426641,2,Sydney,True,False,303,False
1.64,False,0.0008647827760581724,2,Tokyo,False,False,857,False
1.44,False,0.0007591973596802936,2,Tokyo,False,False,1253,False
15.52,True,0.0079814451969905,3,Sydney,True,True,2760,False
6.71,True,0.003449162126040917,3,Tokyo,False,False,2360,True
8.12,True,0.004140406698076648,3,Tokyo,True,True,2590,False
2.6,True,0.001369819710651929,3,New York,False,False,1696,False
4.62,False,0.0024325519681556835,0,London,False,False,1767,True
1.64,False,0.0008606032618962657,1,Sydney,False,False,252,True
1.35,False,0.0007081261408698937,1,Sydney,False,False,301,False
3.53,False,0.001838704468624826,1,Tokyo,True,False,1582,True
3.89,False,0.002020495826559392,1,Tokyo,True,False,2043,False
7.75,False,0.004021649447088067,1,London,True,True,2910,True
5.5,False,0.0028320443240682576,1,New York,True,True,2942,False
3.53,False,0.0018220483333161277,2,Tokyo,False,False,1343,True
4.22,False,0.002192891290791935,2,New York,False,False,887,True
4.04,False,0.0020952183383466444,3,Tokyo,False,False,1280,True
2.74,False,0.0014170752394546849,3,Tokyo,False,False,1164,False
1.3,False,0.000671283028415927,4,New York,False,False,197,False
2.8,False,0.0014388267395672213,4,Tokyo,False,False,1259,True
4.66,False,0.0023519673752851636,0,Tokyo,False,False,1721,True
8.33,False,0.004185172531602324,0,Tokyo,False,False,2418,True
3.38,True,0.0016987741685807194,1,Sydney,False,False,665,True
12.64,True,0.006288275649349035,1,Tokyo,True,True,2701,False
6.87,True,0.003411867538091738,1,London,False,False,2111,False
2.24,True,0.001091644533248861,1,New York,False,False,451,False
4.11,True,0.0020059348339613067,2,Sydney,False,False,1354,True
4.82,True,0.0023437879893022126,2,Sydney,False,False,936,False
2.98,True,0.0014565716799452564,2,Tokyo,False,False,1350,False
5.77,False,0.002902618896702987,3,Tokyo,False,False,1260,False
2.54,False,0.0012781996507596229,4,Tokyo,False,False,589,False
5.0,False,0.0025242581205383737,4,London,False,False,1367,True
6.38,False,0.003225578126737919,0,Sydney,False,False,710,False
2.87,False,0.0014512467068835617,0,Sydney,False,False,377,False
5.51,False,0.0028518783060567476,1,Tokyo,False,False,884,False
1.95,False,0.0010144362075692548,2,Sydney,False,False,556,False
3.1,False,0.0016154078644308033,2,Sydney,False,False,625,False
3.21,False,0.0016599355676100548,3,Sydney,True,False,1090,True
1.55,False,0.0008014146260754468,3,Sydney,False,False,352,True
2.64,False,0.0013645032742910011,4,Tokyo,False,False,416,False
3.02,False,0.0015702750061095136,0,Sydney,False,False,537,True
2.74,False,0.0014153696749298773,1,Sydney,False,False,651,False
1.11,False,0.0005729712430378832,1,Sydney,True,False,522,False
2.03,False,0.0010482721583045876,1,Sydney,False,False,487,False
1.54,False,0.0008013529335241317,2,New York,False,False,203,False
2.73,False,0.0014129630300552247,2,Tokyo,True,False,1013,False
2.53,False,0.0013115399967859494,2,London,False,False,1501,True
4.1,False,0.002120682342474681,2,London,False,False,1106,True
1.9,False,0.0009816432708353784,2,London,False,False,1146,True
2.52,False,0.0012838082235048984,4,Sydney,False,False,719,False
2.27,False,0.0011609352944786531,4,New York,False,False,772,False
2.53,False,0.0012977287182748926,0,Sydney,False,False,1062,False
8.87,False,0.004575844493510245,0,London,False,False,2268,False
3.33,False,0.001738558406164834,1,London,False,False,1441,False
1.85,False,0.0009644005859385182,1,New York,False,False,1334,False
3.03,False,0.0015739442106903537,2,Sydney,False,False,585,True
1.52,False,0.0007859602676401543,3,Sydney,True,False,351,False
1.69,False,0.000872591338111072,4,Sydney,False,False,498,True
2.49,False,0.001293546811848681,4,New York,False,False,953,False
1.65,False,0.0008549488585137361,1,Tokyo,False,False,555,False
3.74,False,0.0019348063383014056,1,London,False,False,1717,False
2.61,False,0.001348635088281343,1,London,True,False,2079,False
5.37,False,0.0027631416457415715,1,London,True,True,3089,False
1.74,False,0.0009045069397515204,1,New York,False,False,264,False
2.9,False,0.0015006157699193807,3,New York,False,False,1073,False
1.59,False,0.0008234629985446975,4,Tokyo,False,False,521,False
2.01,False,0.0010281540287269304,0,New York,False,False,304,False
3.45,False,0.0017655005833828016,1,Sydney,False,False,1017,True
1.68,False,0.0008582638548307993,1,Sydney,True,False,814,True
4.22,False,0.0021565601332774603,1,London,False,False,1299,True
4.9,False,0.0024877390006397045,1,New York,False,False,1067,False
1.71,False,0.0008696138609329786,1,New York,False,False,345,False
3.44,False,0.0017482961735692177,2,Sydney,False,False,992,True
4.01,False,0.0020319950542963265,2,Tokyo,True,False,1124,False
4.25,False,0.0021476686425218176,2,London,False,False,1444,False
1.07,False,0.0005409969512040974,2,New York,False,False,306,False
1.51,False,0.0007635131718663093,3,Sydney,False,False,1007,False
2.31,False,0.0011667845236892616,3,Sydney,True,False,1191,False
1.86,False,0.0009414718343009571,3,Sydney,False,False,491,False
1.92,False,0.0009734975434397927,3,New York,False,False,644,True
1.35,False,0.0006841401118949161,3,New York,False,False,160,False
1.15,False,0.000582428880369108,0,New York,True,True,325,True
1.59,False,0.0008013305110371938,0,Sydney,False,False,873,True
1.88,False,0.0009432731578577665,0,Tokyo,False,False,761,False
1.46,False,0.0007378209015564989,0,New York,False,False,399,False
4.05,False,0.00206983257354294,1,London,False,False,1509,False
1.31,False,0.0006718844563890571,1,New York,False,False,644,False
4.0,False,0.0020468524526409512,2,London,False,False,2402,False
2.82,False,0.0014411210081714627,2,New York,True,False,1094,False
2.5,False,0.0012771261596305529,2,New York,False,False,407,False
1.79,False,0.000917088066071328,3,Tokyo,False,False,828,False
5.35,False,0.0027498933452581044,3,New York,False,False,1855,True
8.04,False,0.0041455479187183855,4,London,False,False,1972,False
4.67,False,0.00243131660740224,0,Tokyo,False,False,1666,False
2.76,False,0.0014557883410342425,0,London,False,False,1966,True
2.7,False,0.0014226325024105718,0,New York,False,False,1507,True
1.57,False,0.0008241080473888374,1,Sydney,True,False,1251,False
4.68,False,0.002450723696612974,1,Tokyo,True,False,1170,False
2.9,False,0.0015232452477374557,1,New York,False,False,753,False
3.37,False,0.0017703764019857636,2,London,False,False,2208,False
5.43,False,0.002884217012099901,3,Tokyo,False,False,2155,True
2.51,False,0.0013280915166170174,3,Tokyo,False,False,1592,False
4.24,False,0.0022435880476021656,3,London,False,False,3762,False
3.21,False,0.0016992848181341747,3,London,False,False,1459,True
2.63,False,0.0013878261787287935,3,New York,False,False,1221,False
1.82,False,0.0009548943582532779,4,Sydney,True,False,672,True
4.08,False,0.002133534136546185,4,Tokyo,True,False,2282,True
3.32,False,0.0017393764440229891,4,London,False,False,1394,True
2.85,False,0.001508694846616024,0,Sydney,False,False,1203,False
3.36,False,0.0017850881387268497,0,Tokyo,False,False,934,False
