candle_size,noisy_day,percentage,day_of_week,session,highest_of_day,highest_of_week,volume,success
24.05,True,0.007087412401940271,2,Tokyo,False,False,3989,False
30.55,True,0.00895981136004364,3,Sydney,True,False,4573,False
17.54,True,0.0052768225946684235,4,New York,True,False,2974,False
5.15,True,0.0015823659904996591,2,New York,True,False,1695,False
14.88,True,0.00468059941869975,3,Tokyo,False,False,3846,True
15.36,True,0.004770230778547626,3,London,True,False,4548,True
13.57,False,0.00409184796538363,2,New York,False,False,4866,True
15.64,True,0.004757530221267742,3,Tokyo,False,False,4580,True
18.83,True,0.005675977923068344,3,London,True,False,5632,False
12.19,True,0.0036695093573993745,3,London,False,False,4901,False
21.54,True,0.006438845910107254,0,Tokyo,True,True,4229,True
8.79,False,0.002619650057668064,2,New York,False,False,2434,True
13.35,False,0.003961765255763849,3,New York,True,True,3166,False
13.69,False,0.004030952058464999,4,Sydney,True,False,2513,True
16.36,False,0.004758372962203511,4,London,False,False,4157,False
13.42,False,0.003948522099366236,1,Tokyo,False,False,4231,False
12.17,False,0.0035884144633448033,2,Sydney,False,False,3461,False
8.38,False,0.00251287925585189,2,Sydney,True,False,3436,False
6.46,False,0.0019428922025660612,3,London,False,False,3724,False
8.35,False,0.0025322597764939575,0,London,True,True,3323,True
11.34,False,0.0034265926554884404,0,New York,True,True,3407,True
9.12,False,0.0027306288530460584,1,Tokyo,True,True,3976,True
9.04,False,0.0027048699627781167,2,Tokyo,False,False,3178,True
8.24,False,0.002460296370167115,2,London,False,False,3452,True
5.08,False,0.0015221475464359876,4,London,False,False,1775,False
12.56,False,0.0038089577223888475,2,London,False,False,3876,True
12.92,False,0.0038999535144859728,2,London,True,False,4660,False
7.25,False,0.0021706326870336882,4,Tokyo,False,False,3680,True
13.01,False,0.003860946569959996,0,Tokyo,False,False,4539,False
7.57,False,0.002254103242097239,1,Sydney,True,False,2888,False
9.08,False,0.0027225896985361583,2,Sydney,True,False,3223,False
16.71,False,0.005010464704859341,3,London,False,False,5547,False
10.37,False,0.0030720191490181087,0,London,True,True,3741,True
5.06,False,0.0014918684325357047,1,London,False,False,3362,True
16.77,False,0.004921005681017888,1,London,True,True,4945,True
8.11,False,0.0023652934742982136,2,Tokyo,False,False,3637,False
8.62,False,0.002613285311941986,2,London,False,False,3005,False
7.16,False,0.00218545876320127,2,New York,False,False,2930,True
9.11,True,0.002766928072019098,4,Sydney,False,False,3334,True
47.85,True,0.014303991964654044,4,London,True,True,4845,False
6.37,True,0.0018938887154558565,4,New York,True,True,2336,False
6.42,False,0.0019102367265326525,0,Sydney,False,False,2921,False
12.94,False,0.0038390107575370994,0,London,True,True,3575,True
3.57,False,0.0010580066206912903,0,New York,False,False,2861,True
16.99,False,0.005046065019691236,1,London,False,False,3882,True
13.34,False,0.003922675652946124,3,New York,True,True,3957,False
8.58,False,0.0025554652108258796,2,Tokyo,True,False,3689,True
6.4,False,0.0019124344094761127,4,Tokyo,False,False,3215,False
11.4,False,0.003394685827782228,0,Sydney,True,True,2824,False
41.46,False,0.012278150755316535,4,London,True,True,5374,False
6.91,False,0.002034896561878819,3,Tokyo,False,False,4028,True
11.77,False,0.0034205769353723107,4,London,True,True,5734,True
29.47,False,0.008456920498634037,0,Sydney,True,True,5550,False
10.36,False,0.0028845323911269997,0,Tokyo,False,False,3885,True
13.72,False,0.0037734914972675196,2,New York,True,False,4000,False
6.74,False,0.0018499914911370586,2,Sydney,True,False,3213,True
10.99,False,0.0030060257276414873,2,Tokyo,True,False,3639,False
18.74,False,0.005089832557002593,0,London,True,True,4832,False
10.36,False,0.00281001733205671,1,Sydney,True,True,3972,False
12.42,False,0.0033620269611823943,1,Tokyo,True,True,4353,False
13.81,False,0.003753370151330666,2,London,False,False,4233,False
24.11,False,0.006587827683631256,3,Tokyo,False,False,5286,False
11.26,False,0.003060264933060102,4,New York,True,False,3879,True
5.82,False,0.0015797573905230843,4,New York,True,False,3741,True
5.23,False,0.001416979368455276,0,Sydney,False,False,3908,True
9.96,False,0.0026579846285226306,0,New York,True,True,4486,True
22.12,False,0.005859307743451323,1,Tokyo,True,True,4282,False
8.99,False,0.0023763642947960528,4,New York,False,False,4490,False
13.16,True,0.003489846033084589,0,New York,True,True,3932,True
13.16,True,0.0034454861774739563,0,Tokyo,False,False,4779,True
11.92,True,0.003121636449819432,0,Tokyo,False,False,4628,True
20.85,False,0.005373877542604411,2,Tokyo,True,True,4586,False
18.02,True,0.004686228158457965,3,London,False,False,4941,True
18.49,True,0.004718907275641352,0,Sydney,False,False,4552,True
12.24,True,0.0030394985820639785,2,Sydney,True,True,4607,True
16.28,True,0.004079392801926436,4,Sydney,True,False,3732,False
41.99,True,0.010380229358818745,0,New York,True,True,5746,False
20.23,True,0.004880579010856453,1,Tokyo,False,False,5965,False
15.74,True,0.0037473156934914793,2,Tokyo,True,True,4972,False
24.36,True,0.0060198685316067806,0,London,False,False,5448,False
27.65,True,0.007016947259964572,1,London,False,False,5891,True
33.75,True,0.008506015958546088,2,New York,True,False,4509,True
26.55,True,0.0066348460615753705,2,Tokyo,True,False,5156,True
17.59,True,0.004377625579867402,2,Tokyo,True,False,5335,False
16.64,True,0.004184352934076325,3,Tokyo,False,False,4847,True
35.4,True,0.008860344452147883,3,London,False,False,5480,False
