candle_size,noisy_day,percentage,day_of_week,session,lowest_of_day,lowest_of_week,volume,success
1.6,False,0.0008759587642411734,4,Sydney,False,False,790,False
2.43,False,0.0013330115088812577,4,Tokyo,False,False,1120,True
3.5,False,0.001928310909832182,4,London,False,False,1889,True
2.47,False,0.0013633453293003335,4,New York,False,False,1362,False
2.47,False,0.0013629165310187665,0,Sydney,False,False,1261,True
2.22,False,0.0012262822106222555,0,Sydney,True,True,623,True
4.02,False,0.002222136235745438,0,Tokyo,True,True,1516,False
13.81,False,0.007638654579044311,0,Tokyo,True,True,2036,False
2.8,False,0.0015428527347064722,0,London,False,False,1077,False
1.49,False,0.0008158616649053546,1,Sydney,False,False,893,True
2.37,False,0.0013015112907477375,1,London,False,False,1346,False
2.39,False,0.0013171091933119512,2,London,False,False,1749,False
1.56,False,0.000859262686517838,3,Tokyo,False,False,704,False
5.5,False,0.0029743395614201117,3,London,False,False,1709,False
2.08,False,0.0011278725504018047,4,Sydney,False,False,522,True
1.75,False,0.0009429031719262703,0,New York,False,False,332,False
1.99,False,0.0010679632491842693,2,Tokyo,False,False,594,True
2.62,False,0.0014109157489431594,2,Tokyo,True,False,679,True
2.2,False,0.0011889128472841448,3,Sydney,True,False,633,True
2.44,False,0.001318683694259943,3,Tokyo,False,False,1448,True
1.56,False,0.0008428559850879327,4,Sydney,True,False,532,False
2.47,False,0.0013307544353991457,4,Sydney,False,False,921,False
1.61,False,0.000868167896121824,4,London,False,False,493,False
2.19,False,0.0011826203410698665,0,Sydney,False,False,361,False
1.65,False,0.0008882046423495973,0,London,False,False,558,True
0.96,False,0.0005171076445746789,0,New York,False,False,212,False
3.42,False,0.001846791874115754,1,Sydney,True,False,943,False
1.65,False,0.0008903133903133903,1,Sydney,False,False,393,False
5.14,False,0.0027748835250738257,1,London,False,False,1647,False
3.39,False,0.001836542316318681,1,New York,False,False,635,True
1.33,False,0.0007216729790443531,1,New York,False,False,584,True
2.53,False,0.0013797165309672739,2,Tokyo,True,True,702,False
1.97,False,0.0010755095021537486,2,Tokyo,False,False,487,False
1.07,False,0.0005788289262993898,2,New York,False,False,571,True
0.94,False,0.0005091484221815385,3,Sydney,False,False,311,False
2.68,False,0.0014345973492066893,3,London,False,False,1521,False
1.3,False,0.0006956633417526436,4,Sydney,True,False,382,False
1.3,False,0.0007017165065313614,0,Sydney,False,False,128,False
3.86,False,0.00208600163205309,0,London,False,False,2235,True
1.67,False,0.0009058904577730283,0,New York,False,False,528,False
2.58,False,0.0014010926350316603,1,Tokyo,False,False,659,False
1.53,False,0.000827523541151718,1,London,False,False,687,False
3.46,False,0.0018714437160597998,1,London,False,False,1205,False
2.42,False,0.0013072177868046627,1,New York,False,False,759,False
1.22,False,0.0006589501088347926,1,New York,False,False,366,False
3.55,False,0.0019150784103230817,2,Sydney,True,False,1065,False
1.58,False,0.000854423534501406,2,Sydney,True,False,380,True
0.99,False,0.0005355635860039383,2,Sydney,False,False,313,False
1.11,False,0.0005987636340097745,3,Sydney,False,False,256,False
5.9,False,0.003194248187670202,3,London,True,False,2586,False
5.27,False,0.0028626990852399885,4,London,True,True,1675,False
1.93,False,0.001030470973287843,4,New York,False,False,832,False
2.01,True,0.0010789918673001046,0,Sydney,True,True,1207,False
2.99,False,0.001641954969796815,1,Sydney,False,False,561,False
1.71,False,0.0009409460084079854,2,Sydney,False,False,511,True
2.41,False,0.0013128649873616316,3,Sydney,False,False,637,True
5.95,False,0.003263850795392211,3,London,False,False,2255,False
2.8,False,0.0015220865632372606,4,New York,False,False,566,False
3.48,False,0.0018910782406451401,0,Sydney,False,False,1463,False
1.57,False,0.0008544822218714795,0,London,False,False,420,False
1.88,False,0.0010225560638118497,1,Tokyo,False,False,1100,True
1.81,False,0.0009875600174596246,1,New York,False,False,907,False
2.43,False,0.0013195549352983662,2,New York,False,False,662,False
0.27,False,0.00014692438291759175,3,New York,False,False,87,False
4.67,False,0.0025364030871338644,3,London,False,False,1873,True
0.99,False,0.0005420529021731394,3,New York,False,False,360,True
1.28,False,0.000701588989437797,3,New York,False,False,245,False
3.88,False,0.002120693707333337,4,Tokyo,False,False,910,False
1.24,False,0.0006777400648225578,0,Sydney,True,True,929,False
1.4,False,0.0007619006155068543,0,London,False,False,903,True
1.59,False,0.0008712042343813355,1,Sydney,False,False,845,False
1.99,False,0.0010879608115422256,1,Tokyo,False,False,1108,False
1.58,False,0.00086702664735063,2,Sydney,False,False,1018,True
1.35,False,0.0007420844327176782,2,New York,False,False,442,False
3.39,False,0.0018669868264528352,3,London,False,False,1751,True
3.1,False,0.001713445573230453,3,London,False,False,1680,False
1.53,False,0.0008486045170164619,4,Tokyo,False,False,886,True
4.93,False,0.002753959165433064,4,London,True,True,2055,False
1.07,False,0.000591081845501149,0,Sydney,False,False,368,False
1.21,False,0.0006687780154426923,0,Sydney,True,True,458,False
1.95,False,0.0010772290354656943,0,Tokyo,False,False,766,True
3.24,False,0.001791302232493338,0,Tokyo,True,True,1114,False
1.91,False,0.0010554818744473917,0,London,False,False,696,False
2.47,False,0.0013646408839779007,0,London,False,False,806,False
1.0,False,0.0005535320882551561,0,London,False,False,426,False
2.1,False,0.0011595867453713163,1,Tokyo,False,False,1116,True
2.63,False,0.0014601620058073363,1,London,True,True,1177,False
6.64,False,0.0036880283489408023,1,London,True,True,2888,True
6.15,False,0.0034674063800277394,1,London,False,False,2608,False
3.74,False,0.002112803362407918,1,London,False,False,1086,False
2.72,False,0.0015378004930007463,1,New York,False,False,621,False
1.38,False,0.0007817013900689936,2,Tokyo,False,False,1046,True
0.96,False,0.0005517685331003644,3,New York,True,False,225,False
1.78,False,0.001022306967768614,3,Sydney,False,False,1176,False
2.16,False,0.0012389867841409693,3,Tokyo,False,False,1183,False
1.27,False,0.0007295705873904926,4,New York,True,False,264,False
2.14,False,0.0012253919536412464,4,Sydney,False,False,978,True
6.64,False,0.0038148860992215103,4,Tokyo,True,False,1516,False
2.71,False,0.0015529285022548981,4,London,False,False,992,False
2.03,False,0.001168513455173406,0,London,False,False,737,False
2.55,False,0.0014705882352941176,0,New York,True,True,567,False
2.1,False,0.0012099352972695793,1,Sydney,False,False,673,False
1.67,False,0.0009632577723943011,1,Sydney,True,False,753,False
8.32,False,0.004801477377654663,1,Sydney,True,True,2303,False
3.37,False,0.0019413225187651577,1,Tokyo,False,False,1111,False
2.99,False,0.0017197547480185436,1,London,False,False,1375,True
2.39,False,0.0013801626166497275,1,London,False,False,2019,False
1.69,False,0.000978445256277392,2,Sydney,False,False,539,True
6.59,False,0.003776071510428604,2,London,False,False,2901,False
1.69,False,0.0009741195457951466,2,New York,False,False,951,False
1.54,False,0.0008873983669565117,2,New York,False,False,464,False
1.67,False,0.0009628579006238396,3,Sydney,True,False,393,True
1.42,False,0.000829865818878863,3,New York,False,False,309,False
4.69,False,0.002737263553540058,4,Sydney,False,False,1589,False
7.99,False,0.0046613111177229005,4,London,False,False,3034,False
5.64,False,0.0033057657478122748,4,London,False,False,2548,False
2.22,False,0.0012984430381227556,0,Sydney,False,False,545,False
1.74,False,0.0010137910541679048,0,London,False,False,867,False
0.74,False,0.0004330727093965073,1,New York,True,False,257,False
2.1,False,0.0012296881862099253,1,Sydney,False,False,1335,False
2.18,False,0.0012733719239014247,2,Sydney,False,False,627,False
3.07,False,0.0018026058517165858,2,New York,True,True,1302,True
1.9,False,0.0011175090135924384,2,New York,True,True,632,True
2.91,False,0.0017132058143026195,2,New York,True,True,1055,True
4.23,False,0.0024984495437228673,3,Tokyo,True,True,1336,False
2.18,False,0.0012920509234015316,3,Tokyo,True,True,916,True
0.77,False,0.00044767962418167654,3,New York,False,False,312,False
4.64,False,0.0026870511929580725,4,London,False,False,2094,False
2.17,False,0.0012575700501289444,4,New York,False,False,829,False
1.44,False,0.000834207126677828,0,Sydney,True,True,390,True
2.47,False,0.0014327146171693736,0,Sydney,True,True,928,False
3.68,False,0.002127647273084684,0,London,False,False,1430,True
3.24,False,0.0018848935093342951,0,London,True,True,2967,False
0.98,False,0.0005681192354738289,1,Sydney,False,False,438,True
3.19,False,0.0018533365868395673,1,London,False,False,2062,True
2.99,False,0.0017354259048591926,2,Tokyo,False,False,832,False
0.79,False,0.0004546317770347649,3,Sydney,False,False,729,False
4.91,False,0.0028122225722386094,3,Tokyo,False,False,1261,False
3.46,False,0.0019630091909678886,4,London,False,False,1335,True
0.85,False,0.0004823735046421356,0,Sydney,False,False,631,False
6.78,False,0.003825019463594616,0,London,False,False,2043,False
2.17,False,0.0012188135383785848,1,Sydney,False,False,1606,True
2.04,False,0.0011495742630609105,1,Tokyo,False,False,947,False
1.56,False,0.000878774222622803,1,Tokyo,False,False,957,False
2.48,False,0.001398987990139391,1,New York,False,False,1651,True
8.74,False,0.004946572489359776,2,London,False,False,4136,False
15.32,False,0.008564544351705361,4,London,True,False,5644,False
4.15,False,0.002324174777943302,0,London,False,False,1597,False
1.27,False,0.0007114088696441275,1,Sydney,True,False,893,False
2.8,False,0.0015614979226500848,1,Tokyo,False,False,1017,False
3.62,False,0.0020170389645123724,1,Tokyo,False,False,1083,False
2.42,False,0.001350544403332831,1,London,False,False,988,False
1.96,False,0.001094831390380007,2,Tokyo,True,False,635,False
3.42,False,0.001906428901908101,2,Tokyo,False,False,1040,False
9.36,False,0.005181318468411117,2,London,False,False,4360,False
4.72,False,0.0026306402710897093,2,New York,False,False,1700,False
2.62,False,0.0014658326712842262,3,Sydney,True,False,976,False
1.21,False,0.000677173110071411,3,Sydney,False,False,403,False
1.34,False,0.0007483734048197482,3,New York,False,False,943,True
1.37,False,0.0007656368757544598,3,New York,False,False,1017,True
1.06,False,0.0005914551470547208,4,Sydney,False,False,422,False
4.43,False,0.002471422434713722,4,Tokyo,False,False,1537,False
1.73,False,0.0009667180759516306,4,Tokyo,False,False,1049,True
1.78,False,0.000995219591289033,4,Tokyo,False,False,833,False
1.99,False,0.0011127513476033909,4,Tokyo,False,False,1079,False
1.05,False,0.0005828573331779047,4,New York,False,False,553,False
1.28,False,0.0007129052560053914,0,Sydney,False,False,348,True
2.75,False,0.0015485454934510605,0,London,True,False,1573,False
4.67,False,0.002620827440680629,0,London,False,False,2945,False
1.33,False,0.0007463189082420543,1,Tokyo,False,False,359,True
2.78,False,0.0015641087674485336,1,London,False,False,1589,False
0.94,False,0.0005330550861394335,3,Tokyo,False,False,917,False
1.5,False,0.0008535093459273379,4,Sydney,False,False,782,True
2.27,False,0.0012927107061503416,4,Tokyo,False,False,2130,False
3.73,False,0.002127162092032552,4,Tokyo,True,True,1459,False
1.44,False,0.0008229370853168593,4,New York,False,False,815,True
1.53,False,0.0008746905710643212,4,New York,False,False,636,True
1.43,False,0.0008202551395007342,0,Tokyo,True,True,1288,True
1.99,False,0.001146036097257576,0,New York,False,False,589,False
1.1,False,0.0006323692576559797,1,Sydney,False,False,694,True
3.63,False,0.0020866626044768397,1,Tokyo,False,False,1074,False
0.95,False,0.0005438049171413034,2,Sydney,True,False,284,False
1.16,False,0.0006617152114636455,2,Tokyo,False,False,1153,True
1.79,False,0.0010224890468002947,2,London,False,False,1140,False
1.39,False,0.0007935375217651928,2,New York,False,False,553,False
2.08,False,0.0011792987708078198,3,Tokyo,False,False,1727,False
1.65,False,0.0009393627135626896,3,London,False,False,1448,False
0.77,False,0.0004381721959824731,4,Sydney,True,False,258,True
2.52,False,0.0014399753147088907,4,Tokyo,True,False,1349,True
4.17,False,0.0024040540306819558,0,Sydney,True,True,1648,True
3.45,False,0.00199747565395616,0,Sydney,True,True,1377,False
1.63,False,0.0009457060304714606,0,Sydney,True,True,902,False
1.45,False,0.0008355614973262032,1,Sydney,True,False,665,False
1.77,False,0.0010212736494088729,1,Tokyo,False,False,1433,False
1.66,False,0.000962385789156347,1,London,False,False,1157,False
1.42,False,0.0008234414051853612,1,New York,False,False,1071,False
2.44,False,0.001414919280014845,2,Sydney,True,False,872,False
2.03,False,0.001185076212659883,2,New York,False,False,1182,False
2.77,False,0.001623766787227931,3,Tokyo,False,False,1106,True
6.09,False,0.0035841872016855684,3,London,True,True,4088,False
5.85,False,0.0034494144840029714,3,London,True,True,3323,False
1.74,False,0.001024916062908641,4,New York,True,False,153,False
2.81,False,0.0016395068643410174,4,New York,False,False,1890,False
2.63,False,0.0015359099244308958,4,New York,False,False,836,False
0.95,False,0.0005559261730042251,0,Sydney,True,True,486,False
1.82,False,0.0010645266950540452,0,Sydney,False,False,594,False
3.45,False,0.002015516556446148,0,Tokyo,False,False,1302,False
1.65,False,0.000962851440775883,0,London,False,False,916,False
1.99,False,0.0011570911078420541,1,Sydney,False,False,439,True
4.86,False,0.0028253185750162775,1,Tokyo,False,False,2043,False
1.52,False,0.0008858428328321328,1,Tokyo,False,False,1386,True
4.43,False,0.0025939046169160054,1,London,False,False,3001,False
1.48,False,0.0008698565324462363,1,New York,True,True,1133,False
0.47,False,0.00027615706873960734,2,New York,True,False,70,False
7.65,False,0.004493603223646339,2,Sydney,True,True,1657,False
2.41,False,0.001419576012110574,2,Sydney,False,False,1366,False
1.27,False,0.0007391714295691853,3,Sydney,True,False,202,False
1.25,False,0.0007281199941750401,3,Sydney,False,False,797,False
3.5,False,0.002026307257653652,3,London,False,False,1642,True
4.82,False,0.002808612300789558,3,London,False,False,4307,True
2.14,False,0.0012444682224457874,4,New York,False,False,917,True
1.27,False,0.0007399768101755552,4,New York,False,False,445,False
2.82,False,0.0016320483364103038,0,New York,False,False,1416,False
1.61,False,0.0009327871796803032,0,New York,False,False,817,False
22.98,False,0.013275563258232237,1,London,True,True,6455,False
6.18,False,0.0036271224241855114,1,London,True,True,5029,False
2.5,False,0.0014677132440572291,1,London,False,False,1711,False
1.58,False,0.0009277091455681339,1,New York,False,False,301,False
1.63,False,0.0009568086030594395,2,Tokyo,False,False,1038,False
2.25,False,0.0013256895058418718,2,New York,True,True,1178,False
1.34,False,0.0007936789983060285,3,Tokyo,False,False,1033,False
5.07,False,0.0030367828071373383,3,London,False,False,1877,False
1.24,False,0.0007393803515634317,0,Sydney,False,False,529,True
3.43,False,0.0020516317350942675,0,Sydney,True,True,961,False
1.97,False,0.001178560959121284,0,Sydney,False,False,753,True
3.63,False,0.0021788192360327483,0,Tokyo,True,True,1256,False
2.03,False,0.001212794685211074,0,London,False,False,1731,True
1.5,False,0.0008943263933605209,1,Sydney,False,False,496,True
1.49,False,0.0008891381923641529,1,Sydney,False,False,541,True
3.33,False,0.001990983773183302,1,Tokyo,True,False,1629,False
2.97,False,0.0017830769784950111,1,New York,False,False,1135,False
2.2,False,0.0013199498419060077,2,Sydney,False,False,763,False
2.66,False,0.0015882493432051589,2,London,False,False,2522,True
1.62,False,0.0009713919086651756,2,London,False,False,860,False
7.35,False,0.004376641240465174,2,New York,False,False,3145,False
3.13,False,0.0018752621173087293,3,Sydney,True,False,710,True
3.53,False,0.0021255712849168737,3,Sydney,True,False,1377,False
2.95,False,0.001773049645390071,3,Sydney,False,False,1371,False
1.55,False,0.000932583255618062,3,Sydney,False,False,474,False
6.04,False,0.003599523241954708,3,London,False,False,3227,False
1.91,False,0.0011418050083991415,4,Sydney,False,False,663,True
3.91,False,0.002373220843070013,4,London,False,False,3265,False
2.62,False,0.0015891211917195868,4,London,False,False,1979,True
3.84,False,0.0023429634827175933,0,Sydney,False,False,1097,False
5.66,False,0.0034463022273098142,0,Tokyo,False,False,2010,False
5.83,False,0.00354508582999398,0,London,False,False,3058,True
5.67,False,0.0034757342258675545,0,New York,True,True,2620,False
2.4,False,0.001470849599499911,1,New York,False,False,1762,True
1.21,False,0.0007423221800959498,2,Sydney,True,False,187,False
2.78,False,0.001706547494812832,2,Sydney,True,False,723,True
4.75,False,0.0028613940711914847,2,London,False,False,2072,False
0.83,False,0.0005000933909344515,2,New York,False,False,551,False
3.11,False,0.0018891764162748599,3,Tokyo,False,False,2242,False
2.98,False,0.001808900030957685,3,Tokyo,False,False,2074,False
2.41,False,0.0014507672210884968,3,London,False,False,1785,False
1.48,False,0.0008886060293119908,4,London,False,False,1139,False
1.12,False,0.0006721640080179565,0,Sydney,False,False,649,True
4.98,False,0.0029854325280258983,0,Tokyo,False,False,1185,False
1.67,False,0.0009824569660316974,1,Tokyo,False,False,803,False
4.17,False,0.002438439632538258,1,Tokyo,False,False,1646,False
4.27,False,0.0024927901736196243,1,London,False,False,2199,False
4.34,False,0.0025125482681363723,1,London,False,False,2099,False
1.71,False,0.0009922246721596843,3,Sydney,False,False,686,False
2.01,False,0.0011708578718347515,3,Tokyo,False,False,1407,False
1.26,False,0.0007365147653674391,4,Sydney,False,False,490,False
4.24,False,0.0024750596874653407,4,Tokyo,False,False,1316,False
2.24,False,0.0013159518032652055,4,New York,False,False,1122,True
1.99,False,0.0011913171537697106,2,London,False,False,2040,False
1.36,False,0.0008122069933410971,3,Sydney,False,False,801,False
1.57,False,0.0009397652382634096,3,Tokyo,True,False,587,False
3.35,False,0.0019952946782215075,3,London,False,False,2002,False
2.36,False,0.0014155385344377732,4,Tokyo,False,False,2190,True
5.18,False,0.003121234032296939,4,London,False,False,2758,True
2.43,False,0.001475239650556402,4,London,True,False,1989,False
3.58,False,0.0021577963956361883,0,Tokyo,False,False,1658,False
2.12,False,0.0012775933034826473,0,London,False,False,1547,False
2.52,False,0.0015195918810376643,0,New York,False,False,1356,True
1.92,False,0.001162544276588659,0,New York,False,False,1208,True
2.11,False,0.0012774252918099482,1,New York,False,False,1283,False
2.61,False,0.001589408812997832,2,Tokyo,False,False,1403,True
1.22,False,0.0007486315996170933,3,New York,True,False,291,True
5.13,False,0.003154302579395579,4,Sydney,True,True,1111,False
3.71,False,0.002249507351826588,0,Tokyo,False,False,1862,False
1.25,False,0.0007573875582431032,0,New York,False,False,486,False
2.39,False,0.001442330903297446,1,New York,False,False,1045,False
2.65,False,0.001586038076883944,3,Sydney,False,False,1637,True
2.49,False,0.001493486240733188,3,Sydney,False,False,1085,True
3.43,False,0.0020550858882105176,3,Tokyo,False,False,1422,True
3.51,False,0.002107778965446837,3,Tokyo,True,False,1608,False
3.93,False,0.0023620627479264337,4,Tokyo,True,False,1938,True
1.83,False,0.0011132199430615372,0,Sydney,False,False,1035,False
1.82,False,0.0011078309036126246,0,Tokyo,False,False,1188,True
3.4,False,0.0020716801325875284,0,London,False,False,2073,False
1.33,False,0.0008120600069605144,0,London,False,False,1415,True
1.97,False,0.0012029652788803265,0,London,False,False,1231,True
1.48,False,0.0009052873675711385,0,New York,True,True,1704,True
1.95,False,0.0011789102033166673,1,Tokyo,False,False,1428,False
2.74,False,0.0016607872373955949,1,New York,False,False,990,False
2.09,False,0.001278944534194938,3,New York,True,False,570,False
2.08,False,0.0012409908834900482,0,New York,False,False,919,True
2.17,False,0.0012966371089175172,0,Sydney,False,False,574,False
1.58,False,0.0009445636773418305,1,Sydney,True,False,519,True
1.29,False,0.0007718588635126161,1,Sydney,True,False,617,False
1.32,False,0.0007706319181729018,2,New York,False,False,482,True
1.55,False,0.0009061518944420736,2,Sydney,True,False,873,False
1.74,False,0.0010182941816777274,2,Sydney,True,False,956,False
1.34,False,0.0007840980239559501,2,Sydney,False,False,715,False
3.56,False,0.0020831870421084663,3,Sydney,False,False,1073,False
2.98,False,0.0017404508819063194,3,Tokyo,False,False,970,True
2.1,False,0.0011956138053540726,3,New York,False,False,784,True
3.24,False,0.001842102270789034,4,Tokyo,False,False,1429,False
2.43,False,0.0013762169325653704,4,London,False,False,1924,True
2.05,False,0.0011630149887102445,0,Tokyo,False,False,921,False
3.2,False,0.0018160252881521378,0,Tokyo,False,False,2030,True
3.61,False,0.0020503208950985404,0,Tokyo,True,True,1990,True
3.0,False,0.001706795321105093,0,Tokyo,False,False,1278,False
1.33,False,0.0007575541822117164,0,Tokyo,True,True,1131,False
1.84,False,0.0010374847760386125,0,New York,False,False,1134,False
2.0,False,0.0011261831962205292,2,Sydney,False,False,1312,True
1.82,False,0.0010204253267323403,2,London,False,False,1807,True
1.88,False,0.0010566487373609634,2,London,False,False,2278,True
2.88,False,0.0016293555559327212,3,Sydney,True,False,1293,True
2.02,False,0.0011462553766186602,4,London,False,False,1569,False
2.43,False,0.001386392811296534,4,New York,False,False,749,True
1.46,False,0.0008340283569641367,4,New York,True,True,917,True
3.88,False,0.0022186134809359347,0,Sydney,True,True,1840,False
1.8,False,0.0010307094143852677,0,Sydney,False,False,1429,False
2.18,False,0.0012479248955292231,0,Tokyo,False,False,1719,True
1.96,False,0.001124020782914884,1,Sydney,False,False,1010,False
1.51,False,0.0008640717809034414,1,Tokyo,False,False,1124,False
2.1,False,0.0012055524300492555,1,London,False,False,2303,False
1.46,False,0.0008383336682839999,1,London,False,False,1072,True
1.11,False,0.0006385402165284122,1,New York,True,False,854,False
0.77,False,0.00044220597609790556,2,New York,False,False,311,False
1.98,False,0.0011368203479359246,2,Sydney,False,False,846,True
3.6,False,0.0020694055632519558,2,Tokyo,False,False,1983,False
3.94,False,0.0022646411348496084,2,Tokyo,False,False,1583,False
1.08,False,0.0006147925928877606,3,London,False,False,345,True
0.47,False,0.00026785205448224766,3,New York,False,False,153,False
1.64,False,0.0009357045455842161,4,Tokyo,False,False,1497,True
2.53,False,0.0014441958169695863,0,Sydney,True,True,1423,True
3.1,False,0.0017577781683951487,0,Tokyo,False,False,1275,True
2.45,False,0.0013955978855267955,0,London,False,False,2034,False
1.69,False,0.0009700323152777219,0,New York,True,True,1144,False
3.98,False,0.002271546877764524,1,London,False,False,3211,False
2.9,False,0.001654439031069224,1,London,False,False,2884,False
1.03,False,0.0005867809085419349,2,Sydney,False,False,471,False
1.92,False,0.0010953652358458273,2,New York,False,False,1732,False
0.81,False,0.0004578495766304532,2,New York,False,False,621,False
2.08,False,0.0011534153293333482,3,New York,False,False,2035,False
2.45,False,0.0013597664531740834,4,Tokyo,False,False,2719,False
3.07,False,0.001699569294817144,0,Tokyo,False,False,1277,True
3.68,False,0.002070824446982955,0,London,False,False,2827,True
1.56,False,0.0008813957693003074,1,New York,False,False,474,False
3.09,False,0.001741208026461854,1,Sydney,False,False,1751,False
1.77,False,0.0009976271129122256,1,Sydney,False,False,662,True
3.14,False,0.0017634406186643906,1,London,False,False,2427,False
2.74,False,0.0015409533664769535,1,London,False,False,1943,False
3.17,False,0.0017859054315186957,1,London,False,False,1367,True
2.07,False,0.0011667756408811128,2,Sydney,False,False,996,False
1.0,False,0.0005639330949776119,2,Sydney,False,False,601,False
4.14,False,0.0023248108985337965,2,London,False,False,3821,False
0.89,False,0.0004981612811140901,2,New York,False,False,313,False
1.63,False,0.0009108791380736303,3,New York,False,False,837,False
1.62,False,0.000900135020253038,4,New York,False,False,852,True
2.64,False,0.0014748438564932236,0,Sydney,True,False,921,False
1.07,False,0.0005959541950719601,0,Tokyo,False,False,1370,True
0.93,False,0.0005182733139398803,0,London,False,False,1106,True
1.99,False,0.0011150895713909483,1,Tokyo,False,False,1633,False
5.42,False,0.002978480205745939,1,London,False,False,4499,True
2.23,False,0.0012305688759884558,2,Sydney,False,False,683,False
2.61,False,0.0014440473160637814,2,London,True,False,1865,False
2.99,False,0.0016511218240754545,2,London,False,False,1327,True
7.07,False,0.0039006035728866677,2,New York,False,False,4691,False
3.01,False,0.0016695694618550526,3,Sydney,True,False,1404,True
2.21,False,0.0012286378242547561,3,Sydney,True,False,1742,True
1.56,False,0.0008692454281033733,3,Sydney,False,False,827,True
1.25,False,0.0007027683450648795,3,Tokyo,False,False,1484,False
2.94,False,0.0016502854320211507,4,Tokyo,False,False,1494,True
2.93,False,0.0016480580476418147,4,Tokyo,False,False,2284,False
2.25,False,0.0012568989788394075,4,London,False,False,1423,False
1.48,False,0.000823911240264765,0,Tokyo,False,False,1402,True
3.73,False,0.0020798251385620767,0,London,False,False,2698,True
4.2,False,0.0023463949317869474,0,London,True,False,3114,False
1.87,False,0.0010463118904673714,1,Sydney,True,False,971,False
1.56,False,0.0008730447435431067,1,Sydney,False,False,1020,False
1.26,False,0.0006929397142448607,2,Sydney,False,False,858,False
2.4,False,0.0013198633941387066,2,Sydney,True,False,1977,False
1.37,False,0.000754056493692345,3,Tokyo,False,False,1204,False
1.79,False,0.0009959771426027832,3,London,False,False,1154,True
1.82,False,0.0010141083647224017,4,Sydney,False,False,1222,False
0.75,False,0.00041757140471020544,4,Tokyo,False,False,730,False
2.36,False,0.0013127666557269445,4,Tokyo,False,False,1574,False
0.9,False,0.0004996835337619508,4,London,False,False,975,True
1.21,False,0.0006698034874065873,1,Sydney,False,False,750,True
4.15,False,0.0022971327355252964,1,London,False,False,2486,False
0.83,False,0.0004575271484482664,2,New York,False,False,271,False
0.99,False,0.0005445664371053269,4,Sydney,False,False,485,False
3.32,False,0.0018246369961638655,4,Tokyo,False,False,992,False
2.78,False,0.001528404686374657,4,London,False,False,2744,False
4.23,False,0.0022980887290428437,1,Tokyo,False,False,2969,False
1.28,False,0.0006963977737033672,2,New York,True,False,379,False
4.74,False,0.002555366269165247,2,London,False,False,2469,False
1.47,False,0.0007918765319040052,2,New York,False,False,345,False
1.74,False,0.0009369901077538624,3,Sydney,False,False,1111,True
2.45,False,0.0013218021828618907,3,Sydney,True,False,898,False
2.76,False,0.001489147031687538,3,Tokyo,False,False,1136,False
3.57,False,0.0019316195845665218,3,Tokyo,True,False,2193,False
1.34,False,0.0007284707007996869,4,Sydney,False,False,566,False
0.97,False,0.0005165564324589151,0,Sydney,False,False,474,False
1.8,False,0.0009610045701106223,1,Tokyo,False,False,1516,False
3.02,False,0.0016076229006414522,1,London,False,False,3401,True
1.41,False,0.0007507147763029693,1,New York,False,False,461,False
4.16,False,0.002208865195505809,2,London,False,False,1749,False
2.17,False,0.001145414909396097,4,Sydney,True,False,1311,False
1.77,False,0.0009225188412746396,0,New York,True,False,557,False
4.27,False,0.0022229626313213873,0,Tokyo,True,False,1113,True
3.92,False,0.0020447124362331388,0,Tokyo,True,False,2474,False
1.66,False,0.0008662391133051197,0,London,False,False,1210,True
3.19,False,0.0016652919742323475,1,Sydney,True,False,1143,True
3.93,False,0.002056579484442212,1,London,False,False,1614,False
3.28,False,0.0017213962202757382,2,Sydney,False,False,2321,True
3.37,False,0.0017597911227154048,2,Tokyo,False,False,1720,False
3.63,False,0.0018978308264190598,2,London,False,False,3363,True
2.63,False,0.0013773455461463127,3,Tokyo,False,False,1667,False
1.86,False,0.00096194623444595,4,New York,False,False,432,False
1.32,False,0.0006843455945252353,4,Sydney,True,False,494,False
1.76,False,0.0009124655233197155,4,New York,False,False,1173,False
1.87,False,0.0009670679740184519,0,Sydney,False,False,633,True
1.52,False,0.0007845080308848425,1,Tokyo,False,False,1618,False
3.5,False,0.0018055383599521273,1,Tokyo,False,False,1565,False
8.6,False,0.004456235620867618,1,London,True,False,5705,False
4.93,False,0.0025463955332193566,1,London,False,False,2818,False
2.85,False,0.0014706337657512617,2,Sydney,False,False,650,True
4.7,False,0.0024285891447232443,2,Sydney,True,False,1103,False
1.49,False,0.0007709102950154699,2,Sydney,False,False,681,False
1.8,False,0.0009238017521439899,3,Sydney,False,False,804,True
5.04,False,0.0025903273886005037,3,Tokyo,True,False,1947,True
3.08,False,0.0015835068507236319,3,Tokyo,False,False,1380,True
6.11,False,0.003146743300938873,3,Tokyo,True,False,2518,False
1.85,False,0.0009551887401318677,3,Tokyo,False,False,1221,False
1.67,False,0.000866488180478592,4,Sydney,True,False,750,False
2.82,False,0.0014628301094010178,4,Sydney,True,False,685,True
1.32,False,0.0006858033510845565,4,Sydney,True,False,809,False
5.1,False,0.002641638437393169,4,London,False,False,1782,False
2.25,False,0.0011653321455577538,0,Tokyo,False,False,1593,True
1.79,False,0.0009301890518307577,0,London,False,False,1258,False
2.05,False,0.0010636531556773136,2,Sydney,True,False,981,False
2.57,False,0.0013338731107789402,2,Tokyo,True,False,1497,False
