candle_size,gap_size,noisy_day,percentage,day_of_week,session,entry_day_of_week,entry_session,highest_of_day,highest_of_week,total_volume,success
4.28,0.4299999999998363,False,0.0024749326332589314,3,Sydney,3,Tokyo,True,False,2299,True
3.99,1.0,False,0.002305545443514137,3,Sydney,3,Sydney,True,False,2839,True
20.59,8.0,False,0.011814118416598293,3,London,2,London,True,False,23440,True
33.62,4.119999999999891,False,0.019114436459565176,3,London,2,London,True,False,31562,False
29.07,13.759999999999991,False,0.01647847085232297,3,London,3,London,True,True,34197,True
8.0,0.4800000000000182,False,0.004531858968548899,0,New York,0,Sydney,True,True,4632,False
4.28,0.5399999999999636,False,0.0024289062544336055,0,Tokyo,0,Tokyo,False,False,3985,False
12.56,3.730000000000018,False,0.00713142026549778,1,London,2,Sydney,False,False,19250,True
9.97,1.0199999999999818,False,0.005675026468277912,2,London,0,London,False,False,14954,True
13.17,2.519999999999982,False,0.007477856007267772,2,London,3,London,True,False,18603,True
6.93,1.4700000000000273,False,0.003936650041468319,4,Sydney,4,Sydney,True,False,9888,True
5.65,1.5699999999999363,False,0.003209169705437981,4,Tokyo,4,London,True,False,8719,True
21.49,6.190000000000055,False,0.012064425943287653,4,London,4,London,True,True,29734,False
8.25,0.6100000000001273,False,0.004690031551121344,1,Sydney,1,Sydney,True,False,8589,True
5.94,1.7199999999998,False,0.0033703657470977406,1,Tokyo,1,Tokyo,True,True,8579,False
6.73,0.2599999999999909,False,0.0038169021273699675,1,Tokyo,1,London,True,True,10885,True
7.45,1.2200000000000273,False,0.004211490302266291,2,Tokyo,2,London,True,False,13427,True
7.98,2.2999999999999545,False,0.004497370897839797,2,London,2,London,True,True,10153,True
38.24,8.570000000000164,False,0.021289981348996463,2,London,2,New York,True,True,34183,True
7.72,0.32999999999992724,False,0.004292394344270043,3,Tokyo,3,London,True,True,12482,True
10.04,2.8799999999998818,False,0.005662590804493976,1,Sydney,2,Sydney,True,True,7255,True
11.21,4.149999999999864,False,0.006316987681592265,1,Sydney,1,London,True,True,9227,True
7.94,0.2799999999999727,False,0.004473315041944371,1,Sydney,1,London,True,True,8551,True
7.02,1.75,False,0.003937427435231562,1,Tokyo,1,Tokyo,True,True,15303,True
7.3,0.37999999999988177,False,0.00411453049261639,2,Sydney,2,London,True,False,10322,False
4.64,0.5099999999999909,False,0.002609659113278328,2,Tokyo,2,Tokyo,True,False,9870,True
5.05,0.6900000000000546,False,0.0028377163407507307,2,Tokyo,2,London,True,False,13317,True
8.21,1.7999999999999545,False,0.004588027539341917,3,Sydney,3,Sydney,True,True,8682,True
7.01,0.8199999999999363,False,0.003920844799427254,3,Tokyo,3,Tokyo,False,False,14168,True
8.38,3.380000000000109,False,0.004669902533895803,4,Tokyo,4,Tokyo,True,True,15561,True
21.15,0.34999999999990905,False,0.01166967374571698,4,London,4,London,True,True,28362,False
8.83,2.2799999999999727,False,0.0049026139871632575,0,Sydney,0,Tokyo,True,True,9469,True
6.13,0.33999999999991815,False,0.0033967052513174008,0,London,1,Tokyo,True,True,12991,True
8.31,0.2799999999999727,False,0.004632778440576672,1,New York,2,Sydney,False,False,13315,False
8.14,0.01999999999998181,False,0.004542512109645304,2,London,2,London,False,False,11877,True
9.66,0.029999999999972715,False,0.005372008831004165,2,London,2,London,True,False,20314,True
6.39,1.5899999999999181,False,0.0035824008252416297,4,New York,0,New York,False,False,13658,True
7.27,1.759999999999991,False,0.004067474193638627,0,Sydney,0,Sydney,True,True,8890,True
7.13,1.1800000000000637,False,0.003987361239269636,0,Tokyo,0,Tokyo,True,True,12355,True
4.92,1.4400000000000546,False,0.0027410386976723456,1,Sydney,1,Tokyo,True,False,7198,True
6.91,0.4600000000000364,False,0.003877382682520355,3,Tokyo,0,New York,True,False,11188,True
17.71,8.689999999999827,False,0.00986135085472465,3,London,4,New York,True,False,25404,True
19.74,2.1399999999998727,False,0.01097337261659903,3,London,3,London,True,True,29769,True
19.63,4.369999999999891,False,0.010812924832821055,4,London,0,London,True,True,24126,True
10.25,0.650000000000091,False,0.0056132088387503085,0,London,0,London,True,True,23110,True
7.57,0.25,False,0.004135798422168317,1,London,1,London,True,True,20713,True
8.53,2.230000000000018,False,0.004596821564643813,3,Tokyo,3,Tokyo,True,False,9150,True
4.92,0.01999999999998181,False,0.002645075965291442,4,Tokyo,4,Tokyo,False,False,6562,True
13.51,3.259999999999991,False,0.007268481904116295,4,London,1,London,False,False,15520,True
8.84,0.17000000000007276,False,0.004730789196247478,4,New York,4,New York,True,True,12501,True
5.48,0.6599999999998545,False,0.002933838724529676,0,New York,0,New York,False,False,7950,False
7.05,1.0700000000001637,False,0.0037722119073480545,1,Sydney,1,Sydney,True,False,9673,True
12.54,4.960000000000036,False,0.006688535082806624,1,Tokyo,1,London,True,True,12641,True
7.2,1.75,False,0.003868014741433959,2,Tokyo,2,Tokyo,True,False,9931,True
6.92,0.6000000000001364,False,0.0037106945218995323,2,London,2,London,True,False,11244,True
4.44,0.22000000000002728,False,0.0023832272332020054,4,Sydney,4,Sydney,True,False,7787,True
6.95,0.34999999999990905,False,0.0038401821185649323,1,New York,1,Sydney,True,False,7454,True
5.55,1.6199999999998909,False,0.0030658240714143666,1,Sydney,1,Sydney,True,False,5231,True
6.88,2.2200000000000273,False,0.003844735283269813,2,New York,3,New York,False,False,7079,True
8.31,0.44000000000005457,False,0.004618847789233805,4,Sydney,4,London,True,False,12305,False
13.33,2.2999999999999545,False,0.0073705047109302434,4,Tokyo,4,Tokyo,True,False,12574,True
5.53,0.16999999999984539,False,0.0030780362907714574,0,Tokyo,0,Tokyo,True,True,7062,True
10.85,1.0599999999999454,False,0.006066061365059486,2,Tokyo,2,London,False,False,11387,True
8.96,2.2999999999999545,False,0.005036594003305265,3,Tokyo,3,London,False,False,12917,True
8.63,0.7200000000000273,False,0.004844776286981419,3,London,3,London,False,False,14428,True
7.24,1.4299999999998363,False,0.0040922219521707425,3,New York,4,Tokyo,False,False,11531,True
7.34,0.5399999999999636,False,0.004138732104494528,4,Tokyo,4,London,False,False,10405,True
16.14,6.349999999999909,False,0.009055003253966474,4,London,0,Tokyo,True,False,28524,True
6.4,2.689999999999827,False,0.0035886710141920723,1,Tokyo,1,Tokyo,True,False,7502,True
7.5,0.9700000000000273,False,0.0042026930857293355,1,Tokyo,1,Tokyo,True,False,9437,True
6.34,0.6700000000000728,False,0.0035523978685612786,1,London,1,London,True,False,9526,True
13.94,0.34999999999990905,False,0.007797816163966705,1,London,1,London,True,False,21085,True
4.15,0.2899999999999636,False,0.0023230689139792774,1,New York,1,New York,False,False,8964,True
5.89,0.5600000000001728,False,0.0032897309011293437,2,Sydney,2,Tokyo,True,True,8282,True
6.06,0.3200000000001637,False,0.0033843404445437282,2,Sydney,2,Sydney,True,True,8823,True
4.31,0.38000000000010914,False,0.0024138491092280724,2,New York,2,New York,False,False,12016,True
4.21,0.75,False,0.0023557851031565285,3,Sydney,3,Tokyo,True,False,6434,True
3.32,0.2400000000000091,False,0.0018672140828435645,4,Sydney,4,Sydney,True,False,4054,True
17.72,5.029999999999973,False,0.009902705360984905,4,London,1,London,True,False,24797,True
5.77,1.849999999999909,False,0.0032265640727402864,0,Sydney,0,Sydney,True,True,8305,True
3.1,0.6300000000001091,False,0.001733296058149287,1,Tokyo,1,Tokyo,False,False,5493,False
3.6,0.8899999999998727,False,0.0020294266869609334,2,Sydney,2,Sydney,True,False,3085,True
5.36,0.38999999999987267,False,0.003000498217054698,3,Tokyo,3,London,True,False,9541,True
14.85,3.1800000000000637,False,0.008258258258258258,3,London,0,London,True,True,30337,True
11.87,0.17000000000007276,False,0.006598586890659136,3,London,3,New York,True,True,27041,True
7.11,1.9300000000000637,False,0.003940411664948625,4,Sydney,4,New York,True,True,9129,True
5.22,0.849999999999909,False,0.0028883503203744896,4,Tokyo,4,London,True,True,9153,True
7.56,0.4700000000000273,False,0.004177534149683922,4,Tokyo,4,London,True,True,10546,True
5.14,0.03999999999996362,False,0.0028399829822031417,4,Tokyo,4,Tokyo,True,True,11097,True
6.45,0.5600000000001728,False,0.003578363384188627,0,Sydney,0,Sydney,True,True,6050,True
10.99,0.6999999999998181,False,0.006106200098899329,2,London,2,Tokyo,True,False,19199,True
9.52,1.6600000000000819,False,0.005289300278910582,2,London,2,Tokyo,True,False,15603,True
6.33,1.790000000000191,False,0.003509277687535689,2,New York,3,London,True,False,9389,True
5.74,0.849999999999909,False,0.003180196352192895,2,New York,2,New York,True,True,8822,True
6.02,0.44000000000005457,False,0.003327842209421884,3,London,0,New York,False,False,13700,True
5.89,0.01999999999998181,False,0.003249493818237991,0,New York,1,Sydney,False,False,7253,True
5.81,1.6799999999998363,False,0.0032003966068084163,1,Tokyo,1,London,True,True,5914,True
4.11,0.38999999999987267,False,0.002260340645984458,1,Tokyo,1,London,True,True,5934,True
3.67,0.09999999999990905,False,0.002030192895984422,2,Sydney,2,Sydney,True,False,7799,True
12.71,0.33999999999991815,False,0.007052569665627185,2,London,3,Tokyo,False,False,22474,True
15.04,2.6799999999998363,False,0.008334118351130147,2,London,3,Sydney,False,False,19833,True
5.92,0.5399999999999636,False,0.0032851657010943155,3,Tokyo,3,Tokyo,False,False,8367,True
5.59,0.34999999999990905,False,0.0030974333968704286,3,London,3,London,False,False,6980,True
9.21,4.100000000000136,False,0.005076505864714702,3,London,0,London,True,False,15569,True
4.36,0.43000000000006366,False,0.0023992824164515937,3,New York,3,New York,True,False,7545,True
7.19,0.6400000000001,False,0.003934444170839147,4,London,4,New York,False,False,15862,True
6.11,1.0899999999999181,False,0.00334345672932228,0,Tokyo,0,Tokyo,False,False,8581,False
4.19,0.09999999999990905,False,0.0023239046034387134,0,New York,0,New York,False,False,10369,True
3.84,0.75,False,0.0021276359969415234,1,Sydney,1,Tokyo,True,False,4444,True
12.33,1.2799999999999727,False,0.006808994720682114,1,London,3,Sydney,True,False,24590,True
17.02,0.2899999999999636,False,0.009368429164327311,1,London,3,Sydney,True,False,29646,True
7.74,0.5099999999999909,False,0.004252209885563912,2,Tokyo,2,London,True,False,10167,True
4.22,0.9500000000000455,False,0.002355397040683623,4,New York,4,Sydney,True,False,5324,True
4.81,1.25,False,0.0026832084702364677,4,Sydney,4,Sydney,True,False,4323,True
6.19,0.459999999999809,False,0.0034503709566836307,4,Tokyo,4,Tokyo,True,False,8893,True
9.38,0.5799999999999272,False,0.005215080366723562,4,New York,4,New York,True,False,17642,True
6.61,0.2699999999999818,False,0.003676388796191239,0,Tokyo,0,London,True,True,12769,True
8.54,0.03999999999996362,False,0.004742600099961126,0,Tokyo,0,London,True,True,13399,True
6.39,0.8599999999999,False,0.003545430334235874,0,Tokyo,0,London,True,True,12596,False
8.07,2.400000000000091,False,0.004479873875174171,0,New York,3,London,False,False,14761,True
4.27,0.33999999999991815,False,0.0023594158373715997,1,Tokyo,1,Tokyo,True,True,8102,True
14.97,2.759999999999991,False,0.008239943635923293,1,London,1,Tokyo,True,True,27773,True
12.49,1.7699999999999818,False,0.0068707161167526655,1,London,3,London,True,True,23650,True
10.01,0.4800000000000182,False,0.00549975825238451,1,New York,2,Tokyo,True,True,18801,True
7.22,1.1100000000001273,False,0.003964440832642393,1,New York,2,Sydney,True,True,13122,True
6.01,0.3000000000001819,False,0.003296311531605649,1,New York,2,New York,True,True,10970,True
7.81,0.7999999999999545,False,0.004272592495336254,2,New York,2,New York,True,True,14648,True
3.78,0.22000000000002728,False,0.0020676753421510386,3,Sydney,3,Tokyo,True,True,5201,True
9.58,0.33999999999991815,False,0.005258160302536321,3,New York,4,Sydney,False,False,15645,True
6.02,0.2699999999999818,False,0.0032976363287776284,4,Sydney,4,Tokyo,True,False,10984,True
6.99,0.2799999999999727,False,0.0038253160400591036,4,Sydney,4,Tokyo,True,False,10598,True
6.31,1.400000000000091,False,0.0034679666503619104,0,Sydney,0,London,True,True,9097,True
4.27,0.35999999999989996,False,0.0023458058419904737,0,Sydney,0,Sydney,True,True,5882,True
4.44,0.6099999999999,False,0.0024353187031379412,0,Tokyo,0,Tokyo,True,True,7971,True
7.0,1.3500000000001364,False,0.003854031316757328,1,London,1,London,False,False,12071,True
3.62,0.31999999999993634,False,0.001994765119162419,2,Tokyo,2,Tokyo,False,False,10026,True
8.02,0.17000000000007276,False,0.004408095065351933,2,Tokyo,2,New York,True,False,14728,True
5.57,0.009999999999990905,False,0.0030605404573777156,2,Tokyo,2,London,True,False,12974,True
11.66,3.400000000000091,False,0.0063771952373399545,2,London,2,New York,True,True,25680,True
20.91,0.7400000000000091,False,0.011372350666514382,2,London,2,New York,True,True,32140,False
18.78,8.709999999999809,False,0.01019959266802444,2,London,3,Tokyo,True,True,29983,True
16.35,0.5099999999999909,False,0.008873042232424865,2,London,3,New York,True,True,25880,True
11.14,1.3900000000001,False,0.006031108392119497,3,London,3,London,True,True,26950,True
5.75,1.6700000000000728,False,0.0031215391631017786,4,Sydney,4,Sydney,True,False,14805,True
12.1,3.480000000000018,False,0.006564527679520844,4,London,4,London,True,False,26049,False
8.57,0.9200000000000728,False,0.0046648341180633044,0,New York,0,Sydney,True,True,8162,True
7.94,1.0599999999999454,False,0.00430496969171212,0,Tokyo,0,Tokyo,True,True,16076,True
10.49,2.3500000000001364,False,0.005691621542434864,0,New York,1,Tokyo,False,False,26442,True
3.68,0.4600000000000364,False,0.001996625269246003,1,Sydney,1,Sydney,False,False,8738,True
6.33,1.0,False,0.0034144236474459248,1,New York,1,New York,True,True,17080,False
5.96,0.7899999999999636,False,0.003314370241848929,4,New York,4,Sydney,True,False,8733,True
7.17,1.259999999999991,False,0.004002054052847207,4,New York,0,New York,False,False,8867,True
7.77,1.1699999999998454,False,0.004308193885358794,1,Sydney,1,London,True,True,7245,True
5.26,0.1799999999998363,False,0.0029112564894453116,1,Tokyo,1,London,True,True,13989,True
5.68,0.5799999999999272,False,0.003142375038034909,1,Tokyo,1,London,True,True,13378,True
7.23,1.459999999999809,False,0.004008449345508374,2,Tokyo,2,London,True,False,12591,True
8.25,0.9600000000000364,False,0.004546732139609477,4,Tokyo,4,Tokyo,True,True,15601,True
6.67,1.8300000000001546,False,0.003677909932562461,0,Sydney,0,Sydney,True,True,6221,True
8.25,0.2700000000002092,False,0.0045326183700154935,0,London,1,Tokyo,True,True,19915,True
6.94,1.1699999999998454,False,0.003810611509803814,0,New York,1,Sydney,True,True,15634,True
6.65,0.599999999999909,False,0.003646753018853439,0,New York,0,New York,True,True,12382,True
3.13,0.4600000000000364,False,0.001712075878327745,2,Sydney,2,Tokyo,True,False,8109,True
3.57,0.7000000000000455,False,0.0019521531100478468,2,Sydney,2,Sydney,True,True,8921,True
8.47,0.9700000000000273,False,0.004613842617307085,2,London,2,New York,True,True,17562,True
7.47,0.4600000000000364,False,0.004069070704869811,2,New York,2,New York,True,True,14941,True
3.24,0.8399999999999181,False,0.0017658696635582275,3,Sydney,3,Tokyo,True,False,7394,True
16.67,1.3300000000001546,False,0.009050338776928422,3,London,3,London,True,True,36114,True
27.42,2.339999999999918,False,0.014740429741047958,4,New York,1,New York,True,True,25688,True
25.7,10.600000000000136,False,0.013800732459107946,4,New York,0,Tokyo,True,True,33728,True
15.26,1.8399999999999181,False,0.008174941607559945,0,London,1,Tokyo,True,True,33233,True
17.83,1.2800000000002,False,0.00952945955190696,0,London,0,London,True,True,36178,True
13.51,2.8999999999998636,False,0.007208562769454048,0,New York,1,Tokyo,True,True,21472,False
8.9,3.7999999999999545,False,0.004736486378610241,1,Sydney,1,Tokyo,True,True,11589,True
13.44,1.2300000000000182,False,0.0072070139689519265,2,London,0,London,True,False,23778,True
9.98,1.5399999999999636,False,0.005336841317205164,2,London,0,London,True,False,18449,True
19.55,8.059999999999945,False,0.010325177059621956,3,Tokyo,3,Tokyo,True,True,22111,True
5.07,0.5099999999999909,False,0.002664900578709179,4,Sydney,4,Sydney,True,True,6432,False
12.79,1.490000000000009,False,0.006708874702978865,0,New York,0,Sydney,True,True,8460,True
10.76,1.8299999999999272,False,0.0056679906025137216,0,Tokyo,0,Tokyo,False,False,13354,True
10.43,3.6099999999999,False,0.005471934693534933,0,New York,1,Tokyo,False,False,7615,True
17.47,3.0399999999999636,False,0.009127577090669704,1,New York,1,Sydney,True,True,9654,True
13.41,0.75,False,0.0070314343391972315,1,London,1,London,False,False,26981,True
12.58,2.519999999999982,False,0.006599551985898572,2,London,3,New York,True,False,21341,True
6.58,0.18000000000006366,True,0.0034382936031017797,3,Sydney,3,Sydney,True,False,9231,True
21.16,6.759999999999991,True,0.010956520838619147,3,Sydney,3,London,True,True,25194,True
