candle_size,gap_size,noisy_day,percentage,day_of_week,session,entry_day_of_week,entry_session,highest_of_day,highest_of_week,total_volume,success
3.25,0.09000000000014552,False,0.0026217288890322994,2,Sydney,0,Tokyo,True,True,3226,True
7.97,1.4400000000000546,False,0.00640453862410903,2,Sydney,0,Tokyo,True,True,5277,True
7.53,2.0499999999999545,False,0.006048581434951643,2,Sydney,2,Sydney,True,True,7777,True
2.6,0.8599999999999,False,0.002088991017338626,2,Sydney,2,Sydney,False,False,4163,True
2.31,0.14999999999986358,False,0.001855719794344473,2,Tokyo,0,New York,False,False,3574,True
3.1,0.75,False,0.0024880014125427375,2,Tokyo,0,New York,True,True,3690,True
5.44,0.9200000000000728,False,0.004356286586000625,2,Tokyo,2,Tokyo,True,True,4758,True
4.2,0.7300000000000182,False,0.003361505954667691,2,London,3,New York,True,True,5646,True
6.12,0.5499999999999545,False,0.004888920842619887,2,London,3,New York,True,True,7533,True
8.32,1.8199999999999363,False,0.006625469835000319,2,London,3,London,True,True,12943,True
9.84,1.5399999999999636,False,0.007821442197634492,2,London,3,London,True,True,17250,True
7.5,0.5299999999999727,False,0.005958244621691188,2,London,2,London,True,True,17943,True
3.99,0.14000000000010004,False,0.003166742065287269,2,New York,2,New York,False,False,6835,True
5.3,0.08000000000015461,False,0.004196524011243517,3,Sydney,3,Sydney,False,False,6692,False
3.11,0.3000000000001819,False,0.002464850127601566,3,Sydney,3,Sydney,False,False,4780,True
6.05,2.519999999999982,False,0.004791775570656909,3,Tokyo,3,Tokyo,False,False,9513,True
3.99,1.259999999999991,False,0.0031886328037592305,4,Tokyo,4,Tokyo,True,False,4100,True
4.08,0.37999999999988177,False,0.0032588640302882656,4,Tokyo,4,Tokyo,True,False,4701,True
5.2,0.41000000000008185,False,0.004149543151258828,4,Tokyo,4,London,True,False,5824,True
3.86,1.0199999999999818,False,0.0030757462270315063,4,New York,4,New York,False,False,4767,True
3.88,0.19000000000005457,False,0.003090156100669003,4,New York,4,New York,False,False,4573,True
2.93,0.9700000000000273,False,0.002329982823334818,0,Sydney,0,Sydney,True,True,2570,True
2.01,0.03999999999996362,False,0.0016028069056257723,0,Tokyo,1,London,False,False,2586,True
2.26,0.08999999999991815,False,0.001798532524789508,0,Tokyo,1,London,False,False,4092,True
2.95,0.43000000000006366,False,0.0023424968634364034,0,London,0,London,True,True,6075,True
3.1,0.6400000000001,False,0.002455484443317914,0,New York,0,New York,True,True,3411,True
2.84,0.7699999999999818,False,0.0022493980484095807,1,Sydney,1,Sydney,True,True,2593,True
1.37,0.2800000000002001,False,0.001084684570559919,1,Tokyo,1,Tokyo,False,False,2539,False
3.17,0.5,False,0.00251204513756815,1,London,1,London,False,False,6013,True
3.72,0.18000000000006366,False,0.00294508835265058,1,London,1,London,False,False,6624,True
4.7,0.40000000000009095,False,0.00373790152617724,1,New York,1,New York,False,False,6073,True
2.84,0.4700000000000273,False,0.002266994476196558,2,New York,2,Sydney,True,False,1728,True
3.64,0.12000000000011823,False,0.0029085330286298733,2,Tokyo,0,London,False,False,5081,True
3.74,0.8599999999999,False,0.0029845029286432482,2,Tokyo,2,Tokyo,False,False,4755,True
3.26,0.049999999999954525,False,0.0025998676141030853,2,New York,2,New York,False,False,4255,True
2.82,1.0699999999999363,False,0.002248929366073066,2,New York,2,New York,False,False,4199,True
4.07,0.009999999999990905,False,0.0032358342807622897,2,New York,3,Tokyo,False,False,8865,True
2.59,0.38999999999987267,False,0.0020563389227642274,3,Sydney,3,Tokyo,True,False,3746,True
2.84,0.18000000000006366,False,0.0022567264752157397,3,London,3,London,False,False,4204,True
4.1,0.060000000000172804,False,0.003259478324469142,3,London,3,London,False,False,8024,True
2.74,0.029999999999972715,False,0.002179741135851969,4,Sydney,3,London,False,False,3384,True
2.84,0.7699999999999818,False,0.0022589343238707317,4,Sydney,3,London,True,False,4026,True
6.04,2.4299999999998363,False,0.00477874565838298,4,Tokyo,4,Tokyo,True,True,5958,True
2.74,0.5,False,0.0021608151162423902,4,London,4,London,True,True,4912,True
1.95,0.30999999999994543,False,0.0015361709167395362,4,New York,4,New York,True,True,3468,False
2.11,0.5499999999999545,False,0.0016645760853272746,0,Tokyo,0,Tokyo,False,False,2245,True
1.95,0.2899999999999636,False,0.0015383401704007573,0,London,0,London,False,False,2141,False
1.41,0.19000000000005457,False,0.001112399706515822,1,New York,1,Sydney,True,False,1264,True
4.3,0.5299999999999727,False,0.0033848672817154194,1,Sydney,1,Sydney,True,True,3705,True
5.34,1.0,False,0.004222512157513936,1,London,1,London,False,False,7606,True
1.82,0.43000000000006366,False,0.0014425553838227716,2,Tokyo,2,Tokyo,False,False,2311,True
1.91,0.2699999999999818,False,0.0015096546763727185,2,Tokyo,2,Tokyo,True,False,2775,True
3.51,0.75,False,0.002769558527636407,2,London,2,London,True,False,4508,True
4.04,0.029999999999972715,False,0.0031860444942154367,2,London,3,Tokyo,True,False,8293,True
7.06,1.8399999999999181,False,0.005545431695362574,2,New York,2,New York,True,True,7424,True
6.66,1.5499999999999545,False,0.005227301268366194,2,New York,2,New York,True,True,8071,True
3.8,1.400000000000091,False,0.0029915606499559136,3,Sydney,3,Sydney,True,False,3999,True
2.7,0.33999999999991815,False,0.002140088615521191,4,Sydney,4,Sydney,False,False,3317,True
2.18,0.15000000000009095,False,0.0017271157167530226,4,Tokyo,4,Tokyo,False,False,3710,True
3.5,1.3600000000001273,False,0.0027693598031380802,4,Tokyo,4,Tokyo,False,False,3206,True
2.9,0.37000000000011823,False,0.002264351302392404,0,New York,0,Sydney,True,True,2175,True
4.16,0.75,False,0.003237454862408168,1,Sydney,2,New York,True,True,4951,True
4.93,0.03999999999996362,False,0.003824254929643017,1,Tokyo,2,New York,True,True,4720,False
3.78,0.5699999999999363,False,0.002931459680796612,1,Tokyo,1,Tokyo,True,True,5568,True
4.46,1.8300000000001546,False,0.0034512911388486925,1,Tokyo,1,London,True,True,3723,True
4.27,0.44000000000005457,False,0.0032975264690210124,1,London,1,London,True,True,7213,True
5.31,0.07999999999992724,False,0.004102952425841646,2,London,2,London,False,False,8548,False
4.31,1.3099999999999454,False,0.0033480408911537147,2,New York,2,New York,False,False,4049,True
3.6,0.9600000000000364,False,0.002812258321550492,4,Sydney,4,Sydney,False,False,3464,True
3.65,0.7400000000000091,False,0.002862902276987756,4,Tokyo,4,Tokyo,False,False,5298,True
2.87,0.37000000000011823,False,0.00226039426946735,0,Sydney,0,Sydney,True,True,4882,True
1.16,0.20000000000004547,False,0.0009150646461618558,0,Sydney,0,Tokyo,False,False,2377,True
3.76,0.9800000000000182,False,0.0029602569754991494,0,Tokyo,0,Tokyo,True,True,4308,True
3.23,0.5399999999999636,False,0.002549268762381317,1,Sydney,1,Sydney,True,False,3183,True
2.76,0.36999999999989086,False,0.002182957115965642,1,London,1,London,False,False,3368,False
4.08,0.3000000000001819,False,0.003229917906253216,1,London,2,New York,False,False,6731,False
4.46,0.2699999999999818,False,0.0035251343661081252,1,London,1,London,False,False,7153,True
4.13,1.0399999999999636,False,0.0032604147752840033,1,New York,2,London,False,False,4682,True
3.9,1.1199999999998909,False,0.0030768259778784102,1,New York,1,New York,True,False,5072,True
4.08,0.009999999999990905,False,0.0032154594245273355,1,New York,1,New York,True,False,5568,True
1.92,0.12000000000011823,False,0.0015137538730811988,2,Sydney,2,Sydney,True,False,2406,True
2.41,0.2599999999999909,False,0.001899312779774289,2,Tokyo,2,Tokyo,False,False,3143,True
14.6,9.620000000000118,False,0.011411420800050021,2,London,2,London,True,True,13510,True
1.7,0.13000000000010914,False,0.0013542363700092407,4,Tokyo,4,Tokyo,True,False,3599,True
1.94,0.42000000000007276,False,0.0015440942375039796,4,Tokyo,4,London,True,False,3167,True
2.17,0.07999999999992724,False,0.0017333237481328826,0,Tokyo,0,London,False,False,2901,True
2.41,0.2400000000000091,False,0.0019344688638808177,1,Sydney,1,London,True,False,3524,True
2.17,0.15000000000009095,False,0.001743868333922659,1,London,1,London,False,False,4376,True
2.66,1.0499999999999545,False,0.002136923793762753,2,New York,2,London,True,False,1562,True
1.38,0.13999999999987267,False,0.001107357507964147,2,Sydney,2,Sydney,True,False,2844,True
4.82,0.38000000000010914,False,0.003865524652744362,2,London,2,London,False,False,7403,True
3.08,0.049999999999954525,False,0.002462109100211038,3,Sydney,3,London,True,False,3767,True
3.96,0.060000000000172804,False,0.0031611213998339613,3,Sydney,3,Tokyo,True,False,4640,True
3.24,0.8299999999999272,False,0.002585814731163058,3,Sydney,3,Tokyo,True,False,4761,True
2.88,0.07999999999992724,False,0.0022954059999362383,3,Tokyo,3,Tokyo,True,False,3295,True
4.11,0.07999999999992724,False,0.00327756423547425,3,London,3,London,False,False,9561,True
3.84,0.36999999999989086,False,0.003070869919869488,3,New York,0,Tokyo,False,False,4290,False
2.24,0.7300000000000182,False,0.0017896376782646907,4,New York,4,Sydney,True,False,1605,True
2.63,0.8299999999999272,False,0.0021003202389413746,4,New York,4,Sydney,True,False,1244,True
1.89,0.06999999999993634,False,0.0015100067910358325,4,Sydney,4,Sydney,False,False,3130,True
1.77,0.2599999999999909,False,0.0014133654867327303,4,Sydney,4,Sydney,True,False,2563,True
1.81,0.12999999999988177,False,0.00144364596377326,4,Tokyo,0,Tokyo,True,False,3053,False
1.94,0.13999999999987267,False,0.0015470494417862838,4,Tokyo,4,Tokyo,True,False,3400,True
4.91,0.34999999999990905,False,0.0039036723141382904,4,Tokyo,0,Sydney,True,True,4407,True
3.24,1.1900000000000546,False,0.0025754552753114,0,New York,0,New York,True,True,1492,True
8.61,1.2300000000000182,False,0.0069138300691383,0,London,0,London,False,False,8256,True
2.22,0.30999999999994543,False,0.0017838059347705562,0,New York,0,New York,False,False,2689,True
2.21,0.3200000000001637,False,0.001777284534407746,1,Sydney,3,London,False,False,3663,False
3.21,0.5500000000001819,False,0.002579245510425455,1,Sydney,3,London,True,False,3397,False
2.39,0.6900000000000546,False,0.0019200025707147392,1,Sydney,3,Tokyo,True,False,2800,True
2.33,0.08000000000015461,False,0.0018707496647905645,1,Sydney,1,Sydney,True,False,2817,True
7.17,3.7999999999999545,False,0.005726928545184428,1,Tokyo,1,Tokyo,True,False,5291,True
4.82,0.4500000000000455,False,0.003854581514002847,1,New York,1,New York,False,False,6329,True
2.24,0.2899999999999636,False,0.001793061492403503,2,Sydney,2,London,True,False,3087,True
2.22,0.36000000000012733,False,0.0017766253721309903,2,Sydney,2,Sydney,True,False,3822,True
4.6,0.6099999999999,False,0.0036716872999529066,2,Sydney,2,Sydney,True,False,4766,True
2.66,0.009999999999990905,False,0.0021222614051604463,2,Sydney,2,Sydney,True,False,3795,True
5.0,0.08999999999991815,False,0.003985937612104495,2,Tokyo,2,Tokyo,True,False,6896,True
2.38,0.2400000000000091,False,0.001898547371947766,2,Tokyo,2,London,False,False,5082,True
1.59,0.3400000000001455,False,0.0012711254656796126,3,Sydney,3,Sydney,True,False,2800,True
3.84,1.509999999999991,False,0.003064375832927676,3,Sydney,3,Sydney,True,False,5106,True
2.54,0.040000000000190994,False,0.0020368231973312808,4,New York,4,Sydney,True,False,1969,True
3.17,0.9800000000000182,False,0.0025408784866944533,4,Sydney,4,Sydney,True,False,5723,True
2.81,0.049999999999954525,False,0.0022988129617055393,0,New York,0,New York,False,False,3165,True
2.07,0.37000000000011823,False,0.0016914528517731654,1,Sydney,1,Sydney,True,False,3454,True
2.53,0.009999999999990905,False,0.0020662844448800246,1,Sydney,1,Sydney,True,False,4365,False
2.26,0.4800000000000182,False,0.001844611856120275,1,Sydney,1,Sydney,True,False,4283,False
2.41,0.44000000000005457,False,0.0019691151237846228,1,Sydney,1,Sydney,False,False,3658,True
4.36,0.8299999999999272,False,0.003555729536205645,1,Tokyo,1,Tokyo,True,False,4633,True
2.69,1.1199999999998909,False,0.0021952732258275123,2,New York,2,Tokyo,True,False,1936,True
3.22,0.5499999999999545,False,0.0026205280119795567,2,Sydney,2,Sydney,True,False,4141,True
6.3,0.5600000000001728,False,0.005145797598627788,2,London,2,New York,False,False,7543,True
2.06,0.17000000000007276,False,0.0016868515652508577,4,Sydney,4,Sydney,False,False,2447,True
2.72,0.37000000000011823,False,0.002224948875255624,4,Tokyo,4,Tokyo,False,False,3558,True
2.65,0.09000000000014552,False,0.002165563455095203,4,London,4,London,False,False,3157,True
3.24,0.36000000000012733,False,0.0026723192266770042,4,New York,0,Sydney,False,False,2736,True
2.91,0.5,False,0.0023995844018767885,4,New York,4,New York,False,False,2537,True
5.05,0.03000000000020009,False,0.004166288538168978,0,London,0,London,False,False,2695,True
8.02,2.5299999999999727,False,0.006598107774578362,0,London,0,London,True,True,4068,True
3.05,0.75,False,0.0025111147702947473,0,New York,0,New York,False,False,3216,True
2.87,0.009999999999990905,False,0.002366424802110818,1,London,1,London,False,False,3680,False
3.57,0.5299999999999727,False,0.0029221337305907293,3,Sydney,3,London,True,False,3764,True
3.56,0.6799999999998363,False,0.0029133284777858705,3,Sydney,3,Sydney,True,False,3278,True
2.77,0.7799999999999727,False,0.002263349266658496,3,Sydney,3,Sydney,True,False,2834,True
2.09,0.31999999999993634,False,0.0017145341635288228,3,New York,3,New York,False,False,3627,True
2.56,0.7400000000000091,False,0.0021001509483494127,4,Tokyo,4,Tokyo,True,False,2818,True
2.01,0.36999999999989086,False,0.0016322354316897288,0,Tokyo,1,London,False,False,3202,True
4.47,0.2599999999999909,False,0.0036191987563558635,0,London,1,London,True,True,4528,True
4.59,0.5899999999999181,False,0.003715335675316896,0,London,0,London,True,True,4707,True
5.14,0.8400000000001455,False,0.004152226772976597,1,Sydney,1,London,True,True,4371,False
2.09,0.42000000000007276,False,0.0016877977872890252,1,Tokyo,1,London,False,False,5026,True
6.22,0.07999999999992724,False,0.005006277969157464,1,London,2,Tokyo,True,True,8263,True
2.84,0.36000000000012733,False,0.0022820226434500323,1,New York,1,New York,True,True,3648,True
2.34,0.09000000000014552,False,0.0018882388541456524,2,Tokyo,3,Sydney,False,False,4041,True
1.82,0.32999999999992724,False,0.0014674934083743882,2,Tokyo,2,Tokyo,False,False,3006,True
3.31,1.1300000000001091,False,0.0026636837700379835,2,London,2,London,False,False,5131,True
5.34,0.8500000000001364,False,0.004299274598050029,3,London,3,London,False,False,11655,True
2.04,0.5499999999999545,False,0.0016361361521927435,4,Tokyo,4,Tokyo,True,False,4083,True
3.31,0.07000000000016371,False,0.002647618742901022,4,London,2,Sydney,True,True,6033,False
2.97,0.5199999999999818,False,0.0023668544743112615,4,New York,4,New York,True,True,4288,True
3.49,1.459999999999809,False,0.002776275177395234,0,Sydney,0,Sydney,True,True,4597,True
3.4,0.37000000000011823,False,0.0027086022019342606,0,Tokyo,0,Tokyo,False,False,4812,True
4.67,0.7400000000000091,False,0.0037128024105389525,0,Tokyo,0,London,True,True,4696,True
2.57,0.4099999999998545,False,0.002046911711998726,1,Sydney,1,Tokyo,False,False,5733,True
2.54,0.34999999999990905,False,0.0020197361620241895,1,Tokyo,1,Tokyo,True,False,3681,False
2.5,0.31999999999993634,False,0.002001761550164144,2,Sydney,2,Sydney,False,False,4560,True
2.25,0.2699999999999818,False,0.0018030579863448407,2,Tokyo,2,London,False,False,3977,True
3.97,0.9600000000000364,False,0.0031718638894881073,2,New York,2,New York,True,False,4759,True
15.13,0.31999999999993634,False,0.011975052633245217,2,New York,3,London,True,True,15628,True
2.42,0.03999999999996362,False,0.001915769474350855,3,Tokyo,3,Tokyo,False,False,4175,True
6.01,0.049999999999954525,False,0.004768138363282954,3,New York,3,New York,False,False,8656,True
4.28,0.33999999999991815,False,0.0033904749833644924,4,London,3,Sydney,True,False,5395,True
8.68,1.9099999999998545,False,0.006850666519340505,4,London,3,Sydney,True,True,10867,True
4.31,0.33999999999991815,False,0.0034031599643102478,4,London,1,Tokyo,False,False,9205,True
5.02,0.4700000000000273,False,0.003951760186409723,4,London,4,London,True,True,13314,True
2.59,0.4199999999998454,False,0.0020381503981869117,4,New York,4,New York,True,True,5027,True
2.23,0.09000000000014552,False,0.001756998447853389,0,London,0,London,False,False,3257,True
2.82,0.30999999999994543,False,0.0022205948359358386,0,New York,1,Sydney,False,False,3774,True
2.92,0.9700000000000273,False,0.0022989048710015192,0,New York,0,New York,False,False,3753,True
2.7,0.5699999999999363,False,0.0021250974002975137,1,Sydney,1,Sydney,True,False,4093,True
7.98,2.150000000000091,False,0.0062635396062917965,1,London,1,New York,True,True,10845,True
3.22,0.2699999999999818,False,0.002540033130866924,2,Tokyo,2,Tokyo,False,False,4030,True
2.38,0.05999999999994543,False,0.0018828220179421863,3,Sydney,3,Sydney,False,False,4841,True
6.21,0.7699999999999818,False,0.004897476340694006,3,London,4,London,True,False,5828,False
6.41,2.4600000000000364,False,0.005053929607669989,3,London,3,London,True,False,7350,True
4.4,1.0699999999999363,False,0.003465603881476348,3,London,3,London,True,False,8439,True
2.77,1.2000000000000455,False,0.002196895794173864,1,Sydney,1,Sydney,True,True,4105,True
4.45,1.3399999999999181,False,0.003517452889844442,1,Tokyo,1,London,True,True,4744,True
2.62,0.2999999999999545,False,0.0020753132772523488,2,New York,2,Sydney,True,False,2600,True
4.47,0.2899999999999636,False,0.0035224031142141177,2,Tokyo,3,New York,True,True,7452,True
9.52,0.6200000000001182,False,0.007460171928752223,2,London,1,London,True,True,7640,True
4.79,0.4399999999998272,False,0.0037539773350679477,2,New York,1,Sydney,False,False,5606,True
5.58,0.849999999999909,False,0.004364011762497654,2,New York,2,New York,True,True,7226,True
3.24,0.38000000000010914,False,0.002531823616288065,3,Tokyo,3,Tokyo,True,True,4549,True
3.28,1.25,False,0.0025588616186360017,3,London,3,London,True,True,4098,True
4.57,0.5499999999999545,False,0.0035573614808587484,3,London,4,London,True,True,9942,True
5.16,1.8199999999999363,False,0.0040138774367192,3,London,3,London,True,True,12301,True
2.34,0.8399999999999181,False,0.001816163858339219,4,Sydney,4,Sydney,True,True,4272,False
2.83,0.38000000000010914,False,0.0021986217826705096,4,Tokyo,4,London,False,False,6251,True
3.12,0.08999999999991815,False,0.0024207626954261554,4,Tokyo,4,Tokyo,False,False,5366,True
2.75,0.6299999999998818,False,0.0021308083899611806,4,New York,4,New York,False,False,5501,True
3.56,0.029999999999972715,False,0.002756228612130503,4,New York,4,New York,False,False,6632,False
2.59,0.049999999999954525,False,0.0020109632436293616,0,Sydney,0,Sydney,False,False,3885,False
5.6,0.14999999999986358,False,0.004360895229492111,0,London,0,London,False,False,5760,True
4.43,0.290000000000191,False,0.003483635562964943,1,London,2,London,False,False,9311,True
2.8,0.6900000000000546,False,0.0021979229628001536,2,Sydney,2,Sydney,True,False,2945,True
6.36,1.3999999999998636,False,0.004976837360711156,2,New York,2,New York,True,False,7946,True
2.19,0.6600000000000819,False,0.0017058864767602179,3,New York,3,Sydney,True,False,2618,True
1.73,0.33999999999991815,False,0.001347310052646335,3,New York,3,Sydney,True,False,1450,False
3.29,0.01999999999998181,False,0.0025590566492692296,3,Sydney,3,London,True,False,3909,True
6.24,0.8200000000001637,False,0.004841300013189439,3,Sydney,3,Tokyo,True,False,5132,True
6.12,1.5199999999999818,False,0.004746761808733422,3,Sydney,3,Sydney,True,False,7108,True
3.59,0.22000000000002728,False,0.002784694265391447,3,New York,4,Sydney,False,False,4608,True
8.05,0.9800000000000182,False,0.0062172244147699635,4,Tokyo,4,London,True,True,6923,True
5.11,0.5599999999999454,False,0.00393731122480429,4,Tokyo,4,Tokyo,True,True,6924,True
4.96,0.35999999999989996,False,0.0038585108948477986,0,Sydney,0,Sydney,True,True,3630,True
4.22,0.5299999999999727,False,0.0032815950729416154,0,Sydney,0,Tokyo,True,True,4241,True
2.54,0.36999999999989086,False,0.0019714374417882643,0,Tokyo,0,Tokyo,True,True,6217,True
3.15,0.10000000000013642,False,0.0024382503425161195,0,New York,0,New York,False,False,4595,True
3.16,0.08999999999991815,False,0.002455971274462562,2,Sydney,3,Tokyo,True,False,3625,True
3.92,1.1099999999999,False,0.003037770648316052,2,London,2,London,True,False,5435,True
2.7,0.5099999999999909,False,0.0020931206102609424,2,New York,2,New York,False,False,3651,True
2.07,0.43000000000006366,False,0.0016045392181940794,3,Tokyo,3,Tokyo,False,False,2696,True
1.96,0.040000000000190994,False,0.0015229451895134344,4,Sydney,4,Sydney,True,False,2894,True
3.39,0.33999999999991815,False,0.002621242113076828,0,New York,0,Sydney,True,True,1853,True
2.65,0.06999999999993634,False,0.0020472331450908893,0,Sydney,3,Tokyo,False,False,3962,True
4.7,1.7799999999999727,False,0.0036194216626236958,0,Tokyo,0,Tokyo,True,True,4517,True
2.24,0.17000000000007276,False,0.0017249478280288624,0,London,0,London,True,True,3045,True
2.85,0.4499999999998181,False,0.0021732665339830254,0,New York,0,New York,True,True,4702,True
5.4,1.4399999999998272,False,0.004084998222269292,1,Tokyo,1,Tokyo,False,False,9151,True
6.33,1.099999999999909,False,0.004773971672926376,1,Tokyo,1,Tokyo,True,True,13232,False
4.25,0.1799999999998363,False,0.0032462076656329724,1,New York,2,Sydney,False,False,5289,True
3.38,0.75,False,0.002577299935186244,2,New York,2,Sydney,True,False,2546,True
3.12,0.25,False,0.002378502001143511,2,New York,2,Sydney,True,False,2200,False
4.21,0.6699999999998454,False,0.0032076434868075184,2,Sydney,2,Tokyo,True,False,5269,True
4.58,0.16000000000008185,False,0.003504422611942582,3,Tokyo,2,New York,False,False,5971,False
5.13,0.9400000000000546,False,0.003921688543012438,3,Tokyo,3,Tokyo,False,False,6735,True
7.22,2.6799999999998363,False,0.005480117496147978,3,London,0,Sydney,True,False,13539,True
3.95,0.6600000000000819,False,0.0029921748945163666,3,New York,4,Tokyo,True,False,5362,True
4.87,0.07000000000016371,False,0.003681473194037072,3,New York,4,Sydney,True,False,5237,False
5.15,0.6600000000000819,False,0.003891109381729164,3,New York,3,New York,True,False,4953,True
1.08,0.040000000000190994,False,0.0008180826566476791,4,Sydney,4,Sydney,False,False,2633,True
7.45,0.2599999999999909,False,0.005627738329052727,4,London,3,Sydney,False,False,13990,True
2.26,0.01999999999998181,False,0.0016924782074708683,0,Tokyo,0,Tokyo,False,False,2398,True
3.78,0.6800000000000637,False,0.002827203985011331,0,Tokyo,0,Tokyo,True,True,3257,True
3.17,0.3100000000001728,False,0.0023732696468544818,0,London,0,London,False,False,3991,True
5.61,0.8799999999998818,False,0.004191227559002174,1,Sydney,1,Sydney,True,False,6860,True
3.09,0.07999999999992724,False,0.0023164633826362703,1,Tokyo,1,London,False,False,5160,False
3.71,0.37999999999988177,False,0.0027845327088774807,1,London,1,London,False,False,9229,True
6.71,0.8699999999998909,False,0.0050210269534114544,1,London,1,London,False,False,12601,True
6.65,0.5,False,0.004969473235837001,1,London,1,London,False,False,13880,True
3.43,0.7400000000000091,False,0.002555715339507783,2,New York,2,Sydney,True,False,2409,True
2.14,0.049999999999954525,False,0.001597658758006958,2,Tokyo,2,Tokyo,False,False,2849,True
2.83,0.2799999999999727,False,0.0021118142200465644,2,Tokyo,2,Tokyo,False,False,5379,True
3.61,0.9700000000000273,False,0.0026977946836256564,3,Tokyo,0,New York,True,False,7597,True
2.6,0.14999999999986358,False,0.001940979298709249,3,Tokyo,3,London,True,False,4209,True
2.39,0.2699999999999818,False,0.0017834223800853657,3,Tokyo,3,Tokyo,True,False,4253,True
6.85,1.240000000000009,False,0.005084582210642736,3,London,3,London,False,False,13925,True
4.81,1.0199999999999818,False,0.003564494375361266,3,New York,4,New York,True,True,4532,True
6.13,1.900000000000091,False,0.004528563935491973,4,Sydney,4,Tokyo,True,True,6384,True
5.42,0.4600000000000364,False,0.003992868824682117,4,Tokyo,4,Tokyo,True,True,6999,True
4.58,1.0799999999999272,False,0.0033792508097658875,4,Tokyo,4,London,False,False,5910,True
3.89,0.849999999999909,False,0.0029308941864319943,1,Tokyo,1,Tokyo,False,False,7135,True
6.13,1.1300000000001091,False,0.0046121088547975714,1,London,1,London,True,False,12467,True
3.66,0.029999999999972715,False,0.0027548209366391185,1,London,1,London,False,False,17368,True
3.17,0.07999999999992724,False,0.002378112363933713,2,Tokyo,2,London,False,False,7609,False
3.4,0.08999999999991815,False,0.0025501211307537106,2,Tokyo,2,Tokyo,True,False,7351,True
4.07,1.3500000000001364,False,0.0030678546123347355,3,Tokyo,3,London,True,False,4205,False
5.83,0.05999999999994543,False,0.004382437176297254,3,New York,4,Tokyo,True,False,4638,True
4.14,1.3600000000001273,False,0.0031094153698251513,4,New York,4,Sydney,True,False,3455,True
5.25,0.5099999999999909,False,0.003937421251574969,4,New York,4,Sydney,True,False,4164,True
3.05,0.22000000000002728,False,0.002311832032138255,0,Sydney,0,Sydney,True,True,3445,True
3.74,0.3400000000001455,False,0.002853763687001641,1,London,1,London,True,False,8197,True
3.42,0.3400000000001455,False,0.0026114046608228213,1,New York,2,New York,False,False,4112,False
3.48,0.21000000000003638,False,0.0026561235860721425,1,New York,2,New York,False,False,3853,False
3.3,1.3399999999999181,False,0.002513538834174988,2,Sydney,2,Tokyo,True,False,4723,True
1.89,0.13000000000010914,False,0.0014385422771591454,2,Tokyo,2,Tokyo,True,False,3373,True
2.09,0.2599999999999909,False,0.0015904421276919565,2,Tokyo,2,Tokyo,True,False,4281,False
5.82,0.16999999999984539,False,0.004495215144704219,3,London,3,New York,False,False,7283,True
5.41,0.08999999999991815,False,0.0041776061776061775,3,London,3,London,False,False,6504,True
5.8,1.1399999999998727,False,0.004471858134155744,4,Sydney,4,London,True,False,6714,True
4.78,0.009999999999990905,False,0.003681510805773348,4,London,4,London,False,False,7691,False
3.18,0.30999999999994543,False,0.002456338202238512,0,Sydney,0,Sydney,False,False,3772,True
3.1,0.01999999999998181,False,0.002394599020531756,0,Tokyo,0,London,False,False,5068,True
4.51,0.8199999999999363,False,0.0034788913829943147,0,Tokyo,0,Tokyo,True,True,6105,True
