candle_size,gap_size,noisy_day,percentage,day_of_week,session,entry_day_of_week,entry_session,lowest_of_day,lowest_of_week,total_volume,success
6.31,2.0599999999999454,False,0.0032714810839956656,2,Sydney,2,Tokyo,True,False,4894,False
6.53,1.1800000000000637,False,0.003356480886563282,3,Sydney,3,Sydney,True,False,4896,False
10.93,1.1599999999998545,False,0.00561751554710387,3,Tokyo,2,New York,True,False,7775,False
11.24,4.309999999999945,False,0.005800811287842036,3,Tokyo,3,London,True,False,10922,True
16.4,3.480000000000018,False,0.008504150959050438,3,London,3,London,True,False,25382,False
2.55,0.15999999999985448,False,0.0013213188316432542,3,New York,4,New York,False,False,4720,False
6.55,1.150000000000091,False,0.003396457313531901,4,Sydney,4,Tokyo,True,False,4531,True
4.59,0.18000000000006366,False,0.002383833557521021,4,Sydney,4,Sydney,True,False,4273,True
7.95,0.20000000000004547,False,0.004130406546304715,4,Sydney,4,Sydney,True,False,4831,True
13.35,0.7300000000000182,False,0.006925171832447153,4,London,4,London,False,False,19296,True
5.81,0.2999999999999545,False,0.0030110335463341574,4,New York,0,Sydney,False,False,4127,True
8.97,0.7599999999999909,False,0.0046496679919343555,0,Tokyo,0,Tokyo,True,True,8920,True
10.68,2.3400000000001455,False,0.005549291530056065,0,Tokyo,0,Tokyo,True,True,13197,False
8.72,1.599999999999909,False,0.004529940726348982,0,Tokyo,0,London,False,False,10055,False
6.14,1.3699999999998909,False,0.003194771813163084,1,Sydney,1,London,True,True,5784,True
5.09,0.5799999999999272,False,0.0026506551127960507,1,Sydney,1,Sydney,True,True,5056,True
9.27,2.0599999999999454,False,0.004834898894805743,1,Tokyo,1,London,True,True,8551,False
10.72,5.339999999999918,False,0.005620186535668786,1,Tokyo,1,Tokyo,True,True,14156,True
4.28,0.7599999999999909,False,0.0022227530978322966,2,Sydney,2,Sydney,True,False,6255,False
6.06,0.6899999999998272,False,0.0031473489038812107,2,Tokyo,2,Tokyo,True,False,10277,True
11.52,2.5700000000001637,False,0.005982613030879008,2,London,2,London,True,False,13824,False
11.73,3.7899999999999636,False,0.006023972637914566,3,London,4,London,True,False,25203,False
29.92,15.799999999999955,False,0.0155247113763134,3,London,3,London,True,False,32308,True
12.67,2.5399999999999636,False,0.0065962785951540525,3,London,2,London,True,False,23435,False
6.57,0.13000000000010914,False,0.0034306302542948153,3,New York,4,New York,False,False,9846,True
6.03,0.6400000000001,False,0.003153617246050134,4,Tokyo,4,Tokyo,True,False,8850,False
