noisy_day,is_highest_day,is_highest_week,volume,session,weekday,target
0,0,0,0.0738406456433131,2,2,0.0004645076674125001
0,0,0,0.0576181916365223,3,4,0.019858461781341305
0,0,0,0.0397165324042224,2,3,0.005552840024166501
0,0,0,0.0743806543722213,3,2,0.00030056378479630005
0,1,1,0.0256097290339761,3,2,0.0006618475261171001
0,1,0,0.0256023316541281,3,3,0.0004402196848027001
0,0,0,0.0386291175665579,3,3,0.00016090788478990002
0,1,0,0.07651849714831,3,0,0.00030359978262250005
0,1,1,0.1690967059467536,2,1,0.00037039173479950013
0,0,0,0.0505980781607154,3,1,0.003807141274086801
0,0,0,0.2397934651546422,2,3,0.0017001587826863003
0,0,0,0.0646087155929369,3,3,0.0005343356174156001
0,0,0,0.0370978599380099,0,1,0.00016697988044240002
0,0,0,0.0604587854981765,3,3,0.03427034346243401
0,0,0,0.029693082710104,3,4,0.027354340414292206
0,1,0,0.0573962702410806,0,4,0.00011840391522270003
0,0,0,0.0574702440395611,3,2,0.0010808152261362002
0,0,0,0.1639777190918976,2,1,0.003242445678408801
0,0,0,0.0635804797940569,3,3,0.00017608787392100003
0,0,0,0.0573370912022961,3,4,0.0009350873304774002
0,0,0,0.0440513969951843,3,0,0.00035824774349460005
0,0,0,0.0549699296509176,3,3,0.00020644785218330007
0,0,0,0.1023945318568163,1,1,0.005328176185025801
0,0,0,0.0663027155781422,3,1,0.0016789067979027005
0,0,0,0.0518630301147333,3,0,0.00020644785218330007
0,1,0,0.0579732658692291,0,1,0.0015726468739848004
0,1,0,0.0349896066813134,0,1,0.00032485176740610006
0,0,0,0.0643498072982549,3,1,0.007766082439484902
0,1,0,0.0644237810967355,3,3,0.0019612545957417003
0,0,0,0.0457527943602376,3,0,0.0009806272978708003
0,0,0,0.0475133707640753,3,0,0.00024287982609800005
0,0,0,0.0473950126865064,3,1,0.0026990020675145003
0,0,0,0.0479572135549588,3,1,0.0004614716695862001
0,1,0,0.041077650296265,3,0,0.0003552117456683001
0,0,0,0.0561239209072146,3,2,0.00018519586739970006
0,0,0,0.0362767507748755,3,3,0.00020948385000950004
0,0,0,0.0519148117736697,3,1,0.0010990312130936002
0,1,0,0.0605919383354415,3,3,0.00041289570436660013
0,0,0,0.0187375631551304,3,1,0.0003491397500159001
0,0,0,0.0360400346197376,3,3,0.00014269189783260003
0,0,0,0.017790698534579,3,0,0.0015938988587684004
0,1,0,0.1022761737792473,2,1,0.0008409713978644002
0,1,0,0.0197731963338585,3,2,0.0005009396413272001
0,0,0,0.0422464363122582,3,0,0.00027627580218650004
0,0,0,0.016385196363448,3,4,0.0032606616653662007
0,0,0,0.0173098688444552,3,0,0.0006952435022056001
0,1,0,0.0174578164414164,3,2,0.00021555584566200007
0,0,0,0.0170879474490135,3,1,0.00014876389348500001
0,1,0,0.0214154146601273,3,3,0.00026413181088160006
0,1,0,0.0243817639791985,3,2,0.0013540550304965001
0,1,1,0.0222291264434137,3,3,0.0004371836869764001
0,0,0,0.016510951820865,3,4,0.0012660110935360002
0,1,1,0.0471213096321283,2,0,0.0009715193043921002
0,1,1,0.0198693622718833,3,0,0.0025684541609868002
0,0,0,0.0105634584230265,3,3,0.0009016913543889002
0,0,0,0.0114585413846415,3,3,0.0020401905392235004
0,0,0,0.0116286811211468,3,4,0.00023073583479310005
0,0,0,0.0078930042978776,3,0,1.8215986957353332e-05
0,0,0,0.0385847332874695,3,2,0.0011415351826608003
0,0,0,0.009860707337461,3,3,0.0007134594891630001
0,0,0,0.0129010304550128,3,0,7.893594348186448e-05
0,0,0,0.0256023316541281,3,3,0.005100476348058901
0,0,0,0.0254543840571669,3,4,0.0004675436652387001
0,1,0,0.0677304098888173,3,2,0.00041289570436660013
0,0,0,0.0219702181487317,3,3,0.0007043514956843001
0,1,0,0.0187227683954343,2,2,0.0020037585653088002
0,0,0,0.0167254758364587,3,0,0.0024075462761968002
0,1,0,0.0073308034294252,3,3,0.0027779380109963004
0,0,0,0.0120577291523342,3,1,0.0005070116369796001
0,1,0,0.0121760872299031,3,4,0.0005312996195894001
0,0,0,0.0063469519096336,3,2,0.0005312996195894001
0,1,0,0.0108889431363411,3,2,0.00027627580218650004
0,0,0,0.0139810479128292,3,2,0.0006709555195958001
0,1,0,0.0133744627652885,3,3,0.0009563393152610002
0,0,0,0.0076562881427398,3,0,0.00019733985870460006
0,1,0,0.0382518511943069,2,0,0.00027323980436030004
0,0,0,0.0116582706405391,3,2,0.00020341185435710006
0,0,0,0.0228061220715622,3,2,0.0022678903761904003
0,0,0,0.0044088383894424,3,1,0.0008470433935169002
0,0,0,0.0058069431807253,3,3,0.0006618475261171001
0,0,0,0.0050376156765273,3,2,0.0010170592717855002
0,0,0,0.0110812750123906,3,1,5.4647960872060026e-05
0,0,0,0.0030477204973998,3,0,0.00018519586739970006
0,0,0,0.0022340087141134,3,0,4.553996739338333e-05
0,0,0,0.0041425327149123,3,0,0.0018549946718238004
0,0,0,0.0234866810175835,3,3,0.00016697988044240002
0,0,0,0.0070571003750471,3,0,0.0008774033717791003
0,0,0,0.0073086112898811,3,3,0.00022466383914060005
0,1,0,0.0,3,4,0.9390007316754763
0,0,0,0.0144988645021933,3,4,0.9338304273774142
0,0,0,0.0078930042978776,3,1,0.0
0,0,0,0.0082036942514961,3,4,0.00019126786305220006
0,0,0,0.0157638164562112,2,3,0.0025259501914196006
0,1,0,0.0135298077420977,3,3,0.0006405955413335001
0,0,0,0.0139440610135889,3,4,0.0013236950522343002
0,1,0,0.0481717375705525,3,4,0.0011810031544017003
0,0,0,0.0150018863318612,3,3,0.0005070116369796001
0,0,0,0.0754606718300378,3,2,0.0010231312674380002
0,0,0,0.0545408816197302,3,0,0.003202977706667901
0,0,0,0.0322229866181398,3,3,0.0019217866240007005
0,1,0,0.0658810649268029,0,4,0.0012083271348377002
0,0,0,0.0246628644134247,3,4,0.0038496452436540007
0,1,0,0.0397239297840704,2,2,0.006269335511155702
0,1,0,0.0663249077176864,1,4,0.0016303308326831004
0,1,0,0.0350783752394901,3,1,0.011482143778785002
0,0,0,0.0236346286145447,3,0,0.0003521757478421001
0,0,0,0.0644237810967355,3,3,0.0008682953783005002
