noisy_day,is_highest_day,is_highest_week,volume,session,target
0,0,0,0.0528706672774469,3,0.007553731258195
0,1,0,0.0944800732936326,1,0.0049598084487771
0,1,0,0.0521453657046877,3,0.0080098055983125
0,1,0,0.0544357917239273,3,0.0013397183740949
0,0,0,0.0438998320354252,0,0.0013967276666096
0,0,0,0.0427546190258054,3,0.0037626133059688
0,1,0,0.0165292411055122,3,0.0022233624080725
0,0,0,0.0337456100167964,3,0.0025939228094179
0,0,0,0.0376011604825164,3,0.0027364460407046
0,1,0,0.2373263093602076,2,0.0393364118351291
0,0,0,0.0,3,8.551393877201949e-05
0,0,0,0.1140250419911436,3,0.0216065218630636
0,1,1,0.0844021988089784,3,0.0108317655777891
0,1,1,0.5520690181707131,3,0.0425859415084658
0,0,0,0.6462055275614598,2,0.0465765919844934
