noisy_day,is_highest_day,is_highest_week,volume,session,weekday,target
0,1,0,0.0129754136998535,0,2,0.005393435793997
0,0,0,0.0147865135088197,3,1,0.0120146455898796
0,0,0,0.0,3,2,0.0009208305014141
0,1,0,0.076884908328578,2,0,0.0303874065466663
0,1,0,0.0158781353114842,0,2,0.0018635855385762
0,0,0,0.0350807552038106,3,3,0.001447019359365
0,0,0,0.0149353710273648,3,3,0.000460415250707
0,0,0,0.001811099808966,3,0,0.0001096226787397
0,1,0,0.0918947081152156,3,2,0.0430378636732367
0,0,0,0.0203438608678392,3,3,0.0038806428273881
0,0,0,0.0687969831542907,2,4,0.0049768696147859
0,1,1,0.1143721934155356,2,0,0.008375172655719
0,0,0,0.0181358076760859,3,1,0.0528381311525728
0,0,0,0.0132731287369438,3,2,0.0035956238626647
0,0,0,0.007169970476592,3,1,0.0157856657385279
