noisy_day,is_highest_day,is_highest_week,volume,session,target
0,0,0,0.0205631341979705,3,0.0004238886170322
0,0,0,0.0157583495732813,3,0.0005703795361536
0,0,0,0.0196895369934816,3,0.0002119443085161
0,1,0,0.0245615214031315,3,0.0005797300203528
0,0,0,0.0392782743095222,0,0.0010534878864477
0,0,0,0.0186143404341106,3,0.0009412820760568
0,0,0,0.1211276123916403,2,0.0003864866802352
0,0,0,0.2833478932867415,2,0.0005049261467589
0,0,0,0.0209327330152543,3,0.0007792070166033
0,1,0,0.0272831126940393,3,0.00028674818211
0,0,0,0.0143471540891069,3,0.0002181779646489
0,0,0,0.0502654391505947,0,9.038801392598778e-05
0,0,0,0.1700826557355016,2,0.0003272669469734
0,1,0,0.0382366776426315,0,0.0002244116207817
0,1,1,0.2146025132719575,2,0.0001558414033206
