time,open,high,low,close,volume
2025-05-19 18:30:00,3234.5,3235.22,3230.45,3232.54,1075
2025-05-19 18:45:00,3232.24,3239.76,3229.7,3231.57,1196
2025-05-19 19:00:00,3231.51,3232.08,3228.74,3230.57,1106
2025-05-19 19:15:00,3230.58,3231.4,3228.1,3228.94,993
2025-05-19 19:30:00,3228.94,3234.04,3228.68,3232.0,1006
2025-05-19 19:45:00,3231.94,3234.21,3231.41,3231.85,1020
2025-05-19 20:00:00,3231.87,3232.49,3227.53,3229.97,894
2025-05-19 20:15:00,3229.99,3231.52,3227.9,3230.59,1037
2025-05-19 20:30:00,3230.61,3233.19,3225.57,3225.6,1046
2025-05-19 20:45:00,3225.7,3229.33,3225.7,3226.38,986
2025-05-19 21:00:00,3226.46,3229.53,3225.18,3228.16,933
2025-05-19 21:15:00,3228.12,3233.99,3228.03,3233.98,909
2025-05-19 21:30:00,3234.01,3235.13,3232.7,3234.2,858
2025-05-19 21:45:00,3234.2,3234.6,3232.96,3233.47,877
2025-05-19 22:00:00,3233.49,3235.56,3233.22,3235.3,769
2025-05-19 22:15:00,3235.32,3235.78,3232.4,3234.25,791
2025-05-19 22:30:00,3234.25,3234.27,3231.66,3232.77,849
2025-05-19 22:45:00,3232.78,3233.84,3231.66,3233.04,944
2025-05-19 23:00:00,3233.12,3233.8,3231.65,3232.04,486
2025-05-19 23:15:00,3232.04,3232.24,3229.36,3229.4,583
2025-05-19 23:30:00,3229.55,3231.02,3228.05,3231.02,550
2025-05-19 23:45:00,3231.0,3231.95,3229.6,3230.12,495
2025-05-20 01:00:00,3230.75,3230.78,3226.79,3226.79,533
2025-05-20 01:15:00,3226.79,3227.46,3225.04,3226.92,427
2025-05-20 01:30:00,3226.95,3227.75,3225.44,3226.5,420
2025-05-20 01:45:00,3226.48,3226.93,3224.68,3226.77,360
2025-05-20 02:00:00,3226.77,3227.5,3221.1,3221.54,635
2025-05-20 02:15:00,3221.21,3224.15,3220.98,3222.41,632
2025-05-20 02:30:00,3222.39,3222.63,3219.08,3222.44,811
2025-05-20 02:45:00,3222.41,3224.01,3222.03,3222.53,618
2025-05-20 03:00:00,3223.01,3224.13,3220.45,3220.45,833
2025-05-20 03:15:00,3220.57,3220.75,3217.11,3219.16,964
2025-05-20 03:30:00,3219.03,3221.04,3214.33,3220.84,1058
2025-05-20 03:45:00,3221.21,3223.23,3219.17,3222.79,1033
2025-05-20 04:00:00,3223.3,3229.52,3223.26,3228.33,1253
2025-05-20 04:15:00,3228.2,3230.53,3223.06,3225.67,1188
2025-05-20 04:30:00,3225.66,3232.65,3225.19,3227.38,1164
2025-05-20 04:45:00,3227.28,3227.34,3220.63,3221.07,1087
2025-05-20 05:00:00,3221.12,3222.98,3213.81,3216.01,1213
2025-05-20 05:15:00,3215.97,3217.07,3210.75,3210.99,1127
2025-05-20 05:30:00,3211.08,3213.94,3208.05,3210.31,1120
2025-05-20 05:45:00,3210.23,3212.75,3206.49,3206.71,1164
2025-05-20 06:00:00,3206.57,3212.52,3204.57,3211.21,1199
2025-05-20 06:15:00,3211.22,3214.12,3210.1,3212.63,939
2025-05-20 06:30:00,3212.64,3213.67,3207.14,3211.84,1049
2025-05-20 06:45:00,3211.8,3213.74,3210.71,3211.42,785
2025-05-20 07:00:00,3211.39,3214.15,3211.36,3213.31,757
2025-05-20 07:15:00,3213.32,3214.96,3211.41,3213.07,885
2025-05-20 07:30:00,3212.84,3213.84,3211.22,3212.75,912
2025-05-20 07:45:00,3212.78,3218.01,3212.66,3217.28,927
2025-05-20 08:00:00,3217.1,3219.81,3214.42,3215.17,1052
2025-05-20 08:15:00,3215.23,3216.87,3213.99,3215.48,862
2025-05-20 08:30:00,3215.48,3218.5,3210.33,3211.6,1160
2025-05-20 08:45:00,3211.5,3214.31,3209.92,3213.81,1145
2025-05-20 09:00:00,3213.17,3218.26,3209.38,3216.81,1159
2025-05-20 09:15:00,3216.56,3219.19,3213.41,3215.31,1114
2025-05-20 09:30:00,3214.95,3215.44,3208.8,3210.09,1116
2025-05-20 09:45:00,3210.12,3210.94,3208.7,3209.76,1094
2025-05-20 10:00:00,3209.76,3212.95,3207.97,3210.52,1095
2025-05-20 10:15:00,3210.51,3217.26,3210.5,3216.0,1116
2025-05-20 10:30:00,3215.99,3223.74,3214.71,3222.46,1112
2025-05-20 10:45:00,3222.32,3225.36,3220.39,3222.87,1094
2025-05-20 11:00:00,3222.91,3224.37,3219.3,3220.43,1022
2025-05-20 11:15:00,3220.52,3222.5,3218.3,3222.17,993
2025-05-20 11:30:00,3222.11,3228.53,3222.11,3227.81,1109
2025-05-20 11:45:00,3227.7,3235.83,3227.7,3235.83,1132
2025-05-20 12:00:00,3235.95,3237.67,3230.6,3233.39,1248
2025-05-20 12:15:00,3233.42,3239.29,3233.37,3236.03,1094
2025-05-20 12:30:00,3235.95,3238.67,3233.16,3234.97,1103
2025-05-20 12:45:00,3235.03,3236.94,3233.67,3236.36,994
2025-05-20 13:00:00,3236.33,3236.79,3232.3,3234.17,982
2025-05-20 13:15:00,3234.15,3234.8,3231.94,3233.46,949
2025-05-20 13:30:00,3233.47,3236.52,3233.0,3236.14,935
2025-05-20 13:45:00,3236.12,3238.41,3235.06,3235.3,1029
2025-05-20 14:00:00,3235.45,3238.67,3235.14,3238.22,565
2025-05-20 14:15:00,3238.13,3240.63,3237.35,3239.71,953
2025-05-20 14:30:00,3239.67,3241.28,3236.97,3238.83,981
2025-05-20 14:45:00,3238.82,3241.74,3238.15,3241.13,985
2025-05-20 15:00:00,3241.15,3241.95,3236.07,3236.46,1055
2025-05-20 15:15:00,3236.43,3241.63,3234.46,3241.46,1104
2025-05-20 15:30:00,3241.22,3250.76,3241.22,3246.07,1346
2025-05-20 15:45:00,3246.45,3247.64,3240.99,3242.8,1238
2025-05-20 16:00:00,3242.39,3242.39,3232.88,3236.45,1388
2025-05-20 16:15:00,3236.72,3239.03,3235.01,3237.34,1192
2025-05-20 16:30:00,3237.21,3245.42,3236.67,3241.51,1390
2025-05-20 16:45:00,3241.57,3261.53,3241.57,3261.18,1447
2025-05-20 17:00:00,3261.59,3281.16,3260.72,3278.43,1620
2025-05-20 17:15:00,3278.19,3285.71,3276.33,3279.84,1574
2025-05-20 17:30:00,3280.35,3285.23,3274.38,3281.69,1469
2025-05-20 17:45:00,3281.68,3284.08,3279.33,3282.3,1281
2025-05-20 18:00:00,3282.49,3283.53,3273.41,3279.16,1422
2025-05-20 18:15:00,3278.99,3282.5,3276.43,3277.87,1316
2025-05-20 18:30:00,3278.01,3280.97,3276.35,3280.47,1076
2025-05-20 18:45:00,3280.52,3281.53,3276.15,3277.2,1097
2025-05-20 19:00:00,3277.13,3282.55,3277.08,3281.0,1087
2025-05-20 19:15:00,3281.09,3282.59,3278.34,3278.34,1052
2025-05-20 19:30:00,3278.53,3279.86,3275.26,3279.79,1088
2025-05-20 19:45:00,3279.78,3280.27,3276.76,3278.94,1028
2025-05-20 20:00:00,3278.86,3283.4,3278.31,3281.06,1026
2025-05-20 20:15:00,3280.93,3285.18,3280.33,3282.3,1103
2025-05-20 20:30:00,3282.14,3286.57,3282.08,3284.7,1078
2025-05-20 20:45:00,3284.76,3287.81,3284.12,3286.46,1047
2025-05-20 21:00:00,3286.47,3287.37,3285.13,3286.19,1007
2025-05-20 21:15:00,3286.19,3289.68,3284.16,3288.41,1103
2025-05-20 21:30:00,3288.38,3288.62,3286.28,3287.52,1016
2025-05-20 21:45:00,3287.89,3289.01,3287.41,3287.65,997
2025-05-20 22:00:00,3287.53,3289.04,3287.28,3288.31,1023
2025-05-20 22:15:00,3288.31,3290.89,3287.94,3289.7,1008
2025-05-20 22:30:00,3289.76,3291.93,3289.2,3291.14,943
2025-05-20 22:45:00,3291.16,3295.08,3290.98,3294.1,1156
2025-05-20 23:00:00,3294.1,3295.68,3293.51,3295.27,673
2025-05-20 23:15:00,3295.3,3295.33,3290.1,3290.42,672
2025-05-20 23:30:00,3290.41,3291.71,3289.29,3290.45,646
2025-05-20 23:45:00,3290.36,3291.19,3289.46,3289.66,535
2025-05-21 01:00:00,3289.94,3304.16,3289.94,3299.79,981
2025-05-21 01:15:00,3299.78,3301.09,3295.36,3296.05,960
2025-05-21 01:30:00,3296.05,3297.59,3292.87,3293.0,828
2025-05-21 01:45:00,3293.08,3298.15,3293.08,3296.84,697
2025-05-21 02:00:00,3296.84,3296.84,3289.19,3292.48,878
2025-05-21 02:15:00,3292.47,3293.45,3290.35,3292.11,645
2025-05-21 02:30:00,3292.09,3292.99,3288.59,3292.05,765
2025-05-21 02:45:00,3292.05,3292.34,3290.5,3290.59,740
2025-05-21 03:00:00,3290.63,3296.27,3288.97,3294.54,1036
2025-05-21 03:15:00,3294.58,3297.16,3292.42,3295.76,1039
2025-05-21 03:30:00,3295.77,3304.2,3295.77,3302.13,1109
2025-05-21 03:45:00,3302.11,3303.74,3300.53,3303.46,1160
2025-05-21 04:00:00,3303.46,3314.48,3297.62,3297.73,1531
2025-05-21 04:15:00,3297.66,3298.98,3285.56,3289.41,1371
2025-05-21 04:30:00,3289.12,3295.79,3286.65,3294.03,1283
2025-05-21 04:45:00,3294.07,3299.3,3292.34,3294.6,1236
2025-05-21 05:00:00,3294.57,3298.26,3289.35,3297.58,1230
2025-05-21 05:15:00,3297.32,3297.46,3291.79,3294.55,1141
2025-05-21 05:30:00,3294.69,3304.93,3293.56,3303.73,1259
2025-05-21 05:45:00,3303.8,3305.09,3300.23,3301.76,1151
2025-05-21 06:00:00,3301.77,3303.86,3299.22,3303.23,1044
2025-05-21 06:15:00,3303.25,3308.15,3302.25,3307.81,1122
2025-05-21 06:30:00,3307.93,3308.39,3305.73,3307.2,976
2025-05-21 06:45:00,3307.17,3309.64,3305.69,3307.6,918
2025-05-21 07:00:00,3307.51,3308.28,3304.22,3304.98,881
2025-05-21 07:15:00,3305.1,3306.91,3302.62,3304.13,876
2025-05-21 07:30:00,3304.14,3306.41,3302.04,3304.69,834
2025-05-21 07:45:00,3304.76,3306.14,3301.21,3302.11,891
2025-05-21 08:00:00,3302.12,3302.12,3298.47,3299.84,981
2025-05-21 08:15:00,3299.92,3302.83,3299.06,3302.62,863
2025-05-21 08:30:00,3302.71,3313.18,3300.47,3312.61,1255
2025-05-21 08:45:00,3312.55,3319.56,3311.08,3316.46,1314
2025-05-21 09:00:00,3316.16,3317.37,3310.82,3314.42,1218
2025-05-21 09:15:00,3314.75,3318.72,3312.5,3318.69,1216
2025-05-21 09:30:00,3318.69,3320.25,3315.24,3319.11,1275
2025-05-21 09:45:00,3319.17,3320.67,3316.44,3320.02,1153
2025-05-21 10:00:00,3319.57,3319.6,3311.31,3311.46,1240
2025-05-21 10:15:00,3311.58,3313.67,3308.33,3312.62,1211
2025-05-21 10:30:00,3312.64,3315.32,3311.24,3314.64,1011
2025-05-21 10:45:00,3314.66,3314.66,3307.86,3309.78,1169
2025-05-21 11:00:00,3310.22,3310.98,3303.98,3305.41,1146
2025-05-21 11:15:00,3305.36,3309.87,3304.48,3307.06,1123
2025-05-21 11:30:00,3307.09,3312.26,3305.59,3309.14,1111
2025-05-21 11:45:00,3309.12,3310.62,3307.87,3308.48,1020
2025-05-21 12:00:00,3308.54,3311.38,3307.17,3307.67,1092
2025-05-21 12:15:00,3307.63,3312.05,3307.44,3310.76,1018
2025-05-21 12:30:00,3310.82,3312.33,3307.56,3307.57,1117
2025-05-21 12:45:00,3307.57,3313.51,3307.19,3313.5,1068
2025-05-21 13:00:00,3313.7,3314.07,3310.72,3311.34,993
2025-05-21 13:15:00,3311.51,3317.72,3311.05,3316.36,1144
2025-05-21 13:30:00,3316.37,3318.23,3311.1,3311.21,1177
2025-05-21 13:45:00,3310.99,3312.41,3308.62,3311.75,1058
2025-05-21 14:00:00,3311.77,3316.41,3308.63,3309.84,1130
2025-05-21 14:15:00,3309.85,3312.58,3309.39,3312.56,1042
2025-05-21 14:30:00,3312.65,3313.04,3306.7,3307.75,1142
2025-05-21 14:45:00,3307.78,3312.4,3306.55,3311.19,1167
2025-05-21 15:00:00,3311.21,3312.65,3307.99,3309.69,1273
2025-05-21 15:15:00,3309.85,3311.58,3290.95,3295.86,1415
2025-05-21 15:30:00,3296.01,3299.39,3291.1,3298.95,1421
2025-05-21 15:45:00,3298.99,3303.98,3297.34,3302.52,1283
2025-05-21 16:00:00,3302.71,3306.2,3299.91,3305.68,1358
2025-05-21 16:15:00,3305.64,3307.42,3300.52,3304.4,1295
2025-05-21 16:30:00,3304.69,3309.57,3301.39,3305.54,1396
2025-05-21 16:45:00,3305.07,3306.31,3295.46,3303.66,1417
2025-05-21 17:00:00,3303.62,3303.94,3295.43,3298.55,1406
2025-05-21 17:15:00,3298.61,3307.46,3298.28,3306.23,1320
2025-05-21 17:30:00,3306.29,3306.29,3301.81,3303.43,1219
2025-05-21 17:45:00,3303.48,3307.68,3301.76,3304.36,1276
2025-05-21 18:00:00,3304.51,3313.25,3303.58,3312.16,1339
2025-05-21 18:15:00,3312.19,3315.17,3310.85,3311.7,1291
2025-05-21 18:30:00,3311.71,3313.32,3309.01,3312.07,1169
2025-05-21 18:45:00,3312.08,3313.77,3310.85,3311.97,1054
2025-05-21 19:00:00,3311.95,3314.63,3310.14,3312.68,1119
2025-05-21 19:15:00,3312.69,3313.59,3309.49,3309.97,1066
2025-05-21 19:30:00,3309.9,3310.68,3304.15,3305.81,1105
2025-05-21 19:45:00,3305.94,3307.77,3302.75,3303.08,1088
2025-05-21 20:00:00,3303.1,3311.22,3302.78,3311.22,1131
2025-05-21 20:15:00,3311.22,3315.45,3309.37,3310.89,1289
2025-05-21 20:30:00,3311.07,3314.32,3306.88,3313.44,1262
2025-05-21 20:45:00,3313.46,3316.35,3312.29,3316.33,1184
2025-05-21 21:00:00,3316.36,3316.46,3312.02,3313.06,1174
2025-05-21 21:15:00,3313.09,3314.87,3312.1,3313.92,1032
2025-05-21 21:30:00,3313.96,3316.18,3313.59,3315.28,952
2025-05-21 21:45:00,3315.26,3315.92,3312.25,3314.33,981
2025-05-21 22:00:00,3314.34,3324.23,3314.34,3322.76,1192
2025-05-21 22:15:00,3322.76,3324.84,3320.9,3324.63,1141
2025-05-21 22:30:00,3324.62,3324.72,3320.14,3322.36,1149
2025-05-21 22:45:00,3322.44,3323.71,3317.1,3318.34,1141
2025-05-21 23:00:00,3318.49,3319.84,3316.0,3316.15,716
2025-05-21 23:15:00,3316.08,3317.77,3313.21,3317.47,661
2025-05-21 23:30:00,3317.47,3317.89,3314.1,3315.7,609
2025-05-21 23:45:00,3315.7,3316.92,3313.64,3315.11,509
2025-05-22 01:00:00,3316.05,3320.32,3315.67,3317.32,735
2025-05-22 01:15:00,3317.35,3321.02,3315.65,3319.52,631
2025-05-22 01:30:00,3319.53,3319.63,3315.63,3318.14,650
2025-05-22 01:45:00,3318.22,3319.22,3316.75,3317.94,585
2025-05-22 02:00:00,3317.92,3321.45,3317.92,3320.9,754
2025-05-22 02:15:00,3320.82,3323.61,3319.73,3322.6,670
2025-05-22 02:30:00,3322.57,3324.13,3320.6,3322.36,698
2025-05-22 02:45:00,3322.08,3322.67,3317.33,3320.02,865
2025-05-22 03:00:00,3320.32,3326.24,3320.17,3323.72,1053
2025-05-22 03:15:00,3323.78,3324.0,3319.41,3320.38,1008
2025-05-22 03:30:00,3320.57,3323.77,3319.79,3323.77,865
2025-05-22 03:45:00,3323.57,3325.59,3321.13,3323.77,1065
2025-05-22 04:00:00,3323.77,3329.78,3320.5,3327.28,1327
2025-05-22 04:15:00,3327.23,3339.09,3325.78,3338.38,1295
2025-05-22 04:30:00,3338.46,3342.83,3336.37,3342.6,1339
2025-05-22 04:45:00,3342.69,3342.84,3337.39,3338.03,1245
2025-05-22 05:00:00,3338.13,3341.23,3336.57,3340.41,1110
2025-05-22 05:15:00,3340.47,3340.52,3336.57,3337.3,1057
2025-05-22 05:30:00,3337.35,3343.72,3337.08,3343.52,1106
2025-05-22 05:45:00,3343.55,3344.68,3339.52,3341.11,1138
2025-05-22 06:00:00,3341.14,3343.83,3338.54,3342.37,1100
2025-05-22 06:15:00,3342.46,3345.31,3340.21,3340.23,1033
2025-05-22 06:30:00,3340.21,3340.77,3337.81,3339.51,899
2025-05-22 06:45:00,3339.5,3339.62,3334.9,3335.43,985
2025-05-22 07:00:00,3335.41,3336.37,3332.78,3335.12,906
2025-05-22 07:15:00,3335.13,3337.19,3334.96,3336.9,759
2025-05-22 07:30:00,3336.89,3337.76,3334.99,3336.44,874
2025-05-22 07:45:00,3336.4,3339.12,3336.28,3338.56,779
2025-05-22 08:00:00,3338.56,3339.41,3336.31,3336.6,753
2025-05-22 08:15:00,3336.6,3338.88,3336.09,3337.78,757
2025-05-22 08:30:00,3337.78,3339.11,3335.45,3335.98,1066
2025-05-22 08:45:00,3335.96,3335.96,3326.33,3332.34,1256
2025-05-22 09:00:00,3332.34,3335.5,3332.34,3333.2,1137
2025-05-22 09:15:00,3333.57,3333.93,3327.63,3331.76,1136
2025-05-22 09:30:00,3331.7,3333.32,3329.08,3330.86,1138
2025-05-22 09:45:00,3330.91,3332.01,3325.68,3326.46,1142
2025-05-22 10:00:00,3326.5,3327.61,3323.99,3325.59,1143
2025-05-22 10:15:00,3325.42,3331.22,3322.61,3329.83,1181
2025-05-22 10:30:00,3329.77,3330.42,3325.9,3328.15,1323
2025-05-22 10:45:00,3327.99,3330.64,3327.24,3327.54,1023
2025-05-22 11:00:00,3327.5,3329.91,3325.54,3326.97,1273
2025-05-22 11:15:00,3326.85,3326.87,3317.82,3318.64,1295
2025-05-22 11:30:00,3318.64,3318.64,3311.23,3314.88,1311
2025-05-22 11:45:00,3314.91,3315.47,3310.27,3311.35,1240
2025-05-22 12:00:00,3311.25,3313.79,3307.1,3311.37,1295
2025-05-22 12:15:00,3311.08,3311.15,3304.47,3306.57,1202
2025-05-22 12:30:00,3306.68,3309.83,3306.34,3308.44,1090
2025-05-22 12:45:00,3308.44,3309.82,3304.22,3304.79,1024
2025-05-22 13:00:00,3304.64,3307.46,3301.65,3304.82,1156
2025-05-22 13:15:00,3304.85,3305.29,3298.68,3299.38,1162
2025-05-22 13:30:00,3299.03,3299.83,3290.9,3299.3,1308
2025-05-22 13:45:00,3299.36,3300.44,3288.5,3289.71,1305
2025-05-22 14:00:00,3289.35,3293.79,3283.15,3293.47,1419
2025-05-22 14:15:00,3293.27,3296.81,3291.7,3294.88,1232
2025-05-22 14:30:00,3294.78,3300.58,3291.48,3299.98,1251
2025-05-22 14:45:00,3299.96,3314.71,3298.8,3314.56,1395
2025-05-22 15:00:00,3314.35,3314.52,3305.89,3307.13,1424
2025-05-22 15:15:00,3307.4,3312.68,3305.64,3310.72,1296
2025-05-22 15:30:00,3310.7,3311.5,3302.84,3306.8,1351
2025-05-22 15:45:00,3306.79,3308.08,3300.94,3304.04,1343
2025-05-22 16:00:00,3304.16,3314.97,3304.16,3314.83,1413
2025-05-22 16:15:00,3314.87,3315.72,3309.41,3311.14,1329
2025-05-22 16:30:00,3311.14,3313.26,3305.67,3309.65,1453
2025-05-22 16:45:00,3306.61,3309.3,3286.94,3287.9,1493
2025-05-22 17:00:00,3287.7,3295.39,3279.37,3290.05,1340
2025-05-22 17:15:00,3289.96,3298.63,3287.35,3297.58,1395
2025-05-22 17:30:00,3297.55,3302.97,3295.44,3302.49,1363
2025-05-22 17:45:00,3302.71,3304.47,3296.68,3296.96,1355
2025-05-22 18:00:00,3297.15,3298.77,3281.49,3289.48,1480
2025-05-22 18:15:00,3289.55,3294.67,3289.55,3294.4,1343
2025-05-22 18:30:00,3294.42,3295.7,3288.65,3292.31,1260
2025-05-22 18:45:00,3292.56,3295.39,3291.86,3294.75,1183
2025-05-22 19:00:00,3294.86,3296.63,3291.13,3293.67,1203
2025-05-22 19:15:00,3293.88,3299.79,3293.78,3299.7,1169
2025-05-22 19:30:00,3299.72,3304.71,3298.29,3302.65,1144
2025-05-22 19:45:00,3302.64,3304.8,3300.68,3301.54,1116
2025-05-22 20:00:00,3301.56,3301.76,3297.25,3298.37,1148
2025-05-22 20:15:00,3298.31,3300.56,3293.21,3295.76,1172
2025-05-22 20:30:00,3295.79,3297.44,3290.32,3295.12,1119
2025-05-22 20:45:00,3295.24,3298.79,3293.62,3296.63,1054
2025-05-22 21:00:00,3296.78,3298.86,3295.77,3297.92,1084
2025-05-22 21:15:00,3297.85,3297.85,3292.93,3294.83,1067
2025-05-22 21:30:00,3294.34,3295.45,3292.37,3294.04,1029
2025-05-22 21:45:00,3294.03,3296.02,3293.48,3293.82,943
2025-05-22 22:00:00,3294.02,3297.07,3293.97,3295.62,911
2025-05-22 22:15:00,3295.63,3296.46,3289.09,3290.2,1001
2025-05-22 22:30:00,3290.02,3294.24,3289.47,3293.21,1026
2025-05-22 22:45:00,3293.33,3293.53,3290.17,3290.32,1026
2025-05-22 23:00:00,3290.32,3291.97,3289.61,3291.13,613
2025-05-22 23:15:00,3291.06,3293.49,3290.97,3293.03,521
2025-05-22 23:30:00,3293.05,3294.91,3292.57,3293.28,591
2025-05-22 23:45:00,3293.36,3295.53,3293.17,3294.71,448
2025-05-23 01:00:00,3294.54,3298.38,3294.13,3296.59,587
2025-05-23 01:15:00,3296.58,3298.6,3295.18,3298.49,459
2025-05-23 01:30:00,3298.46,3298.51,3295.26,3297.91,457
2025-05-23 01:45:00,3297.83,3299.36,3296.3,3297.76,427
2025-05-23 02:00:00,3297.76,3301.73,3297.67,3299.22,566
2025-05-23 02:15:00,3299.19,3299.44,3297.41,3299.29,434
2025-05-23 02:30:00,3299.28,3300.22,3298.09,3298.75,412
2025-05-23 02:45:00,3298.79,3301.98,3298.79,3300.05,617
2025-05-23 03:00:00,3300.07,3300.98,3293.5,3299.97,1045
2025-05-23 03:15:00,3300.2,3305.78,3300.17,3303.25,1005
2025-05-23 03:30:00,3303.22,3308.85,3302.77,3302.84,1155
2025-05-23 03:45:00,3302.88,3303.84,3287.05,3300.93,1389
2025-05-23 04:00:00,3301.35,3306.4,3297.94,3303.27,1363
2025-05-23 04:15:00,3303.28,3305.16,3299.47,3303.94,1120
2025-05-23 04:30:00,3304.11,3304.86,3295.95,3304.34,1229
2025-05-23 04:45:00,3304.35,3305.62,3301.22,3305.17,1147
2025-05-23 05:00:00,3305.28,3305.28,3297.28,3299.13,1134
2025-05-23 05:15:00,3299.29,3300.36,3293.91,3294.23,920
2025-05-23 05:30:00,3294.18,3297.93,3291.25,3294.01,1141
2025-05-23 05:45:00,3293.9,3298.11,3291.05,3296.94,1051
2025-05-23 06:00:00,3296.87,3300.2,3296.56,3298.91,1026
2025-05-23 06:15:00,3298.89,3300.18,3297.1,3298.35,950
2025-05-23 06:30:00,3298.19,3301.64,3297.9,3301.19,807
2025-05-23 06:45:00,3301.49,3303.37,3299.51,3302.07,810
2025-05-23 07:00:00,3302.02,3306.23,3301.94,3305.98,823
2025-05-23 07:15:00,3306.02,3313.57,3306.02,3311.9,1042
2025-05-23 07:30:00,3312.14,3314.63,3312.14,3313.85,923
2025-05-23 07:45:00,3313.83,3316.14,3313.0,3313.6,919
2025-05-23 08:00:00,3313.55,3318.06,3312.55,3317.88,835
2025-05-23 08:15:00,3317.74,3321.9,3316.69,3320.28,1148
2025-05-23 08:30:00,3320.31,3321.13,3316.49,3317.37,1196
